facility_id,state
ID4-070615,Louisiana
ID4-070616,New Mexico
ID4-070618,Maine
ID4-070623,Montana
ID4-070633,Idaho
ID4-070634,Kansas
ID4-070636,South Dakota
ID4-070646,Alabama
ID4-130009,Minnesota
ID4-130014,Connecticut
ID4-130017,North Carolina
ID4-130600,Illinois
ID4-130603,Massachusetts
ID4-160045,Ohio
ID4-160051,Pennsylvania
ID4-160066,Tennessee
ID4-160086,Virginia
ID4-160090,New Jersey
ID4-160093,Michigan
ID4-160111,Arkansas
ID4-160117,Texas
ID4-160118,Oklahoma
ID4-160132,Louisiana
ID4-160605,New Mexico
ID4-160607,Maine
ID4-160609,Montana
ID4-160617,Idaho
ID4-160621,Kansas
ID4-160629,South Dakota
ID4-160631,Alabama
ID4-160633,Minnesota
ID4-160636,Connecticut
ID4-160638,North Carolina
ID4-160640,Illinois
ID4-160645,Massachusetts
ID4-160650,Ohio
ID4-160654,Pennsylvania
ID4-160656,Tennessee
ID4-160658,Virginia
ID4-160660,New Jersey
ID4-160661,Michigan
ID4-160662,Arkansas
ID4-160663,Texas
ID4-160664,Oklahoma
ID4-240010,Louisiana
ID4-240033,New Mexico
ID4-240044,Maine
ID4-240600,Montana
ID4-240603,Idaho
ID4-240611,Kansas
ID4-240612,South Dakota
ID4-240619,Alabama
ID4-240621,Minnesota
ID4-270053,Connecticut
ID4-270062,North Carolina
ID4-270067,Illinois
ID4-270605,Massachusetts
ID4-270610,Ohio
ID4-270612,Pennsylvania
ID4-270614,Tennessee
ID4-270615,Virginia
ID4-270616,New Jersey
ID4-270618,Michigan
ID4-270623,Arkansas
ID4-270627,Texas
ID4-270629,Oklahoma
ID4-270630,Louisiana
ID4-270632,New Mexico
ID4-270633,Maine
ID4-270634,Montana
ID4-270635,Idaho
ID4-270636,Kansas
ID4-320001,South Dakota
ID4-320007,Alabama
ID4-320009,Minnesota
ID4-320601,Connecticut
ID4-320607,North Carolina
ID4-320608,Illinois
ID4-320609,Massachusetts
ID4-320611,Ohio
ID4-320612,Pennsylvania
ID4-320616,Tennessee
ID4-320618,Virginia
ID4-340019,New Jersey
ID4-340025,Michigan
ID4-340037,Arkansas
ID4-340043,Texas
ID4-340069,Oklahoma
ID4-340602,Louisiana
ID4-340604,New Mexico
ID4-340607,Maine
ID4-340614,Montana
ID4-340616,Idaho
ID4-340619,Kansas
ID4-340621,South Dakota
ID4-340622,Alabama
ID4-340629,Minnesota
ID4-340631,Connecticut
ID4-340633,North Carolina
ID4-340634,Illinois
ID4-340637,Massachusetts
ID4-340638,Ohio
ID4-340640,Pennsylvania
ID4-420014,Tennessee
ID4-420033,Virginia
ID4-420048,New Jersey
ID4-420049,Michigan
ID4-420061,Arkansas
ID4-420092,Texas
ID4-420101,Oklahoma
ID4-420120,Louisiana
ID4-420132,New Mexico
ID4-420153,Maine
ID4-420156,Montana
ID4-420163,Idaho
ID4-420195,Kansas
ID4-420197,South Dakota
ID4-420198,Alabama
ID4-420199,Minnesota
ID4-420204,Connecticut
ID4-420205,North Carolina
ID4-420210,Illinois
ID4-420211,Massachusetts
ID4-420214,Ohio
ID4-420231,Pennsylvania
ID4-420235,Tennessee
ID4-420236,Virginia
ID4-420250,New Jersey
ID4-420602,Michigan
ID4-420606,Arkansas
ID4-420613,Texas
ID4-420615,Oklahoma
ID4-420623,Louisiana
ID4-420632,New Mexico
ID4-420634,Maine
ID4-420635,Montana
ID4-420636,Idaho
ID4-420638,Kansas
ID4-420647,South Dakota
ID4-420659,Alabama
ID4-420661,Minnesota
ID4-420666,Connecticut
ID4-420669,North Carolina
ID4-420672,Illinois
ID4-420673,Massachusetts
ID4-420678,Ohio
ID4-420682,Pennsylvania
ID4-420685,Tennessee
ID4-420686,Virginia
ID4-420687,New Jersey
ID4-420688,Michigan
ID4-420689,Arkansas
ID4-420691,Texas
ID4-420692,Oklahoma
ID4-420694,Louisiana
ID4-420696,New Mexico
ID4-420701,Maine
ID4-420702,Montana
ID4-420703,Idaho
ID4-420706,Kansas
ID4-420708,South Dakota
ID4-420709,Alabama
ID4-420710,Minnesota
ID4-420711,Connecticut
ID4-420712,North Carolina
ID4-420718,Illinois
ID4-420719,Massachusetts
ID4-420721,Ohio
ID4-420722,Pennsylvania
ID4-420723,Tennessee
ID4-420725,Virginia
ID4-420726,New Jersey
ID4-420729,Michigan
ID4-420730,Arkansas
ID4-420733,Texas
ID4-420734,Oklahoma
ID4-420735,Louisiana
ID5-030041,New Mexico
ID5-030042,Maine
ID5-030078,Montana
ID5-030104,Idaho
ID5-030123,Kansas
ID5-030124,South Dakota
ID5-030134,Alabama
ID5-030137,Minnesota
ID5-030138,Connecticut
ID5-030139,North Carolina
ID5-030153,Illinois
ID5-030159,Massachusetts
ID5-030171,Ohio
ID5-030184,Pennsylvania
ID5-030201,Tennessee
ID5-030205,Virginia
ID5-030217,New Jersey
ID5-030603,Michigan
ID5-030608,Arkansas
ID5-030610,Texas
ID5-030613,Oklahoma
ID5-030614,Louisiana
ID5-030617,New Mexico
ID5-030619,Maine
ID5-030621,Montana
ID5-030623,Idaho
ID5-030625,Kansas
ID5-030627,South Dakota
ID5-030633,Alabama
ID5-030636,Minnesota
ID5-030641,Connecticut
ID5-030643,North Carolina
ID5-030646,Illinois
ID5-030650,Massachusetts
ID5-030651,Ohio
ID5-030654,Pennsylvania
ID5-030660,Tennessee
ID5-030666,Virginia
ID5-030667,New Jersey
ID5-030668,Michigan
ID5-030669,Arkansas
ID5-030671,Texas
ID5-030680,Oklahoma
ID5-030681,Louisiana
ID5-030685,New Mexico
ID5-030689,Maine
ID5-030690,Montana
ID5-030691,Idaho
ID5-030692,Kansas
ID5-030696,South Dakota
ID5-030697,Alabama
ID5-030698,Minnesota
ID5-030699,Connecticut
ID5-030700,North Carolina
ID5-030704,Illinois
ID5-030707,Massachusetts
ID5-030709,Ohio
ID5-030711,Pennsylvania
ID5-030713,Tennessee
ID5-030714,Virginia
ID5-030717,New Jersey
ID5-030721,Michigan
ID5-040034,Arkansas
ID5-040605,Texas
ID5-060098,Oklahoma
ID5-060119,Louisiana
ID5-060120,New Mexico
ID5-060136,Maine
ID5-060158,Montana
ID5-060166,Idaho
ID5-060168,Kansas
ID5-060172,South Dakota
ID5-060606,Alabama
ID5-060608,Minnesota
ID5-060612,Connecticut
ID5-060625,North Carolina
ID5-060626,Illinois
ID5-060627,Massachusetts
ID5-060628,Ohio
ID5-060631,Pennsylvania
ID5-060632,Tennessee
ID5-060637,Virginia
ID5-060638,New Jersey
ID5-150021,Michigan
ID5-150033,Arkansas
ID5-150038,Texas
ID5-150600,Oklahoma
ID5-150601,Louisiana
ID5-150602,New Mexico
ID5-150607,Maine
ID5-210020,Montana
ID5-210021,Idaho
ID5-210024,Kansas
ID5-210028,South Dakota
ID5-210029,Alabama
ID5-210030,Minnesota
ID5-210600,Connecticut
ID5-210601,North Carolina
ID5-210604,Illinois
ID5-210611,Massachusetts
ID5-210614,Ohio
ID5-210616,Pennsylvania
ID5-210618,Tennessee
ID5-210619,Virginia
ID5-210620,New Jersey
ID5-210621,Michigan
ID5-360600,Arkansas
ID5-360602,Texas
ID5-360606,Oklahoma
ID5-360608,Louisiana
ID5-390032,New Mexico
ID5-390035,Maine
ID5-390036,Montana
ID5-390047,Idaho
ID5-390062,Kansas
ID5-390070,South Dakota
ID5-390077,Alabama
ID5-390081,Minnesota
ID5-390604,Connecticut
ID5-390614,North Carolina
ID5-390615,Illinois
ID5-390620,Massachusetts
ID6-100016,Ohio
ID6-100034,Pennsylvania
ID6-100048,Tennessee
ID6-100049,Virginia
ID6-100063,New Jersey
ID6-100064,Michigan
ID6-100066,Arkansas
ID6-100068,Texas
ID6-100069,Oklahoma
ID6-100070,Louisiana
ID6-100073,New Mexico
ID6-100094,Maine
ID6-100122,Montana
ID6-100132,Idaho
ID6-100150,Kansas
ID6-100195,South Dakota
ID6-100196,Alabama
ID6-100200,Minnesota
ID6-100207,Connecticut
ID6-100237,North Carolina
ID6-100258,Illinois
ID6-100262,Massachusetts
ID6-100601,Ohio
ID6-100606,Pennsylvania
ID6-100608,Tennessee
ID6-100617,Virginia
ID6-100619,New Jersey
ID6-100620,Michigan
ID6-100642,Arkansas
ID6-100647,Texas
ID6-100648,Oklahoma
ID6-100650,Louisiana
ID6-100652,New Mexico
ID6-100656,Maine
ID6-100665,Montana
ID6-100666,Idaho
ID6-100668,Kansas
ID6-100669,South Dakota
ID6-100671,Alabama
ID6-100677,Minnesota
ID6-100678,Connecticut
ID6-100680,North Carolina
ID6-100681,Illinois
ID6-100686,Massachusetts
ID6-100688,Ohio
ID6-100690,Pennsylvania
ID6-100693,Tennessee
ID6-100694,Virginia
ID6-100695,New Jersey
ID6-100696,Michigan
ID6-100698,Arkansas
ID6-100706,Texas
ID6-100708,Oklahoma
ID6-100709,Louisiana
ID6-100711,New Mexico
ID6-100713,Maine
ID6-100714,Montana
ID6-100716,Idaho
ID6-100717,Kansas
ID6-100718,South Dakota
ID6-100720,Alabama
ID6-100722,Minnesota
ID6-100726,Connecticut
ID6-100727,North Carolina
ID6-100728,Illinois
ID6-100729,Massachusetts
ID6-100730,Ohio
ID6-100731,Pennsylvania
ID6-100732,Tennessee
ID6-100733,Virginia
ID6-100734,New Jersey
ID6-100735,Michigan
ID6-100737,Arkansas
ID6-100741,Texas
ID6-100743,Oklahoma
ID6-100746,Louisiana
ID6-100747,New Mexico
ID6-100749,Maine
ID6-100750,Montana
ID6-120011,Idaho
ID6-120024,Kansas
ID6-120605,South Dakota
ID6-170001,Alabama
ID6-170004,Minnesota
ID6-170007,Connecticut
ID6-170601,North Carolina
ID6-170602,Illinois
ID6-170604,Massachusetts
ID6-170605,Ohio
ID6-170609,Pennsylvania
ID6-190012,Tennessee
ID6-190038,Virginia
ID6-190044,New Jersey
ID6-190603,Michigan
ID6-190604,Arkansas
ID6-190606,Texas
ID6-220004,Oklahoma
ID6-220027,Louisiana
ID6-220030,New Mexico
ID6-220057,Maine
ID6-220605,Montana
ID6-220609,Idaho
ID6-220617,Kansas
ID6-220620,South Dakota
ID6-220624,Alabama
ID6-220625,Minnesota
ID6-220627,Connecticut
ID6-220629,North Carolina
ID6-220630,Illinois
ID6-220633,Massachusetts
ID6-260043,Ohio
ID6-260057,Pennsylvania
ID6-260068,Tennessee
ID6-260071,Virginia
ID6-260604,New Jersey
ID6-260605,Michigan
ID6-260612,Arkansas
ID6-260617,Texas
ID6-260620,Oklahoma
ID6-260621,Louisiana
ID6-300008,New Mexico
ID6-300026,Maine
ID6-300028,Montana
ID6-300042,Idaho
ID6-300601,Kansas
ID6-300606,South Dakota
ID6-300611,Alabama
ID6-300613,Minnesota
ID6-330038,Connecticut
ID6-330040,North Carolina
ID6-330612,Illinois
ID6-330619,Massachusetts
ID6-330621,Ohio
ID6-330623,Pennsylvania
ID6-330625,Tennessee
ID6-330627,Virginia
ID6-330628,New Jersey
ID6-330630,Michigan
ID6-330631,Arkansas
ID6-330638,Texas
ID6-330639,Oklahoma
ID6-410006,Louisiana
ID6-410010,New Mexico
ID6-410603,Maine
ID6-410608,Montana
IL1000039,Idaho
IL1000093,Kansas
IL1000289,South Dakota
IL1000467,Alabama
IL1000533,Minnesota
IL1000645,Connecticut
IL1000845,North Carolina
IL1000952,Illinois
IL1001013,Massachusetts
IL1001446,Ohio
IL1001464,Pennsylvania
IL1001558,Tennessee
IL1001568,Virginia
IL1001769,New Jersey
IL1001798,Michigan
IL1001958,Arkansas
IL1001979,Texas
IL1002029,Oklahoma
IL1002292,Louisiana
IL1002336,New Mexico
IL1002417,Maine
IL1002519,Montana
IL1002620,Idaho
IL1003031,Kansas
IL1003486,South Dakota
IL1003512,Alabama
IL1003600,Minnesota
IL1003652,Connecticut
IL1003663,North Carolina
IL1003714,Illinois
IL1003734,Massachusetts
IL1003747,Ohio
IL1005047,Pennsylvania
IL1005098,Tennessee
IL1005208,Virginia
IL1005419,New Jersey
IL1005431,Michigan
IL1005432,Arkansas
IL1005442,Texas
IL1005550,Oklahoma
IL1005565,Louisiana
IL1005613,New Mexico
IL1005661,Maine
IL1005750,Montana
IL1005867,Idaho
IL1005925,Kansas
IL1006250,South Dakota
IL1006603,Alabama
IL1006812,Minnesota
IL1006813,Connecticut
IL1006945,North Carolina
IL1007129,Illinois
IL1007257,Massachusetts
IL1007420,Ohio
IL1007927,Pennsylvania
IL1007934,Tennessee
IL1007940,Virginia
IL1008311,New Jersey
IL1008411,Michigan
IL1008440,Arkansas
IL1008470,Texas
IL1008826,Oklahoma
IL1009209,Louisiana
IL1009232,New Mexico
IL1009233,Maine
IL1009850,Montana
IL1009856,Idaho
IL1009858,Kansas
IL1009888,South Dakota
IL1009894,Alabama
IL1009897,Minnesota
IL1010133,Connecticut
IL1010309,North Carolina
IL1010358,Illinois
IL1010439,Massachusetts
IL1010440,Ohio
IL1010992,Pennsylvania
IL1011128,Tennessee
IL1011739,Virginia
IL1011910,New Jersey
IL1011924,Michigan
IL1011945,Arkansas
IL1011974,Texas
IL1012002,Oklahoma
IL1012010,Louisiana
IL1012011,New Mexico
IL1012012,Maine
IL1012013,Montana
IL1012014,Idaho
IL1012015,Kansas
IL1012017,South Dakota
IL1012018,Alabama
IL1012019,Minnesota
IL1012020,Connecticut
IL1012022,North Carolina
IL1012089,Illinois
IL1012095,Massachusetts
IL1012170,Ohio
IL1012476,Pennsylvania
IL1012500,Tennessee
IL1012572,Virginia
IL1012678,New Jersey
IL1013069,Michigan
IL1013230,Arkansas
IL1013232,Texas
IL1013235,Oklahoma
IL1013403,Louisiana
IL1013456,New Mexico
IL1013754,Maine
IL1013841,Montana
IL1013921,Idaho
IL1013992,Kansas
IL1014230,South Dakota
IL1014304,Alabama
IL1014347,Minnesota
IL1014377,Connecticut
IL1014489,North Carolina
IL1014530,Illinois
IL1014758,Massachusetts
IL1015006,Ohio
IL1015008,Pennsylvania
IL1015010,Tennessee
IL1015011,Virginia
IL1015017,New Jersey
IL1015023,Michigan
IL1015026,Arkansas
IL1015027,Texas
IL1015031,Oklahoma
IL1015349,Louisiana
IL1015640,New Mexico
IL1015647,Maine
IL1015661,Montana
IL1015662,Idaho
IL1015669,Kansas
IL1015673,South Dakota
IL1015875,Alabama
IL1015894,Minnesota
IL1016207,Connecticut
IL1016392,North Carolina
IL1016790,Illinois
IL1017061,Massachusetts
IL1017432,Ohio
IL1017744,Pennsylvania
IL1017914,Tennessee
IL1017926,Virginia
IL1017927,New Jersey
IL1017933,Michigan
IL1018096,Arkansas
IL1018213,Texas
IL1018301,Oklahoma
IL1018486,Louisiana
IL1018533,New Mexico
IL1018729,Maine
IL1018794,Montana
IL1018884,Idaho
IL1018886,Kansas
IL1019121,South Dakota
IL1019466,Alabama
IL1019486,Minnesota
IL1019548,Connecticut
IL1019568,North Carolina
IL1019772,Illinois
IL1020389,Massachusetts
IL1020390,Ohio
IL1020608,Pennsylvania
IL1021295,Tennessee
IL1021304,Virginia
IL1021305,New Jersey
IL1021309,Michigan
IL1021675,Arkansas
IL1022198,Texas
IL1022208,Oklahoma
IL1022303,Louisiana
IL1022311,New Mexico
IL1022404,Maine
IL1022673,Montana
IL1022684,Idaho
IL1022842,Kansas
IL1022869,South Dakota
IL1022902,Alabama
IL1022903,Minnesota
IL1023275,Connecticut
IL1023524,North Carolina
IL1023707,Illinois
IL1023859,Massachusetts
IL1024020,Ohio
IL1024403,Pennsylvania
IL1024487,Tennessee
IL1024509,Virginia
IL1024555,New Jersey
IL1024614,Michigan
IL1024793,Arkansas
IL1024836,Texas
IL1024920,Oklahoma
IL1024922,Louisiana
IL1025188,New Mexico
IL1025238,Maine
IL1025239,Montana
IL1025272,Idaho
IL1025273,Kansas
IL1025349,South Dakota
IL1025390,Alabama
IL1025420,Minnesota
IL1025502,Connecticut
IL1025544,North Carolina
IL1025556,Illinois
IL1025557,Massachusetts
IL1025559,Ohio
IL1026020,Pennsylvania
IL1026157,Tennessee
IL1026293,Virginia
IL1026308,New Jersey
IL1026618,Michigan
IL1027125,Arkansas
IL1027257,Texas
IL1027341,Oklahoma
IL1027429,Louisiana
IL1027517,New Mexico
IL1027652,Maine
IL1027721,Montana
IL1027835,Idaho
IL1027928,Kansas
IL1027929,South Dakota
IL1027942,Alabama
IL1028024,Minnesota
IL1028220,Connecticut
IL1028436,North Carolina
IL1028504,Illinois
IL1028746,Massachusetts
IL1029054,Ohio
IL1029086,Pennsylvania
IL1029430,Tennessee
IL1029488,Virginia
IL1030599,New Jersey
IL1030700,Michigan
IL1031027,Arkansas
IL1031096,Texas
IL1031411,Oklahoma
IL1031612,Louisiana
IL1031725,New Mexico
IL1031726,Maine
IL1031784,Montana
IL1031867,Idaho
IL1031939,Kansas
IL1031960,South Dakota
IL1031974,Alabama
IL1031979,Minnesota
IL1032040,Connecticut
IL1032218,North Carolina
IL1032239,Illinois
IL1032240,Massachusetts
IL1032312,Ohio
IL1032339,Pennsylvania
IL1032471,Tennessee
IL1032717,Virginia
IL1032751,New Jersey
IL1032955,Michigan
IL1033007,Arkansas
IL1033009,Texas
IL1033113,Oklahoma
IL1033157,Louisiana
IL1033280,New Mexico
IL1033328,Maine
IL1033379,Montana
IL1033431,Idaho
IL1033432,Kansas
IL1033461,South Dakota
IL1033787,Alabama
IL1033788,Minnesota
IL1033921,Connecticut
IL1033922,North Carolina
IL1033923,Illinois
IL1033988,Massachusetts
IL1033994,Ohio
IL1033997,Pennsylvania
IL1034037,Tennessee
IL1034075,Virginia
IL1034135,New Jersey
IL1034139,Michigan
IL1034281,Arkansas
IL1034318,Texas
IL1034337,Oklahoma
IL1034416,Louisiana
IL1034483,New Mexico
IL1034566,Maine
IL1034777,Montana
IL1034915,Idaho
IL1035006,Kansas
IL1035012,South Dakota
IL1035033,Alabama
IL1035096,Minnesota
IL1035142,Connecticut
IL1035225,North Carolina
IL1035256,Illinois
IL1035331,Massachusetts
IL1035424,Ohio
IL1035461,Pennsylvania
IL1035479,Tennessee
IL1035538,Virginia
IL1035543,New Jersey
IL1035564,Michigan
IL1035581,Arkansas
IL1035584,Texas
IL1035597,Oklahoma
IL1035680,Louisiana
IL1035691,New Mexico
IL1035698,Maine
IL1035721,Montana
IL1035793,Idaho
IL1035820,Kansas
IL1035871,South Dakota
IL1035948,Alabama
IL1036039,Minnesota
IL1036331,Connecticut
IL1036417,North Carolina
IL1036431,Illinois
IL1036462,Massachusetts
IL1036465,Ohio
IL1036467,Pennsylvania
IL1036960,Tennessee
IL1037040,Virginia
IL1037092,New Jersey
IL1037095,Michigan
IL1037269,Arkansas
IL1037446,Texas
IL1037480,Oklahoma
IL1037482,Louisiana
IL1038087,New Mexico
IL1038361,Maine
IL1038374,Montana
IL1038403,Idaho
IL1038476,Kansas
IL1038543,South Dakota
IL1038595,Alabama
IL1038611,Minnesota
IL1038612,Connecticut
IL1038622,North Carolina
IL1038939,Illinois
IL1038981,Massachusetts
IL1039041,Ohio
IL1039114,Pennsylvania
IL1039122,Tennessee
IL1039141,Virginia
IL1039142,New Jersey
IL1039154,Michigan
IL1039160,Arkansas
IL1039184,Texas
IL1039293,Oklahoma
IL1039512,Louisiana
IL1039679,New Mexico
IL1039730,Maine
IL1039775,Montana
IL1039811,Idaho
IL1039824,Kansas
IL1039830,South Dakota
IL1039867,Alabama
IL1040106,Minnesota
IL1040180,Connecticut
IL1040272,North Carolina
IL1040284,Illinois
IL1040338,Massachusetts
IL1040399,Ohio
IL1040430,Pennsylvania
IL1040605,Tennessee
IL1040622,Virginia
IL1040639,New Jersey
IL1040678,Michigan
IL1040734,Arkansas
IL1040803,Texas
IL1040808,Oklahoma
IL1040812,Louisiana
IL1040855,New Mexico
IL1040879,Maine
IL1041132,Montana
IL1041169,Idaho
IL1041204,Kansas
IL1041235,South Dakota
IL1041282,Alabama
IL1041329,Minnesota
IL1041337,Connecticut
IL1041362,North Carolina
IL1041506,Illinois
IL1041532,Massachusetts
IL1041546,Ohio
IL1041731,Pennsylvania
IL1041778,Tennessee
IL1041875,Virginia
IL1042244,New Jersey
IL1042306,Michigan
IL1042361,Arkansas
IL1042378,Texas
IL1042457,Oklahoma
IL1042458,Louisiana
IL1042508,New Mexico
IL1042689,Maine
IL1042691,Montana
IL1042728,Idaho
IL1042836,Kansas
IL1042897,South Dakota
IL1042975,Alabama
IL1043006,Minnesota
IL1043101,Connecticut
IL1043149,North Carolina
IL1043159,Illinois
IL1043202,Massachusetts
IL1043241,Ohio
IL1043275,Pennsylvania
IL1043334,Tennessee
IL1043362,Virginia
IL1043398,New Jersey
IL1043644,Michigan
IL1043847,Arkansas
IL1043856,Texas
IL1043933,Oklahoma
IL1044033,Louisiana
IL1044136,New Mexico
IL1044284,Maine
IL1044503,Montana
IL1044567,Idaho
IL1044606,Kansas
IL1044642,South Dakota
IL1044709,Alabama
IL1044937,Minnesota
IL1044958,Connecticut
IL1045031,North Carolina
IL1045112,Illinois
IL1045152,Massachusetts
IL1045165,Ohio
IL1045207,Pennsylvania
IL1045365,Tennessee
IL1045384,Virginia
IL1045429,New Jersey
IL1045446,Michigan
IL1045562,Arkansas
IL1045600,Texas
IL1045624,Oklahoma
IL1045644,Louisiana
IL1045677,New Mexico
IL1045806,Maine
IL1045859,Montana
IL1045893,Idaho
IL1045896,Kansas
IL1045989,South Dakota
IL1046004,Alabama
IL1046057,Minnesota
IL1046084,Connecticut
IL1046099,North Carolina
IL1046120,Illinois
IL1046178,Massachusetts
IL1046211,Ohio
IL1046214,Pennsylvania
IL1046286,Tennessee
IL1046332,Virginia
IL1046356,New Jersey
IL1046365,Michigan
IL1046378,Arkansas
IL1046427,Texas
IL1046498,Oklahoma
IL1046529,Louisiana
IL1046532,New Mexico
IL1046599,Maine
IL2000062,Montana
IL2000195,Idaho
IL2000257,Kansas
IL2000258,South Dakota
IL2000277,Alabama
IL2000280,Minnesota
IL2000314,Connecticut
IL2000387,North Carolina
IL2000400,Illinois
IL2000410,Massachusetts
IL2000428,Ohio
IL2000474,Pennsylvania
IL2000484,Tennessee
IL2000485,Virginia
IL2000486,New Jersey
IL2000553,Michigan
IL2000667,Arkansas
IL2000678,Texas
IL2000679,Oklahoma
IL2000703,Louisiana
IL2000707,New Mexico
IL2000764,Maine
IL2000765,Montana
IL2000791,Idaho
IL2000802,Kansas
IL2000848,South Dakota
IL2000873,Alabama
IL2000877,Minnesota
IL2000887,Connecticut
IL2000935,North Carolina
IL2000939,Illinois
IL2000943,Massachusetts
IL2000944,Ohio
IL2000982,Pennsylvania
IL2000984,Tennessee
IL2000987,Virginia
IL2000992,New Jersey
IL2000996,Michigan
IL2000999,Arkansas
IL2001001,Texas
IL2001016,Oklahoma
IL2001019,Louisiana
IL2001044,New Mexico
IL2001071,Maine
IL2001078,Montana
IL2001175,Idaho
IL2001185,Kansas
IL2001191,South Dakota
IL2001195,Alabama
IL2001228,Minnesota
IL2001282,Connecticut
IL2001284,North Carolina
IL2001305,Illinois
IL2001382,Massachusetts
IL2001387,Ohio
IL2001394,Pennsylvania
IL2001421,Tennessee
IL2001433,Virginia
IL2001438,New Jersey
IL2001466,Michigan
IL2001471,Arkansas
IL2001509,Texas
IL2001553,Oklahoma
IL2001555,Louisiana
IL2001576,New Mexico
IL2001584,Maine
IL2001602,Montana
IL2001605,Idaho
IL2001615,Kansas
IL2001674,South Dakota
IL2001690,Alabama
IL2001716,Minnesota
IL2001729,Connecticut
IL2001734,North Carolina
IL2001735,Illinois
IL2001809,Massachusetts
IL2001821,Ohio
IL2001837,Pennsylvania
IL2001839,Tennessee
IL2001864,Virginia
IL2002003,New Jersey
IL2002027,Michigan
IL2002034,Arkansas
IL2002035,Texas
IL2002040,Oklahoma
IL2002097,Louisiana
IL2002238,New Mexico
IL2002251,Maine
IL2002263,Montana
IL2002280,Idaho
IL2002295,Kansas
IL2002419,South Dakota
IL2002500,Alabama
IL2002560,Minnesota
IL2002717,Connecticut
IL2002768,North Carolina
IL2002851,Illinois
IL2002899,Massachusetts
IL2002912,Ohio
IL2002918,Pennsylvania
IL2002920,Tennessee
IL2002987,Virginia
IL2003015,New Jersey
IL2003024,Michigan
IL2003069,Arkansas
IL2003152,Texas
IL2003247,Oklahoma
IL2003258,Louisiana
IL2003272,New Mexico
IL2003344,Maine
IL2003427,Montana
IL2003449,Idaho
IL2003571,Kansas
IL2003775,South Dakota
IL2004982,Alabama
IL2005135,Minnesota
IL2005142,Connecticut
IL2005165,North Carolina
IL2005229,Illinois
IL2005253,Massachusetts
IL2005259,Ohio
IL2005299,Pennsylvania
IL2005306,Tennessee
IL2005314,Virginia
IL2005337,New Jersey
IL2005347,Michigan
IL2005372,Arkansas
IL2005420,Texas
IL2005474,Oklahoma
IL2005516,Louisiana
IL2005520,New Mexico
IL2005529,Maine
IL2005532,Montana
IL2005588,Idaho
IL2005707,Kansas
IL2005715,South Dakota
IL2005719,Alabama
IL2005726,Minnesota
IL2005733,Connecticut
IL2005734,North Carolina
IL2005770,Illinois
IL2005779,Massachusetts
IL2005780,Ohio
IL2005834,Pennsylvania
IL2005917,Tennessee
IL2005942,Virginia
IL2005996,New Jersey
IL2006130,Michigan
IL2006153,Arkansas
IL2006180,Texas
IL2006181,Oklahoma
IL2006236,Louisiana
IL2006237,New Mexico
IL2006265,Maine
IL2006302,Montana
IL2006320,Idaho
IL2006342,Kansas
IL2006343,South Dakota
IL2006402,Alabama
IL2006462,Minnesota
IL2006481,Connecticut
IL2006543,North Carolina
IL2006570,Illinois
IL2006578,Massachusetts
IL2006642,Ohio
IL2006653,Pennsylvania
IL2006732,Tennessee
IL2006750,Virginia
IL2006756,New Jersey
IL2006838,Michigan
IL2006853,Arkansas
IL2006865,Texas
IL2006892,Oklahoma
IL2006897,Louisiana
IL2006913,New Mexico
IL2006923,Maine
IL2006940,Montana
IL2006973,Idaho
IL2006979,Kansas
IL2006981,South Dakota
IL2007008,Alabama
IL2007018,Minnesota
IL2007020,Connecticut
IL2007029,North Carolina
IL2007090,Illinois
IL2007175,Massachusetts
IL2007199,Ohio
IL2007397,Pennsylvania
IL2007398,Tennessee
IL2007477,Virginia
IL2007483,New Jersey
IL2007513,Michigan
IL2007543,Arkansas
IL2007545,Texas
IL2007588,Oklahoma
IL2007617,Louisiana
IL2007760,New Mexico
IL2007763,Maine
IL2007769,Montana
IL2007770,Idaho
IL2007772,Kansas
IL2007782,South Dakota
IL2007785,Alabama
IL2007786,Minnesota
IL2007787,Connecticut
IL2007789,North Carolina
IL2007793,Illinois
IL2007794,Massachusetts
IL2007801,Ohio
IL2007820,Pennsylvania
IL2007844,Tennessee
IL2007845,Virginia
IL2007847,New Jersey
IL2007863,Michigan
IL2007867,Arkansas
IL2007882,Texas
IL2007887,Oklahoma
IL2007889,Louisiana
IL2007894,New Mexico
IL2007902,Maine
IL2007908,Montana
IL2007909,Idaho
IL2007947,Kansas
IL2007955,South Dakota
IL2007956,Alabama
IL2007965,Minnesota
IL2007966,Connecticut
IL2007968,North Carolina
IL2007969,Illinois
IL2007970,Massachusetts
IL2007971,Ohio
IL2007972,Pennsylvania
IL2008091,Tennessee
IL2008105,Virginia
IL2008126,New Jersey
IL2008292,Michigan
IL2008352,Arkansas
IL2008390,Texas
IL2008417,Oklahoma
IL2008452,Louisiana
IL2008464,New Mexico
IL2008472,Maine
IL2008475,Montana
IL2008543,Idaho
IL2008562,Kansas
IL2008593,South Dakota
IL2008634,Alabama
IL2008690,Minnesota
IL2008700,Connecticut
IL2008739,North Carolina
IL2008766,Illinois
IL2008771,Massachusetts
IL2008881,Ohio
IL2008888,Pennsylvania
IL2008895,Tennessee
IL2008914,Virginia
IL2008969,New Jersey
IL2009002,Michigan
IL2009031,Arkansas
IL2009039,Texas
IL2009043,Oklahoma
IL2009060,Louisiana
IL2009089,New Mexico
IL2009103,Maine
