make_model_tank,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Single-Walled_Diesel-Only_Under-1k_1987,,,0.367924528301887,0.347931873479319,0.333333333333333,0.316326530612245,0.285326086956522,0.257971014492754,0.25609756097561,0.219178082191781,0.187739463601533,0.174089068825911,0.155555555555556,0.129533678756477,0.100671140939597,0.0725806451612903,0.0423728813559322,0.0458715596330275,0.0471698113207547,0.0485436893203884,0.0510204081632653,0.0421052631578947,0.0425531914893617,0.0337078651685393,0.0340909090909091,0.0352941176470588,0.037037037037037,0.0375,0.038961038961039,0.04,0.0422535211267606,0.0422535211267606,0.0428571428571429,0.0441176470588235,0.0476190476190476,0.0476190476190476
Single-Walled_Diesel-Only_Under-1k_1988,,,,0.0330788804071247,0.0289473684210526,0.0272479564032698,0.0257142857142857,0.0246913580246914,0.0230263157894737,0.025,0.0264150943396226,0.0237154150197628,0.025,0.0231481481481482,0.023121387283237,0.013986013986014,0.0153846153846154,0.016,0.0163934426229508,0.0166666666666667,0.0175438596491228,0.0176991150442478,0.0091743119266055,0.00952380952380953,0.00980392156862745,0.0104166666666667,0.010989010989011,0.0116279069767442,0.0117647058823529,0.0117647058823529,0.0121951219512195,0.0128205128205128,0.0133333333333333,0.0138888888888889,0.0142857142857143,0.0142857142857143
Single-Walled_Diesel-Only_Under-1k_1989,,,,,0.0515463917525773,0.0529100529100529,0.0531914893617021,0.0531914893617021,0.053475935828877,0.0546448087431694,0.0451977401129944,0.0411764705882353,0.0357142857142857,0.0320512820512821,0.0229007633587786,0.0176991150442478,0.0188679245283019,0.0196078431372549,0.0204081632653061,0.0212765957446809,0.0112359550561798,0.0116279069767442,0.0120481927710843,0.0123456790123457,0.0128205128205128,0.0131578947368421,0.0135135135135135,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0140845070422535,0.0142857142857143,0.0153846153846154,0.0161290322580645,0.0166666666666667,0.0169491525423729
Single-Walled_Diesel-Only_Under-1k_1990,,,,,,0.0181818181818182,0.0181818181818182,0.0185185185185185,0.0188679245283019,0.0194174757281553,0.0196078431372549,0.0198019801980198,0.0202020202020202,0.0210526315789474,0.0217391304347826,0.0224719101123596,0.0232558139534884,0.0238095238095238,0.024390243902439,0.0253164556962025,0.0266666666666667,0.0266666666666667,0.027027027027027,0.0273972602739726,0.0147058823529412,0.0158730158730159,0.0166666666666667,0.0172413793103448,0.0178571428571429,0.0185185185185185,0.0196078431372549,0.02,0.0204081632653061,0.0212765957446809,0.0212765957446809,0.0217391304347826
Single-Walled_Diesel-Only_Under-1k_1991,,,,,,,0.0714285714285714,0.0721649484536082,0.0721649484536082,0.0425531914893617,0.0425531914893617,0.0430107526881721,0.0434782608695652,0.0434782608695652,0.0470588235294118,0.0493827160493827,0.05,0.0506329113924051,0.0512820512820513,0.0526315789473684,0.0555555555555556,0.0441176470588235,0.0303030303030303,0.0153846153846154,0.0172413793103448,0.0175438596491228,0.0192307692307692,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.02,0.0208333333333333,0.0227272727272727,0.0232558139534884,0.0232558139534884
Single-Walled_Diesel-Only_Under-1k_1992,,,,,,,,0.0166666666666667,0.0169491525423729,0.0169491525423729,0.0175438596491228,0.0178571428571429,0.0181818181818182,0.0188679245283019,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Diesel-Only_Under-1k_1993,,,,,,,,,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0731707317073171,0.0731707317073171,0.0731707317073171,0.0731707317073171,0.075,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0555555555555556,0.0294117647058824,0.032258064516129,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0384615384615385,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0434782608695652,0.0434782608695652,0.0476190476190476,0.0476190476190476,0.05,0.0625,0.0625
Single-Walled_Diesel-Only_Under-1k_1994,,,,,,,,,,0.0487804878048781,0.05,0.0512820512820513,0.027027027027027,0.0277777777777778,0.0285714285714286,0.0285714285714286,0.0294117647058824,0.0303030303030303,0.0303030303030303,0.03125,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.037037037037037,0.037037037037037,0.037037037037037,0.0384615384615385,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0434782608695652,0.0434782608695652,0.0434782608695652
Single-Walled_Diesel-Only_Under-1k_1995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Diesel-Only_Under-1k_1996,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Diesel-Only_Under-1k_1997,,,,,,,,,,,,,0.0217391304347826,0.032258064516129,0.0333333333333333,0.0333333333333333,0.0344827586206897,0.0357142857142857,0.0357142857142857,0.037037037037037,0.037037037037037,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Gasoline-Only_12k-25k_1985,0.29863813229572,0.299512195121951,0.2998046875,0.300097751710655,0.300980392156863,0.302463054187192,0.302697302697303,0.304828973843058,0.307377049180328,0.309224318658281,0.308839190628328,0.307692307692308,0.303471444568869,0.303448275862069,0.30414201183432,0.285714285714286,0.289111389236546,0.278283485045514,0.270053475935829,0.265193370165746,0.251436781609195,0.251851851851852,0.252279635258359,0.246511627906977,0.244444444444444,0.245222929936306,0.247524752475248,0.252525252525253,0.254668930390492,0.264084507042254,0.265957446808511,0.275735294117647,0.279329608938548,0.284090909090909,0.28735632183908,0.290697674418605
Single-Walled_Gasoline-Only_12k-25k_1986,,0.19324181626188,0.19324181626188,0.19324181626188,0.19406150583245,0.195512820512821,0.193548387096774,0.195227765726681,0.195555555555556,0.198412698412698,0.19906868451688,0.201176470588235,0.197132616487455,0.199757869249395,0.200248756218905,0.19949494949495,0.196428571428571,0.195090439276486,0.190789473684211,0.183673469387755,0.18041958041958,0.167388167388167,0.16,0.153374233128834,0.150855365474339,0.15251572327044,0.153238546603476,0.154458598726115,0.157212317666126,0.159016393442623,0.163851351351351,0.171985815602837,0.175090252707581,0.177981651376147,0.17962962962963,0.17962962962963
Single-Walled_Gasoline-Only_12k-25k_1987,,,0.301724137931035,0.295719844357977,0.2958984375,0.296368989205103,0.288557213930348,0.286286286286286,0.26974358974359,0.264583333333333,0.257655755015839,0.253475935828877,0.246994535519126,0.245575221238938,0.236175115207373,0.221040189125296,0.222222222222222,0.219512195121951,0.205031446540881,0.194771241830065,0.184139784946237,0.180821917808219,0.183079056865465,0.17621776504298,0.172876304023845,0.174698795180723,0.175654853620955,0.180379746835443,0.183870967741935,0.188741721854305,0.190317195325543,0.193220338983051,0.197231833910035,0.203935599284437,0.205405405405405,0.205405405405405
Single-Walled_Gasoline-Only_12k-25k_1988,,,,0.162977867203219,0.163967611336032,0.161585365853659,0.162079510703364,0.162576687116564,0.161356628982528,0.164397905759162,0.167377398720682,0.165952890792291,0.166846071044134,0.170893054024256,0.172297297297297,0.171461449942463,0.170336037079954,0.169194865810969,0.163915094339623,0.160583941605839,0.153942428035044,0.150702426564496,0.144356955380577,0.14535666218035,0.136551724137931,0.13540197461213,0.136170212765957,0.133526850507983,0.134699853587116,0.137931034482759,0.140888208269525,0.141975308641975,0.143974960876369,0.146496815286624,0.148867313915858,0.149837133550489
Single-Walled_Gasoline-Only_12k-25k_1989,,,,,0.136222910216718,0.136929460580913,0.1375,0.138075313807531,0.138947368421053,0.140875133404482,0.139484978540773,0.139634801288937,0.140086206896552,0.141304347826087,0.141097424412094,0.136363636363636,0.133561643835616,0.13588850174216,0.137971698113208,0.130695443645084,0.12911084043849,0.132334581772784,0.134347275031686,0.132390745501285,0.133682830930537,0.132100396301189,0.129554655870445,0.129905277401894,0.132596685082873,0.136947218259629,0.140350877192982,0.142433234421365,0.14567526555387,0.147013782542113,0.151419558359621,0.152623211446741
Single-Walled_Gasoline-Only_12k-25k_1990,,,,,,0.201015228426396,0.20162932790224,0.201834862385321,0.202247191011236,0.203494347379239,0.203494347379239,0.203933747412008,0.201251303441084,0.20230607966457,0.202991452991453,0.19629225736096,0.191371681415929,0.19036954087346,0.18552036199095,0.176878612716763,0.176949941792782,0.178698224852071,0.183252427184466,0.181818181818182,0.17888198757764,0.177722152690864,0.177295918367347,0.179818887451488,0.180989583333333,0.182175622542595,0.183619550858653,0.186327077747989,0.18809201623816,0.190934065934066,0.193324061196106,0.194950911640954
Single-Walled_Gasoline-Only_12k-25k_1991,,,,,,,0.165532879818594,0.166476624857469,0.166476624857469,0.167239404352806,0.166284403669725,0.16532721010333,0.163005780346821,0.163005780346821,0.15962441314554,0.161483253588517,0.162424242424242,0.164014687882497,0.164400494437577,0.165835411471322,0.163727959697733,0.16497461928934,0.164948453608247,0.16688567674113,0.162883845126836,0.15625,0.156509695290859,0.158707865168539,0.160511363636364,0.160739687055477,0.164005805515239,0.167407407407407,0.169924812030075,0.173312883435583,0.174652241112828,0.175193798449612
Single-Walled_Gasoline-Only_12k-25k_1992,,,,,,,,0.177083333333333,0.174698795180723,0.174698795180723,0.175226586102719,0.173978819969743,0.174772036474164,0.174311926605505,0.167701863354037,0.168224299065421,0.166144200626959,0.165869218500797,0.163987138263666,0.164516129032258,0.16504854368932,0.165302782324059,0.162479061976549,0.163543441226576,0.165232358003442,0.164930555555556,0.164930555555556,0.165217391304348,0.165505226480836,0.167548500881834,0.169039145907473,0.171480144404332,0.17304189435337,0.176579925650558,0.176579925650558,0.177570093457944
Single-Walled_Gasoline-Only_12k-25k_1993,,,,,,,,,0.190548780487805,0.191063174114022,0.191063174114022,0.188562596599691,0.188562596599691,0.188562596599691,0.189147286821705,0.188180404354588,0.1859375,0.181388012618297,0.18370607028754,0.185064935064935,0.181076672104405,0.181518151815182,0.177664974619289,0.17717206132879,0.176672384219554,0.176470588235294,0.177816901408451,0.180357142857143,0.181654676258993,0.184306569343066,0.186691312384473,0.187384044526902,0.187732342007435,0.190926275992439,0.191287878787879,0.191650853889943
Single-Walled_Gasoline-Only_12k-25k_1994,,,,,,,,,,0.184476940382452,0.184476940382452,0.184476940382452,0.184476940382452,0.184476940382452,0.184476940382452,0.183257918552036,0.182539682539683,0.184,0.184119677790564,0.184971098265896,0.182983682983683,0.185141509433962,0.184304399524376,0.18335343787696,0.181044957472661,0.176980198019802,0.178304239401496,0.180327868852459,0.182864450127877,0.183804627249357,0.185473411154345,0.188157894736842,0.192462987886945,0.195890410958904,0.197241379310345,0.198335644937587
Single-Walled_Gasoline-Only_12k-25k_1995,,,,,,,,,,,0.207619047619048,0.208213944603629,0.208812260536399,0.209213051823417,0.208653846153846,0.208092485549133,0.208494208494208,0.207729468599034,0.207602339181287,0.207472959685349,0.207305034550839,0.206380857427717,0.204246713852376,0.201232032854209,0.202270381836945,0.199792960662526,0.200417536534447,0.20231822971549,0.203821656050955,0.205128205128205,0.207119741100324,0.210065645514223,0.214765100671141,0.217194570135747,0.217934165720772,0.217934165720772
Single-Walled_Gasoline-Only_12k-25k_1996,,,,,,,,,,,,0.241823587710605,0.242786069651741,0.242786069651741,0.243027888446215,0.242757242757243,0.243486973947896,0.244466800804829,0.245206861755802,0.244670050761421,0.246153846153846,0.243523316062176,0.245046923879041,0.246331236897275,0.244467860906217,0.246268656716418,0.245989304812834,0.247844827586207,0.249457700650759,0.251366120218579,0.254424778761062,0.257270693512304,0.258136924803591,0.260180995475113,0.261066969353008,0.261363636363636
Single-Walled_Gasoline-Only_12k-25k_1997,,,,,,,,,,,,,0.224934612031386,0.226514486391572,0.226713532513181,0.226713532513181,0.227513227513228,0.226148409893993,0.225863596102746,0.224,0.224598930481283,0.224709042076992,0.224618149146451,0.224932249322493,0.224749772520473,0.225983531564501,0.226310947562098,0.22613531047266,0.226976744186047,0.228250701590271,0.229107981220657,0.230188679245283,0.231499051233397,0.232380952380952,0.233716475095785,0.233716475095785
Single-Walled_Gasoline-Only_1k-5k_1985,0.151708930540243,0.151327433628319,0.151515151515152,0.149277326106594,0.149167437557817,0.147642976788705,0.146194423511681,0.142330965535385,0.142024965325936,0.141408114558473,0.143086300930382,0.140034071550256,0.138208409506399,0.137833468067906,0.128748707342296,0.125301204819277,0.122074636306135,0.122841965471448,0.122843340234645,0.118449389806174,0.117123795404003,0.120716510903427,0.124796084828711,0.116838487972509,0.108083560399637,0.109962406015038,0.109803921568627,0.112562814070352,0.11522633744856,0.117154811715481,0.11965811965812,0.122004357298475,0.123212321232123,0.125139664804469,0.127128263337117,0.128883774453395
Single-Walled_Gasoline-Only_1k-5k_1986,,0.0836550836550837,0.081406707912732,0.08125,0.0822891974263461,0.0831005586592179,0.0848615605897159,0.084866691701089,0.0826802507836991,0.0803195962994113,0.0767524401064774,0.0781395348837209,0.0763131813676908,0.0783682232957595,0.0673508659397049,0.055635838150289,0.0535444947209653,0.0533751962323391,0.0506950122649223,0.048264182895851,0.0460469157254561,0.0452930728241563,0.0438024231127679,0.0419921875,0.0403632694248234,0.0365591397849462,0.0315670800450958,0.032520325203252,0.033373063170441,0.0337349397590361,0.034956304619226,0.0355329949238579,0.0365535248041775,0.0385674931129477,0.0397727272727273,0.0400572246065808
Single-Walled_Gasoline-Only_1k-5k_1987,,,0.585656639765224,0.571619556913675,0.568894952251023,0.560032232070911,0.527515895636922,0.487609329446064,0.449731182795699,0.429520508376661,0.414535246412976,0.391804944124619,0.359837278106509,0.339762002462044,0.266560678325384,0.201142131979695,0.18452380952381,0.176430048242591,0.169784172661871,0.165419161676647,0.163522012578616,0.157808667211774,0.151593453919035,0.143505903723887,0.138548539114043,0.127032520325203,0.120985010706638,0.12035010940919,0.124716553287982,0.128805620608899,0.131108462455304,0.133333333333333,0.137328339575531,0.143229166666667,0.14745308310992,0.149863760217984
Single-Walled_Gasoline-Only_1k-5k_1988,,,,0.05856,0.058938456528818,0.0603621730382294,0.0601529902642559,0.0622482607103625,0.062788906009245,0.0646203554119548,0.0617546848381601,0.0644144144144144,0.0652173913043478,0.0660705414803775,0.0639634494574529,0.0614990390775144,0.0625,0.063317274604267,0.0610795454545455,0.0577063550036523,0.0594879518072289,0.0591482649842271,0.0557377049180328,0.0535714285714286,0.0493716337522442,0.0503802281368821,0.0514342235410485,0.0517241379310345,0.0526859504132231,0.0541976620616366,0.0554347826086957,0.0562913907284768,0.0573033707865169,0.0592334494773519,0.0613718411552347,0.0621193666260658
Single-Walled_Gasoline-Only_1k-5k_1989,,,,,0.0710612435717625,0.0714975845410628,0.0720545277507303,0.072,0.0723014256619145,0.0714285714285714,0.0704449152542373,0.0693015701136979,0.0681183696259073,0.0692262943571844,0.0680272108843538,0.0664010624169987,0.06875,0.0683453237410072,0.0643712574850299,0.0619739862280031,0.0605345911949686,0.0607287449392713,0.0588235294117647,0.0550133096716948,0.0521415270018622,0.0476653696498055,0.0478564307078764,0.0479102956167176,0.0489073881373569,0.0501066098081023,0.0511425462459195,0.0519337016574586,0.0529875986471251,0.0543352601156069,0.0549065420560748,0.0560190703218117
Single-Walled_Gasoline-Only_1k-5k_1990,,,,,,0.0642701525054466,0.0617696160267112,0.0627473148671566,0.0625,0.0633275762809442,0.0638792102206736,0.0632387706855792,0.0641871625674865,0.0625,0.0627861347285808,0.0582990397805213,0.0564066852367688,0.0529706513958483,0.0502958579881657,0.0513983371126228,0.0516282764098491,0.0509868421052632,0.0514579759862779,0.0486295313881521,0.0478821362799263,0.0470701248799232,0.0457256461232604,0.0471794871794872,0.0480668756530826,0.0494092373791622,0.0506607929515419,0.0511679644048943,0.0520361990950226,0.0529953917050691,0.0534262485481998,0.0541176470588235
Single-Walled_Gasoline-Only_1k-5k_1991,,,,,,,0.0733024691358025,0.0717665615141956,0.0722222222222222,0.0724522292993631,0.0702746365105008,0.0702040816326531,0.0669975186104218,0.0683544303797468,0.0663176265270506,0.0624442462087422,0.0623306233062331,0.0592592592592593,0.0569259962049336,0.0580270793036751,0.0576540755467197,0.0533333333333333,0.0551948051948052,0.0525727069351231,0.0538011695906433,0.0530120481927711,0.0536828963795256,0.0513478818998716,0.0521512385919166,0.0530503978779841,0.0539083557951483,0.0545702592087312,0.0556328233657858,0.0579710144927536,0.0585651537335286,0.0597014925373134
Single-Walled_Gasoline-Only_1k-5k_1992,,,,,,,,0.077970297029703,0.0721518987341772,0.0721518987341772,0.0724269377382465,0.0735483870967742,0.0693717277486911,0.07095046854083,0.069672131147541,0.0666666666666667,0.0676056338028169,0.0663780663780664,0.0649926144756278,0.0602409638554217,0.0557275541795666,0.0556438791732909,0.0529801324503311,0.0542372881355932,0.0557491289198606,0.0504504504504505,0.0515653775322284,0.0458891013384321,0.0463320463320463,0.0473372781065089,0.0480961923847695,0.049079754601227,0.0501043841336117,0.051063829787234,0.0511727078891258,0.051948051948052
Single-Walled_Gasoline-Only_1k-5k_1993,,,,,,,,,0.061633281972265,0.053968253968254,0.0542264752791069,0.0543130990415336,0.0517799352750809,0.051948051948052,0.0512396694214876,0.0519262981574539,0.050761421319797,0.0463121783876501,0.046875,0.0444839857651246,0.0413669064748201,0.0369685767097967,0.0381679389312977,0.0393700787401575,0.0400801603206413,0.0382978723404255,0.037199124726477,0.0380313199105145,0.0389016018306636,0.0393518518518519,0.0404761904761905,0.0411622276029056,0.041871921182266,0.041871921182266,0.0421836228287841,0.0423940149625935
Single-Walled_Gasoline-Only_1k-5k_1994,,,,,,,,,,0.0691588785046729,0.0669216061185469,0.0673076923076923,0.0674373795761079,0.0678294573643411,0.064453125,0.0575396825396825,0.0583501006036217,0.0591836734693878,0.0526315789473684,0.0537634408602151,0.0460526315789474,0.0467706013363029,0.0459770114942529,0.0477326968973747,0.0496277915632754,0.050251256281407,0.047244094488189,0.0485175202156334,0.0511363636363636,0.0540540540540541,0.055045871559633,0.0560747663551402,0.0567823343848581,0.0569620253164557,0.0578778135048232,0.058252427184466
Single-Walled_Gasoline-Only_1k-5k_1995,,,,,,,,,,,0.0889423076923077,0.0748129675810474,0.0678391959798995,0.0685279187817259,0.0618556701030928,0.0602094240837696,0.0605263157894737,0.0610079575596817,0.0604395604395604,0.0611111111111111,0.0541310541310541,0.05,0.0455927051671733,0.04375,0.0451612903225806,0.0457516339869281,0.0466666666666667,0.0477815699658703,0.048951048951049,0.0505415162454874,0.0507246376811594,0.0522388059701493,0.0526315789473684,0.053639846743295,0.0538461538461539,0.0538461538461539
Single-Walled_Gasoline-Only_1k-5k_1996,,,,,,,,,,,,0.0301507537688442,0.032258064516129,0.0324324324324324,0.0324324324324324,0.0328767123287671,0.0351906158357771,0.0352941176470588,0.0357142857142857,0.0358208955223881,0.033033033033033,0.0338461538461538,0.0344827586206897,0.0351437699680511,0.0332225913621263,0.0304054054054054,0.0306122448979592,0.0307167235494881,0.0309278350515464,0.0311418685121107,0.03125,0.0314685314685315,0.0321428571428571,0.0324909747292419,0.033210332103321,0.0333333333333333
Single-Walled_Gasoline-Only_1k-5k_1997,,,,,,,,,,,,,0.0357894736842105,0.0398126463700234,0.0334928229665072,0.0334928229665072,0.0335731414868106,0.0339805825242718,0.0342298288508557,0.0345679012345679,0.0349127182044888,0.0325,0.0328282828282828,0.0337662337662338,0.0343915343915344,0.0348525469168901,0.032967032967033,0.0339943342776204,0.0342857142857143,0.0349854227405248,0.036036036036036,0.0364741641337386,0.0369230769230769,0.0372670807453416,0.0372670807453416,0.0373831775700935
Single-Walled_Gasoline-Only_25k-Plus_1985,0.176470588235294,0.176470588235294,0.176470588235294,0.176470588235294,0.2,0.2,0.25,0.333333333333333,0.375,0.5,0.5,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,
Single-Walled_Gasoline-Only_25k-Plus_1986,,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Gasoline-Only_25k-Plus_1987,,,0.521739130434783,0.545454545454545,0.545454545454545,0.555555555555556,0.5,0.533333333333333,0.727272727272727,0.7,0.7,0.7,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Single-Walled_Gasoline-Only_25k-Plus_1988,,,,0.166666666666667,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Gasoline-Only_25k-Plus_1989,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Gasoline-Only_25k-Plus_1990,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Gasoline-Only_25k-Plus_1991,,,,,,,0.222222222222222,0.285714285714286,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Single-Walled_Gasoline-Only_25k-Plus_1992,,,,,,,,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
Single-Walled_Gasoline-Only_25k-Plus_1993,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Gasoline-Only_25k-Plus_1994,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Single-Walled_Gasoline-Only_25k-Plus_1995,,,,,,,,,,,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Single-Walled_Gasoline-Only_25k-Plus_1996,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
Single-Walled_Gasoline-Only_25k-Plus_1997,,,,,,,,,,,,,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429
Single-Walled_Gasoline-Only_5k-12k_1985,0.243095731906997,0.243213660245184,0.243501151694636,0.243415977961433,0.243045550260446,0.243179785330948,0.244233378561737,0.244324075141178,0.244025897586816,0.244696239151398,0.246538081107814,0.247687824654757,0.249251594429259,0.249492351428185,0.244431671217129,0.241513968158606,0.239556035147218,0.235237943657488,0.23113595265494,0.228929964388672,0.226613044238503,0.225876010781671,0.223751835535976,0.221184987616689,0.221216296004723,0.222177419354839,0.217525773195876,0.220798319327731,0.22347437805656,0.227292387543253,0.230028452615452,0.234336677814939,0.237460460912788,0.241998618466498,0.245102611940299,0.247877358490566
Single-Walled_Gasoline-Only_5k-12k_1986,,0.166739225076186,0.166763763472182,0.167227505486467,0.16841019596287,0.16834468463133,0.167784234838325,0.169007702763933,0.168860992039192,0.170602858918583,0.17116116751269,0.171814671814672,0.171916010498688,0.171611598111935,0.169954209228602,0.169897585954645,0.168948059253703,0.167983047582354,0.167711598746082,0.161883589329022,0.160381268130957,0.158453695836873,0.154623325280035,0.151087200179332,0.149014213663457,0.148837209302326,0.148526615969582,0.149663137632339,0.151929653150953,0.154495777446597,0.156754032258065,0.159691912708601,0.162784611358283,0.167114454594304,0.168746608790016,0.170177838577291
Single-Walled_Gasoline-Only_5k-12k_1987,,,0.313181019332162,0.304638130439967,0.303211888782359,0.296120637237018,0.285022354694486,0.272958534723989,0.262260687123,0.25397252895233,0.246342809826111,0.241233629066329,0.234510712217719,0.229154258487195,0.214810185908452,0.202205286200746,0.196576935859089,0.194723404255319,0.191104933981932,0.186088203657225,0.184249354481741,0.181714719271624,0.181215900233827,0.176600441501104,0.176905691391001,0.173849064536473,0.171422441536151,0.17246628969117,0.175171195051911,0.177962298025135,0.181506065461204,0.184547358622295,0.187204910292729,0.1932261208577,0.195899209486166,0.196774193548387
Single-Walled_Gasoline-Only_5k-12k_1988,,,,0.135654596100279,0.136638112624631,0.13722998729352,0.138176638176638,0.138789011937293,0.138521852766081,0.139620420773871,0.141491110115046,0.142662632375189,0.141872223073387,0.142745709828393,0.141733547351525,0.140750450598067,0.138749582079572,0.138822728819326,0.137343532684284,0.134663341645885,0.131482834185537,0.131214953271028,0.131473342251099,0.129483642096965,0.127003448975451,0.128964941569282,0.128853923027855,0.130218472853126,0.132133450395083,0.133658969804618,0.135769057284619,0.137286202964652,0.139675174013921,0.14268784072055,0.145060240963855,0.146258503401361
Single-Walled_Gasoline-Only_5k-12k_1989,,,,,0.123799359658485,0.124078403164898,0.124436429215509,0.124411445128577,0.124363636363636,0.125183553597651,0.125302100762223,0.124624624624625,0.124574024990534,0.124496451179743,0.124852767962309,0.125498802873105,0.12375533428165,0.123698458975427,0.12409381663113,0.123400563869009,0.120382732532265,0.120283558198033,0.119238005644403,0.11340206185567,0.112151836332265,0.1127648839556,0.11397627643115,0.114792590660057,0.116648992576882,0.118247782854072,0.119565217391304,0.121278941565601,0.123076923076923,0.124681212808161,0.125858123569794,0.126436781609195
Single-Walled_Gasoline-Only_5k-12k_1990,,,,,,0.12067178104914,0.120041753653445,0.120418848167539,0.120352867044739,0.12054042643023,0.120484487887803,0.120453572956782,0.120388349514563,0.120191262768963,0.120697263901147,0.118796317089603,0.118597769178238,0.117009000692361,0.115168539325843,0.112960760998811,0.111918604651163,0.11097349516968,0.109474218948438,0.108199273482097,0.108603292618163,0.109198493813878,0.111416781292985,0.111856823266219,0.113636363636364,0.115807759119861,0.117716303708064,0.118906064209275,0.120481927710843,0.121543603767852,0.122324159021407,0.123228589032656
Single-Walled_Gasoline-Only_5k-12k_1991,,,,,,,0.109470304975923,0.108449336354807,0.108449336354807,0.108730931515742,0.10890120639061,0.108638743455497,0.108595800524934,0.108054358634405,0.106075864384021,0.107094133697135,0.106726149622512,0.105080027835769,0.104761904761905,0.104697024022947,0.103877103145574,0.103640416047548,0.101707779886148,0.100194174757282,0.100314712824548,0.100441944556047,0.099066179455948,0.100205338809035,0.101035196687371,0.102092050209205,0.102823430257059,0.103918228279387,0.105673451710697,0.107347118345799,0.108251996450754,0.108879964301651
