seed,N_facilities,T_periods,n_obs,kappa_start,K_log_start,gp_start,gr_start,kappa_true,K_true,gp_true,gr_true,kappa_est,K_est,K_log_est,gp_est,gr_est,converged,n_iter,log_lik,maintain_sh,exit_sh,replace_sh,truth_label,start_label,rep
1042,2000,30,24807,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.7363088277325,6.09224271548818,1.80701627591493,-1.00337265368697,0.610305168646723,TRUE,6,-6819.32470112302,0.913008425041319,0.062804853468779,0.024186721489902,truth3,warm,42
1042,2000,30,24807,10,2.30258509299405,-1,1,12,6,-1,0.6,11.7363083607829,6.09224558704768,1.80701674726168,-1.00337244495014,0.610305379552907,TRUE,6,-6819.32470106714,0.913008425041319,0.062804853468779,0.024186721489902,truth3,mid,42
1042,2000,30,24807,-4.20965403784066,1.7746702868731,-1.05710052885115,0.528365067206323,12,6,-1,0.6,11.7363087056612,6.09224617893891,1.80701684441653,-1.00337225666436,0.610305419184424,TRUE,6,-6819.32470105237,0.913008425041319,0.062804853468779,0.024186721489902,truth3,cold,42
1043,2000,30,25204,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,10.9607728032439,6.21984191819299,1.82774449134661,-1.08341420749904,0.633724719143017,TRUE,6,-6710.87903987906,0.914973813680368,0.0603475638787494,0.0246786224408824,truth3,warm,43
1043,2000,30,25204,10,2.30258509299405,-1,1,12,6,-1,0.6,10.9607691263345,6.21984368068579,1.82774477471274,-1.08340946707357,0.633725458333091,TRUE,6,-6710.87903968748,0.914973813680368,0.0603475638787494,0.0246786224408824,truth3,mid,43
1043,2000,30,25204,25.6973262969404,3.54895077245146,-2.52500986354426,2.91202234104276,12,6,-1,0.6,10.9611745788769,6.21976283698917,1.82773177692274,-1.08340885221611,0.633708747796049,TRUE,6,-6710.87906186108,0.914973813680368,0.0603475638787494,0.0246786224408824,truth3,cold,43
1044,2000,30,25450,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.3215785496165,5.8292015054692,1.7628800279408,-1.09042499170591,0.575220630886833,TRUE,8,-6994.53291210993,0.914538310412574,0.0594106090373281,0.0260510805500982,truth3,warm,44
1044,2000,30,25450,10,2.30258509299405,-1,1,12,6,-1,0.6,12.3111505489211,5.83482485227045,1.76384424853916,-1.08591729549709,0.576117524800435,TRUE,5,-6994.52963392245,0.914538310412574,0.0594106090373281,0.0260510805500982,truth3,mid,44
1044,2000,30,25450,3.73695835005492,3.85057529658558,-2.91811815509573,0.459206906147301,12,6,-1,0.6,12.3117237959386,5.83472087608195,1.76382642844728,-1.0857602830518,0.576114498287952,TRUE,5,-6994.52964000538,0.914538310412574,0.0594106090373281,0.0260510805500982,truth3,cold,44
1045,2000,30,25775,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.3349445740991,5.93566319355246,1.78097876462467,-0.949610103704965,0.592196568905132,TRUE,5,-6937.27842282727,0.916663433559651,0.0586226964112512,0.024713870029098,truth3,warm,45
1045,2000,30,25775,10,2.30258509299405,-1,1,12,6,-1,0.6,12.3496663875559,5.93366043214437,1.78064129612348,-0.945442372457299,0.592087698749765,TRUE,6,-6937.27693040458,0.916663433559651,0.0586226964112512,0.024713870029098,truth3,mid,45
1045,2000,30,25775,35.8550581429154,3.46039901508519,0.652744436170906,-0.35437345970422,12,6,-1,0.6,12.3344495515567,5.93572394125093,1.78098899892969,-0.949793404162117,0.592195737560541,TRUE,5,-6937.27854634133,0.916663433559651,0.0586226964112512,0.024713870029098,truth3,cold,45
1046,2000,30,25932,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.7732832609237,6.09155442339828,1.80690329109044,-0.940956015148326,0.613784128096533,TRUE,5,-6877.55447309649,0.916936603424341,0.0583063396575659,0.0247570569180935,truth3,warm,46
1046,2000,30,25932,10,2.30258509299405,-1,1,12,6,-1,0.6,11.7732812683367,6.09155484809008,1.80690336080858,-0.94095632937479,0.613784171126664,TRUE,5,-6877.55447300603,0.916936603424341,0.0583063396575659,0.0247570569180935,truth3,mid,46
1046,2000,30,25932,-9.19699990190566,3.50399862856642,-2.37352569587529,1.79424499627203,12,6,-1,0.6,11.7737033507329,6.09142511343082,1.80688206311956,-0.940887193930894,0.613776556758295,TRUE,5,-6877.55448627629,0.916936603424341,0.0583063396575659,0.0247570569180935,truth3,cold,46
1047,2000,30,25556,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.0618714398586,6.18060951502227,1.82141689363253,-0.920469540787198,0.598523330196778,TRUE,6,-6712.93370658835,0.918414462357176,0.0593598372202223,0.0222257004226013,truth3,warm,47
1047,2000,30,25556,10,2.30258509299405,-1,1,12,6,-1,0.6,12.0609751133426,6.1808857993821,1.82146159443172,-0.920565503924019,0.598545946110263,TRUE,6,-6712.93372241169,0.918414462357176,0.0593598372202223,0.0222257004226013,truth3,mid,47
1047,2000,30,25556,-3.15133277326822,3.82459582762729,0.665416277013719,0.0592739041894674,12,6,-1,0.6,12.0618791111993,6.18060745234993,1.82141655989964,-0.92046826231113,0.598523187669796,TRUE,6,-6712.93370646125,0.918414462357176,0.0593598372202223,0.0222257004226013,truth3,cold,47
1048,2000,30,26052,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.9767387916572,5.96511357213745,1.78592809512344,-1.03595910634478,0.58866135356584,TRUE,6,-6925.4967150342,0.917319207738369,0.0575003838476892,0.0251804084139414,truth3,warm,48
1048,2000,30,26052,10,2.30258509299405,-1,1,12,6,-1,0.6,11.9789710447212,5.96453423355514,1.78583096927493,-1.03568465446354,0.588619332765661,TRUE,6,-6925.49684521374,0.917319207738369,0.0575003838476892,0.0251804084139414,truth3,mid,48
1048,2000,30,26052,26.5697286231443,3.63946981823307,-2.03973194910213,1.45083064679056,12,6,-1,0.6,11.9755498115659,5.96529274251688,1.78595813104589,-1.03619305920242,0.588690305546824,TRUE,6,-6925.49663920233,0.917319207738369,0.0575003838476892,0.0251804084139414,truth3,cold,48
1049,2000,30,24827,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.4671026011075,6.13592316921149,1.81416054267162,-1.01563221017877,0.622969137707209,TRUE,5,-6752.18017720798,0.913360454344061,0.0620292423571112,0.0246103032988279,truth3,warm,49
1049,2000,30,24827,10,2.30258509299405,-1,1,12,6,-1,0.6,11.4652215376643,6.13624495324115,1.81421298393978,-1.01599094312846,0.623003279151815,TRUE,5,-6752.18019841943,0.913360454344061,0.0620292423571112,0.0246103032988279,truth3,mid,49
1049,2000,30,24827,38.3064396725968,2.94104373665563,-3.88321002526209,1.3545266520232,12,6,-1,0.6,11.4645763141999,6.1363948111723,1.8142374054064,-1.01606424803462,0.623019264447427,TRUE,5,-6752.18020813284,0.913360454344061,0.0620292423571112,0.0246103032988279,truth3,cold,49
1050,2000,30,25432,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.6798997926139,6.06821100625352,1.80306383448973,-1.03201449123641,0.609005213740935,TRUE,5,-6868.55607023218,0.915028310789556,0.0600817867253853,0.0248899024850582,truth3,warm,50
1050,2000,30,25432,10,2.30258509299405,-1,1,12,6,-1,0.6,11.6791911898979,6.06830926509019,1.80308002674821,-1.03214317021798,0.60901881743635,TRUE,5,-6868.55606557607,0.915028310789556,0.0600817867253853,0.0248899024850582,truth3,mid,50
1050,2000,30,25432,12.2965473914519,1.41443333252934,-4.17267284309492,0.315531698055565,12,6,-1,0.6,11.6793325004633,6.06828378806285,1.80307582836614,-1.03213210173621,0.609013779965415,TRUE,5,-6868.55606857044,0.915028310789556,0.0600817867253853,0.0248899024850582,truth3,cold,50
1051,2000,30,25533,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.9711146089984,5.98237979089193,1.78881844714125,-1.07039228796894,0.59568043239533,TRUE,5,-6986.60281441665,0.914502800297654,0.0605882583323542,0.0249089413699918,truth3,warm,51
1051,2000,30,25533,10,2.30258509299405,-1,1,12,6,-1,0.6,11.9712111319885,5.98250837199445,1.78883994021345,-1.07009587846907,0.595707009792598,TRUE,5,-6986.60279151836,0.914502800297654,0.0605882583323542,0.0249089413699918,truth3,mid,51
1051,2000,30,25533,10.3417576383799,3.89091885848512,-4.93491828814149,-0.710500073619187,12,6,-1,0.6,11.9719612156083,5.98239949231604,1.78882174037778,-1.07000043970566,0.59568789492889,TRUE,5,-6986.60279363338,0.914502800297654,0.0605882583323542,0.0249089413699918,truth3,cold,51
1052,2000,30,24964,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.8364017454155,5.99098529460946,1.79025588851848,-1.09995785920513,0.59852360860674,TRUE,6,-6840.40837332362,0.913515462265663,0.0620092933824708,0.0244752443518667,truth3,warm,52
1052,2000,30,24964,10,2.30258509299405,-1,1,12,6,-1,0.6,11.8364025896382,5.99098392717076,1.79025566026907,-1.09996459282053,0.59852271812021,TRUE,6,-6840.40836802205,0.913515462265663,0.0620092933824708,0.0244752443518667,truth3,mid,52
1052,2000,30,24964,-4.25997065845877,3.89779229275769,-0.0106740607880056,-0.404219984076917,12,6,-1,0.6,11.8363934550627,5.9909865835229,1.79025610366061,-1.09996997562446,0.598522317245546,TRUE,6,-6840.40836396098,0.913515462265663,0.0620092933824708,0.0244752443518667,truth3,cold,52
1053,2000,30,24487,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.7590700795975,5.97899187008211,1.78825197015242,-1.12549958426816,0.600082378771355,TRUE,6,-6790.52755720408,0.9111773594152,0.0637481112427002,0.0250745293420999,truth3,warm,53
1053,2000,30,24487,10,2.30258509299405,-1,1,12,6,-1,0.6,11.7595080115136,5.97887944521936,1.78823316666143,-1.12553216131304,0.60005983606954,TRUE,6,-6790.52758167786,0.9111773594152,0.0637481112427002,0.0250745293420999,truth3,mid,53
1053,2000,30,24487,30.9789604041725,3.57760595565243,-0.217822121921927,-0.690493930131197,12,6,-1,0.6,11.7587559977505,5.97900228676657,1.78825371236509,-1.12564110484747,0.600077806713881,TRUE,6,-6790.52760562293,0.9111773594152,0.0637481112427002,0.0250745293420999,truth3,cold,53
1054,2000,30,25177,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.3672331106031,6.10453371656845,1.80903172734331,-1.14857792894749,0.604120429945572,TRUE,6,-6754.53204743955,0.914962068554633,0.0604917186320849,0.024546212813282,truth3,warm,54
1054,2000,30,25177,10,2.30258509299405,-1,1,12,6,-1,0.6,11.3700071129779,6.10399614251847,1.80894366202233,-1.14821473577768,0.604052928569648,TRUE,6,-6754.53194424686,0.914962068554633,0.0604917186320849,0.024546212813282,truth3,mid,54
1054,2000,30,25177,7.83816464710981,3.87498679967026,-0.408170130569488,0.833241457119584,12,6,-1,0.6,11.370284214436,6.10394071434546,1.80893458134414,-1.14817299605387,0.604044357312444,TRUE,5,-6754.53193628402,0.914962068554633,0.0604917186320849,0.024546212813282,truth3,cold,54
1055,2000,30,25152,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.9648670607146,6.00552797500076,1.79268037423164,-1.01593841180096,0.599479963417713,TRUE,6,-6786.43488576568,0.914837786259542,0.0607108778625954,0.0244513358778626,truth3,warm,55
1055,2000,30,25152,10,2.30258509299405,-1,1,12,6,-1,0.6,11.9641405656208,6.00558864251409,1.79269047612562,-1.0157688341353,0.599534265136999,TRUE,6,-6786.43484619861,0.914837786259542,0.0607108778625954,0.0244513358778626,truth3,mid,55
1055,2000,30,25152,40.6550609273836,3.58029602891263,-4.697572265286,-0.0609676735475659,12,6,-1,0.6,11.9647742996543,6.00532556719423,1.79264667008133,-1.01586381908972,0.599496555489421,TRUE,5,-6786.43486018264,0.914837786259542,0.0607108778625954,0.0244513358778626,truth3,cold,55
1056,2000,30,25050,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.6414972602331,6.01713378864799,1.79461103109954,-1.09984887655386,0.604591726141443,TRUE,5,-6804.6462266721,0.914131736526946,0.0608383233532934,0.0250299401197605,truth3,warm,56
1056,2000,30,25050,10,2.30258509299405,-1,1,12,6,-1,0.6,11.6426823735875,6.01692109189456,1.7945756819582,-1.09975630025216,0.604557247655247,TRUE,6,-6804.64623393529,0.914131736526946,0.0608383233532934,0.0250299401197605,truth3,mid,56
1056,2000,30,25050,36.3684221915901,2.69978427253324,-4.7806388172321,1.19145134463906,12,6,-1,0.6,11.6417628851401,6.01709939978591,1.79460531592658,-1.09981226141538,0.604584898943123,TRUE,5,-6804.64623001383,0.914131736526946,0.0608383233532934,0.0250299401197605,truth3,cold,56
1057,2000,30,25463,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.297072449119,5.96123232112412,1.78527722499354,-0.95528783634666,0.593371931867479,TRUE,6,-6902.66866443935,0.91544594116954,0.0602442760083258,0.0243097828221341,truth3,warm,57
1057,2000,30,25463,10,2.30258509299405,-1,1,12,6,-1,0.6,12.2970860929234,5.96122866448258,1.78527661158973,-0.955287745325785,0.593371396051754,TRUE,6,-6902.6686654382,0.91544594116954,0.0602442760083258,0.0243097828221341,truth3,mid,57
1057,2000,30,25463,33.6038822541013,2.55999912015359,-2.70774861145765,2.54885381087661,12,6,-1,0.6,12.2972338823044,5.96118885083567,1.78526993280216,-0.955282747889732,0.593366409202702,TRUE,6,-6902.66867614176,0.91544594116954,0.0602442760083258,0.0243097828221341,truth3,cold,57
1058,2000,30,25365,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.4719593599428,6.10298611896825,1.80877817909938,-1.09786972590487,0.607260557591164,TRUE,5,-6760.02202072041,0.91578947368421,0.0595308495958999,0.0246796767198896,truth3,warm,58
1058,2000,30,25365,10,2.30258509299405,-1,1,12,6,-1,0.6,11.4719039918168,6.10299492571429,1.8087796221208,-1.09788311493617,0.607261268579314,TRUE,5,-6760.02201940829,0.91578947368421,0.0595308495958999,0.0246796767198896,truth3,mid,58
1058,2000,30,25365,-3.59265542589128,2.38335001532246,0.38750144187361,1.50903834588826,12,6,-1,0.6,11.4727473968829,6.10274164999889,1.80873812102599,-1.09791779972611,0.607225081897198,TRUE,5,-6760.02203585361,0.91578947368421,0.0595308495958999,0.0246796767198896,truth3,cold,58
1059,2000,30,24849,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.5692759574128,6.07180424774061,1.80365580105927,-1.12226671860613,0.610161806612774,TRUE,6,-6813.71438695857,0.913155458972192,0.0618938387862691,0.0249507022415389,truth3,warm,59
1059,2000,30,24849,10,2.30258509299405,-1,1,12,6,-1,0.6,11.5709672600484,6.06808077712001,1.80304237338186,-1.12802140278298,0.609473653272576,TRUE,5,-6813.71874925593,0.913155458972192,0.0618938387862691,0.0249507022415389,truth3,mid,59
1059,2000,30,24849,5.54352892562747,3.37690994824577,-4.37291926052421,0.894530333578587,12,6,-1,0.6,11.5694152140432,6.07177313979718,1.80365067770188,-1.12224147938409,0.610159240221999,TRUE,6,-6813.7143842018,0.913155458972192,0.0618938387862691,0.0249507022415389,truth3,cold,59
1060,2000,30,24920,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.225429419326,5.8819656425905,1.77189099900466,-1.03690615033193,0.587634643941588,TRUE,5,-6835.03706950462,0.913643659711075,0.0612359550561798,0.0251203852327448,truth3,warm,60
1060,2000,30,24920,10,2.30258509299405,-1,1,12,6,-1,0.6,12.2318543271082,5.87864531669109,1.77132634704923,-1.03987286014585,0.587053419349749,TRUE,5,-6835.0386769347,0.913643659711075,0.0612359550561798,0.0251203852327448,truth3,mid,60
1060,2000,30,24920,-2.03888302203268,2.38681050697672,-3.94099657842889,1.39934375137091,12,6,-1,0.6,12.2254520951801,5.88196403229748,1.77189072523679,-1.03690225324293,0.587634090600965,TRUE,5,-6835.0370701401,0.913643659711075,0.0612359550561798,0.0251203852327448,truth3,cold,60
1061,2000,30,24508,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.3201037592885,5.89403959539239,1.77394160220817,-0.886956060039827,0.60636700594639,TRUE,5,-6832.78656173163,0.91149828627387,0.0634486698220989,0.0250530439040313,truth3,warm,61
1061,2000,30,24508,10,2.30258509299405,-1,1,12,6,-1,0.6,12.3191405886134,5.89445561061892,1.77401218207769,-0.886962614124197,0.606402913263919,TRUE,5,-6832.78653486418,0.91149828627387,0.0634486698220989,0.0250530439040313,truth3,mid,61
1061,2000,30,24508,-3.58107480686158,3.36217312904199,-2.81273727817461,-0.0273263668641448,12,6,-1,0.6,12.3203095034899,5.89405122518789,1.77394357535135,-0.887013710812261,0.606357200200324,TRUE,6,-6832.78656688329,0.91149828627387,0.0634486698220989,0.0250530439040313,truth3,cold,61
1062,2000,30,24948,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.2644460498775,5.99566273293235,1.79103632998128,-0.963423235873771,0.594468686257571,TRUE,6,-6850.20610195111,0.91358024691358,0.0623697290363957,0.0240500240500241,truth3,warm,62
1062,2000,30,24948,10,2.30258509299405,-1,1,12,6,-1,0.6,12.2640156181954,5.99620873537407,1.79112739207172,-0.962921796369137,0.594532272029795,TRUE,6,-6850.2058085977,0.91358024691358,0.0623697290363957,0.0240500240500241,truth3,mid,62
1062,2000,30,24948,32.5048902491108,3.88082545317695,-4.52587905945256,1.37214161083102,12,6,-1,0.6,12.2643684895417,5.99569487815913,1.79104169138035,-0.963408643449572,0.594473019937019,TRUE,6,-6850.20608632151,0.91358024691358,0.0623697290363957,0.0240500240500241,truth3,cold,62
1063,2000,30,25285,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.6688882825767,6.0379794039386,1.79806942020539,-1.08687523857676,0.596381044169801,TRUE,5,-6805.17535032282,0.915127545975875,0.0599960450860194,0.0248764089381056,truth3,warm,63
1063,2000,30,25285,10,2.30258509299405,-1,1,12,6,-1,0.6,11.6666558174454,6.03825705417927,1.79811540311434,-1.08738601100138,0.596411550666121,TRUE,5,-6805.17526341453,0.915127545975875,0.0599960450860194,0.0248764089381056,truth3,mid,63
1063,2000,30,25285,16.8477979069576,3.80726010911538,-3.63290437730029,1.76663757301867,12,6,-1,0.6,11.6676044408179,6.03808382502612,1.79808671410085,-1.08713685420055,0.596406091883579,TRUE,6,-6805.17530254434,0.915127545975875,0.0599960450860194,0.0248764089381056,truth3,cold,63
1064,2000,30,25019,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.825468047493,5.9838004731265,1.78905589672164,-1.14513258351813,0.594835251900862,TRUE,6,-6807.72739847893,0.91398537111795,0.0618330069147448,0.0241816219673049,truth3,warm,64
1064,2000,30,25019,10,2.30258509299405,-1,1,12,6,-1,0.6,11.823837989226,5.98530653935569,1.7893075556358,-1.14377902761009,0.595038598558219,TRUE,6,-6807.72725468267,0.91398537111795,0.0618330069147448,0.0241816219673049,truth3,mid,64
1064,2000,30,25019,48.0035826703534,1.75976647387063,-0.225801510736346,-0.940455054864287,12,6,-1,0.6,11.8232075713366,5.98503483604699,1.78926215955223,-1.14446531691849,0.5949889868582,TRUE,6,-6807.72715488955,0.91398537111795,0.0618330069147448,0.0241816219673049,truth3,cold,64
1065,2000,30,25388,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.9420152907467,6.02098075602005,1.79525016233371,-1.02884397860355,0.596438243660625,TRUE,5,-6815.64190631509,0.915511265164645,0.0602253032928943,0.024263431542461,truth3,warm,65
1065,2000,30,25388,10,2.30258509299405,-1,1,12,6,-1,0.6,11.9404670401371,6.02123581740236,1.79529252353537,-1.02903757407767,0.59648215796087,TRUE,6,-6815.64193094284,0.915511265164645,0.0602253032928943,0.024263431542461,truth3,mid,65
1065,2000,30,25388,37.9924056073651,1.87065323327878,-1.04285908862948,1.86561277695,12,6,-1,0.6,11.9404635827903,6.02119906536167,1.79528641977961,-1.02906426957179,0.596479865080607,TRUE,6,-6815.64193526189,0.915511265164645,0.0602253032928943,0.024263431542461,truth3,cold,65
1066,2000,30,25433,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.0565407755545,6.18141540391313,1.82154727500569,-1.09193169585011,0.625775477649697,TRUE,8,-6825.76488049711,0.914992332795974,0.0596075964298353,0.025400070774191,truth3,warm,66
1066,2000,30,25433,10,2.30258509299405,-1,1,12,6,-1,0.6,11.0564178191485,6.18145307878746,1.8215533698492,-1.09190945090692,0.62578328888747,TRUE,8,-6825.76486014183,0.914992332795974,0.0596075964298353,0.025400070774191,truth3,mid,66
1066,2000,30,25433,43.2588133448735,2.53887828563245,-3.30197732383385,-0.371711728163064,12,6,-1,0.6,11.0558492059105,6.18161804745178,1.82158005717675,-1.09129193622761,0.625899799540213,TRUE,14,-6825.76454587981,0.914992332795974,0.0596075964298353,0.025400070774191,truth3,cold,66
1067,2000,30,25305,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.7420225122342,5.78987776239231,1.7561111795127,-0.976427252104358,0.578989129339149,TRUE,6,-7022.23502852642,0.914088124876507,0.061134163208852,0.0247777119146414,truth3,warm,67
1067,2000,30,25305,10,2.30258509299405,-1,1,12,6,-1,0.6,12.7395137074535,5.79036822845093,1.75619588687718,-0.976793825519877,0.579046939284685,TRUE,6,-7022.2351204574,0.914088124876507,0.061134163208852,0.0247777119146414,truth3,mid,67
1067,2000,30,25305,5.71767137385905,3.38124272548035,-3.76939930068329,2.69125292729586,12,6,-1,0.6,12.7395253716386,5.79036038659473,1.75619453258308,-0.976803093005251,0.57904537310618,TRUE,6,-7022.23512161574,0.914088124876507,0.061134163208852,0.0247777119146414,truth3,cold,67
1068,2000,30,26502,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.7469320651004,6.04500155752026,1.79923174172103,-1.02347690866504,0.604221913580102,TRUE,5,-7022.88251126131,0.917930722209645,0.0569768319372123,0.0250924458531432,truth3,warm,68
1068,2000,30,26502,10,2.30258509299405,-1,1,12,6,-1,0.6,11.7469813646033,6.04499452686497,1.79923057866766,-1.02347920668104,0.604219348402609,TRUE,5,-7022.88251294953,0.917930722209645,0.0569768319372123,0.0250924458531432,truth3,mid,68
1068,2000,30,26502,44.0977055346593,1.17754525829652,-3.72962046740577,0.61423459649086,12,6,-1,0.6,11.7469217963939,6.04500334658847,1.79923203767925,-1.02347726815539,0.604222322493545,TRUE,5,-7022.88251095802,0.917930722209645,0.0569768319372123,0.0250924458531432,truth3,cold,68
1069,2000,30,25181,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.5578538764378,6.24032634933328,1.8310324805864,-0.843439875283287,0.62615168412762,TRUE,6,-6733.69935182777,0.915055001787062,0.0599658472657956,0.0249791509471427,truth3,warm,69
1069,2000,30,25181,10,2.30258509299405,-1,1,12,6,-1,0.6,11.558856696966,6.23966915741985,1.83092716133149,-0.843719952429717,0.626100920985341,TRUE,6,-6733.69935799428,0.915055001787062,0.0599658472657956,0.0249791509471427,truth3,mid,69
1069,2000,30,25181,3.48266596440226,3.64592725766298,0.230708182323724,-0.413133824244142,12,6,-1,0.6,11.5572701428601,6.24043590209159,1.83105003604593,-0.843301125494389,0.626190086311564,TRUE,5,-6733.69933662077,0.915055001787062,0.0599658472657956,0.0249791509471427,truth3,cold,69
1070,2000,30,25245,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.2522912693772,5.89966955968244,1.77489634250975,-1.0448118826055,0.585529926989951,TRUE,5,-6904.63061270005,0.91455733808675,0.0603287779758368,0.0251138839374134,truth3,warm,70
1070,2000,30,25245,10,2.30258509299405,-1,1,12,6,-1,0.6,12.2525496694864,5.89958960997614,1.77488279086127,-1.04486989446266,0.585512468309156,TRUE,5,-6904.63061600369,0.91455733808675,0.0603287779758368,0.0251138839374134,truth3,mid,70
1070,2000,30,25245,27.5741506461054,3.48203993828665,0.340998698957264,0.822118518874049,12,6,-1,0.6,12.2529270880378,5.89946939123318,1.77486241317811,-1.0449640082404,0.585485948316465,TRUE,5,-6904.63062363422,0.91455733808675,0.0603287779758368,0.0251138839374134,truth3,cold,70
1071,2000,30,25905,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.8880004359029,6.15952676492209,1.81799995071804,-0.859384027502435,0.618768479159763,TRUE,7,-6894.22033576618,0.917004439297433,0.0587145338737695,0.0242810268287975,truth3,warm,71
1071,2000,30,25905,10,2.30258509299405,-1,1,12,6,-1,0.6,11.8826567841956,6.16085868623041,1.81821616494588,-0.85969692143796,0.618959329154282,TRUE,6,-6894.21987929973,0.917004439297433,0.0587145338737695,0.0242810268287975,truth3,mid,71
1071,2000,30,25905,-5.36639823578298,3.08230691122375,-3.60522797284648,-0.256755719892681,12,6,-1,0.6,11.8825896825945,6.1608695947797,1.81821793556588,-0.859713699272127,0.618960039922278,TRUE,6,-6894.21987196229,0.917004439297433,0.0587145338737695,0.0242810268287975,truth3,cold,71
1072,2000,30,24122,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.1643431827421,5.83279196144742,1.76349578134555,-1.06230456093952,0.594604013889878,TRUE,5,-6849.5863308149,0.909584611557914,0.0645054307271371,0.025909957714949,truth3,warm,72
1072,2000,30,24122,10,2.30258509299405,-1,1,12,6,-1,0.6,12.1643368017749,5.83279288059473,1.76349593892827,-1.0623028141587,0.594604476509228,TRUE,5,-6849.58633032111,0.909584611557914,0.0645054307271371,0.025909957714949,truth3,mid,72
1072,2000,30,24122,31.8915527127683,2.51035211377849,-0.0577016170136631,1.65310189407319,12,6,-1,0.6,12.1643401557808,5.83279230058458,1.76349583948874,-1.06230346336178,0.594604265648069,TRUE,5,-6849.58633053868,0.909584611557914,0.0645054307271371,0.025909957714949,truth3,cold,72
1073,2000,30,25117,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.1097123400725,5.93883331441142,1.781512702368,-0.977294558666836,0.597533856463284,TRUE,7,-6933.12748901956,0.913086753991321,0.0615519369351435,0.0253613090735359,truth3,warm,73
1073,2000,30,25117,10,2.30258509299405,-1,1,12,6,-1,0.6,12.1096849122007,5.93861907235588,1.78147662694566,-0.97734884085997,0.597540240552946,TRUE,6,-6933.1275046187,0.913086753991321,0.0615519369351435,0.0253613090735359,truth3,mid,73
1073,2000,30,25117,-5.00062680337578,3.81548275572216,-3.46884455531836,0.653027566149831,12,6,-1,0.6,12.109792439889,5.93899455426564,1.78153985208864,-0.9767690948098,0.597601223512424,TRUE,12,-6933.12732685931,0.913086753991321,0.0615519369351435,0.0253613090735359,truth3,cold,73
1074,2000,30,25505,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,12.219621677338,5.91518079177765,1.77752206192989,-0.906770211401214,0.605534168304593,TRUE,5,-6941.9253088076,0.914604979415801,0.0595177416192903,0.0258772789649088,truth3,warm,74
1074,2000,30,25505,10,2.30258509299405,-1,1,12,6,-1,0.6,12.2149149824059,5.91621434513869,1.77769677562201,-0.907133710621692,0.605685528112505,TRUE,5,-6941.9251392597,0.914604979415801,0.0595177416192903,0.0258772789649088,truth3,mid,74
1074,2000,30,25505,39.0973918186501,3.7746920705043,-4.37754138419405,-0.23121986631304,12,6,-1,0.6,12.2198395939277,5.91544875110799,1.77756736118119,-0.906094036359902,0.605615867608926,TRUE,5,-6941.92528395994,0.914604979415801,0.0595177416192903,0.0258772789649088,truth3,cold,74
1075,2000,30,25649,9.6,2.09175946922805,-0.8,0.72,12,6,-1,0.6,11.702944132213,6.13797176392184,1.81449435597873,-1.04439799716899,0.604879204844135,TRUE,12,-6874.82366667925,0.916293032866778,0.059495496900464,0.0242114702327576,truth3,warm,75
1075,2000,30,25649,10,2.30258509299405,-1,1,12,6,-1,0.6,11.7026709901072,6.13814634769225,1.81452279880875,-1.04417674317217,0.604917333790176,TRUE,10,-6874.82363599377,0.916293032866778,0.059495496900464,0.0242114702327576,truth3,mid,75
