panel_id,panel_year,n_active,sw,fac_mixed,age_rank,cap_rank,is_oldest,is_smallest
MNTS0003054_MN,1992,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003068_MN,1991,4,TRUE,FALSE,1,0.166666666666667,TRUE,TRUE
MNTS0003117_MN,2012,2,TRUE,TRUE,1,1,TRUE,FALSE
MNTS0003136_MN,2003,5,TRUE,FALSE,0,0.25,FALSE,FALSE
MNTS0003144_MN,1989,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0003146_MN,1998,7,TRUE,FALSE,0.75,0.25,TRUE,TRUE
MNTS0003163_MN,2005,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003165_MN,1998,2,TRUE,TRUE,1,1,TRUE,FALSE
MNTS0003165_MN,1992,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0003174_MN,1998,4,TRUE,FALSE,0.5,0.333333333333333,TRUE,FALSE
MNTS0003177_MN,1998,4,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0003194_MN,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0003226_MN,1997,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0003232_MN,2005,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003253_MN,1997,4,TRUE,FALSE,1,0.166666666666667,TRUE,TRUE
MNTS0003299_MN,1996,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0003299_MN,1998,2,TRUE,TRUE,1,0,TRUE,TRUE
MNTS0003307_MN,1987,3,TRUE,FALSE,0.5,0.5,TRUE,FALSE
MNTS0003308_MN,1989,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
MNTS0003308_MN,1996,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0003336_MN,1995,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0003407_MN,1990,7,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003411_MN,1990,3,TRUE,FALSE,0.25,1,FALSE,FALSE
MNTS0003411_MN,1991,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0003427_MN,2005,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0003428_MN,2004,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003443_MN,2004,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0003443_MN,1989,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0003458_MN,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003464_MN,1998,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0003493_MN,1999,7,TRUE,FALSE,0.5,0.75,FALSE,FALSE
MNTS0003518_MN,1989,3,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0003554_MN,1990,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0003575_MN,1999,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003604_MN,1990,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0003624_MN,1997,13,TRUE,FALSE,0.5,0.125,TRUE,FALSE
MNTS0003695_MN,1987,3,TRUE,FALSE,0.5,0,FALSE,TRUE
MNTS0003695_MN,1992,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003750_MN,1993,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003750_MN,1998,3,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0003753_MN,1988,3,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0003763_MN,1987,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0003780_MN,1987,5,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003781_MN,1990,11,TRUE,FALSE,0.7,0,FALSE,TRUE
MNTS0003781_MN,1996,10,TRUE,FALSE,0.666666666666667,0.444444444444444,FALSE,FALSE
MNTS0003792_MN,1993,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003799_MN,1998,4,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0003806_MN,1988,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003807_MN,1993,5,TRUE,FALSE,0.625,0.5,TRUE,FALSE
MNTS0003873_MN,1992,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0003875_MN,2009,3,FALSE,TRUE,0.25,1,FALSE,FALSE
MNTS0003875_MN,2010,2,FALSE,TRUE,0,1,FALSE,FALSE
MNTS0003878_MN,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003900_MN,1998,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003912_MN,1986,6,TRUE,FALSE,0.5,0.7,TRUE,FALSE
MNTS0003926_MN,2008,5,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003930_MN,2003,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003933_MN,2014,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003934_MN,1993,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003943_MN,1994,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003949_MN,1998,5,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003954_MN,1990,7,TRUE,FALSE,0.416666666666667,0.333333333333333,FALSE,FALSE
MNTS0003961_MN,1990,4,TRUE,FALSE,0.666666666666667,1,FALSE,FALSE
MNTS0003961_MN,1998,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0003967_MN,2004,5,TRUE,FALSE,0.5,0.5,TRUE,FALSE
MNTS0003976_MN,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003979_MN,2013,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0003981_MN,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004011_MN,1988,5,TRUE,FALSE,1,0.25,TRUE,TRUE
MNTS0004012_MN,2014,2,FALSE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0004017_MN,1993,8,TRUE,FALSE,0.142857142857143,0.285714285714286,FALSE,FALSE
MNTS0004017_MN,2007,8,TRUE,FALSE,0.642857142857143,0.142857142857143,FALSE,FALSE
MNTS0004060_MN,1996,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004060_MN,2011,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004064_MN,1990,5,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004066_MN,1990,6,TRUE,FALSE,0.6,0,TRUE,TRUE
MNTS0004068_MN,1989,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004070_MN,2002,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004096_MN,1993,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0004115_MN,1998,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004130_MN,1997,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004140_MN,1989,2,TRUE,FALSE,0,0.5,FALSE,TRUE
MNTS0004145_MN,1989,4,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0004145_MN,2002,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0004165_MN,1987,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0004205_MN,1994,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004219_MN,2013,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0004246_MN,1996,4,TRUE,FALSE,0.166666666666667,0,FALSE,TRUE
MNTS0004252_MN,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004265_MN,2013,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004273_MN,1989,5,TRUE,FALSE,1,0.125,TRUE,TRUE
MNTS0004292_MN,1992,4,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0004294_MN,1991,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0004314_MN,2002,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
MNTS0004347_MN,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0004347_MN,2002,2,TRUE,TRUE,1,0,TRUE,TRUE
MNTS0004348_MN,1991,3,TRUE,FALSE,0,0.5,FALSE,FALSE
MNTS0004348_MN,2017,2,FALSE,FALSE,0.5,0,TRUE,TRUE
MNTS0004407_MN,1987,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004410_MN,2013,3,FALSE,TRUE,0,1,FALSE,FALSE
MNTS0004440_MN,1988,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004494_MN,2000,5,TRUE,TRUE,0.25,0.875,FALSE,FALSE
MNTS0004519_MN,1987,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004525_MN,1990,8,TRUE,FALSE,0,0.571428571428571,FALSE,FALSE
MNTS0004534_MN,1995,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004543_MN,1995,3,TRUE,FALSE,0.5,0,FALSE,TRUE
MNTS0004565_MN,1994,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004588_MN,1989,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0004596_MN,1993,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0004639_MN,1991,3,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0004671_MN,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004672_MN,1990,3,TRUE,FALSE,0.25,1,FALSE,FALSE
MNTS0004672_MN,1991,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0004682_MN,1988,3,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0004745_MN,1994,5,TRUE,TRUE,1,0.5,TRUE,FALSE
MNTS0004745_MN,2001,4,TRUE,TRUE,0.666666666666667,1,TRUE,FALSE
MNTS0004745_MN,2009,3,TRUE,TRUE,0.75,1,TRUE,FALSE
MNTS0004745_MN,2013,3,FALSE,TRUE,0,1,FALSE,FALSE
MNTS0004745_MN,2014,2,TRUE,TRUE,1,0,TRUE,TRUE
MNTS0004746_MN,1994,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004751_MN,2011,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
MNTS0004769_MN,2008,4,TRUE,FALSE,0.5,0.833333333333333,TRUE,FALSE
MNTS0004769_MN,2012,3,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0004774_MN,1994,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0004874_MN,1991,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0004874_MN,1992,3,TRUE,TRUE,1,0,TRUE,TRUE
MNTS0004889_MN,1994,4,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0004897_MN,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004898_MN,2008,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004917_MN,1986,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0004918_MN,1995,5,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0004919_MN,1998,7,TRUE,FALSE,0.166666666666667,0.75,FALSE,FALSE
MNTS0004933_MN,1987,4,TRUE,FALSE,0,0.5,FALSE,FALSE
MNTS0004933_MN,1989,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0004939_MN,1990,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0004964_MN,1990,7,TRUE,FALSE,0,0.75,FALSE,FALSE
MNTS0004994_MN,1996,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005006_MN,1993,6,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005008_MN,1998,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0005035_MN,1992,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005043_MN,1991,6,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005061_MN,1993,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005097_MN,1996,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0005109_MN,1986,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005112_MN,1988,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0005126_MN,2016,4,TRUE,FALSE,0.333333333333333,0,FALSE,TRUE
MNTS0005140_MN,1992,6,TRUE,FALSE,0.5,0.1,TRUE,TRUE
MNTS0005151_MN,1998,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005153_MN,1989,3,TRUE,FALSE,0.5,0.5,TRUE,FALSE
MNTS0005153_MN,1992,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0005159_MN,1990,6,TRUE,FALSE,0.9,0.4,TRUE,FALSE
MNTS0005162_MN,1995,5,TRUE,FALSE,0.375,0.75,FALSE,FALSE
MNTS0005171_MN,1990,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005174_MN,2011,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0005179_MN,1998,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005180_MN,2012,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005183_MN,1995,5,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005186_MN,1997,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005197_MN,2015,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005197_MN,1997,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0005206_MN,1998,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
MNTS0005222_MN,1988,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005225_MN,2011,4,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0005226_MN,2010,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0005267_MN,1998,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0005276_MN,1998,5,TRUE,FALSE,0.625,0,TRUE,TRUE
MNTS0005289_MN,2012,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005298_MN,1998,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005330_MN,1989,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0005330_MN,1994,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005331_MN,1991,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0005331_MN,1994,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0005332_MN,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005336_MN,1989,9,TRUE,FALSE,0.75,0.75,FALSE,FALSE
MNTS0005336_MN,1991,8,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0005338_MN,1990,3,TRUE,FALSE,0.75,0.5,TRUE,FALSE
MNTS0005352_MN,1990,4,TRUE,FALSE,1,0.5,TRUE,FALSE
MNTS0005362_MN,1993,4,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005369_MN,1996,5,TRUE,FALSE,0.75,0.75,FALSE,FALSE
MNTS0005378_MN,1990,4,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005379_MN,1994,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005385_MN,1990,3,TRUE,FALSE,1,0.5,TRUE,FALSE
MNTS0005398_MN,1989,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005400_MN,1989,5,TRUE,FALSE,1,0.5,TRUE,FALSE
MNTS0005432_MN,1989,3,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0005477_MN,1991,3,TRUE,FALSE,0,0.5,FALSE,TRUE
MNTS0005480_MN,1987,4,TRUE,FALSE,0,0.166666666666667,FALSE,TRUE
MNTS0005480_MN,1988,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005490_MN,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005501_MN,1994,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0005508_MN,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005512_MN,1996,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005536_MN,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005572_MN,1990,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005574_MN,1990,2,TRUE,FALSE,0,0.5,FALSE,TRUE
MNTS0005585_MN,1997,4,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005586_MN,1989,3,TRUE,FALSE,0,0.25,FALSE,TRUE
MNTS0005588_MN,1996,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005594_MN,1998,6,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0005595_MN,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005603_MN,1997,6,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005623_MN,2004,8,FALSE,FALSE,0.285714285714286,0.5,FALSE,TRUE
MNTS0005623_MN,2013,8,FALSE,FALSE,0.428571428571429,0.357142857142857,FALSE,TRUE
MNTS0005629_MN,1986,6,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005716_MN,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005742_MN,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005744_MN,1994,4,TRUE,FALSE,0.833333333333333,0.333333333333333,TRUE,FALSE
MNTS0005745_MN,1996,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
MNTS0005749_MN,1999,4,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0005768_MN,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005768_MN,1987,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0005774_MN,2012,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0005801_MN,1995,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0005850_MN,1991,4,TRUE,FALSE,0.833333333333333,0.333333333333333,TRUE,FALSE
MNTS0005850_MN,1993,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005857_MN,1995,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0005857_MN,1998,2,TRUE,TRUE,1,0,TRUE,TRUE
MNTS0005871_MN,2009,3,TRUE,FALSE,1,0.25,TRUE,TRUE
MNTS0005872_MN,1998,4,TRUE,FALSE,0,0.333333333333333,FALSE,FALSE
MNTS0005885_MN,1994,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0005889_MN,1994,6,TRUE,FALSE,0.7,0,TRUE,TRUE
MNTS0005908_MN,1986,3,TRUE,FALSE,0.75,0.75,TRUE,FALSE
MNTS0005941_MN,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0005988_MN,1996,5,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006006_MN,1992,5,TRUE,FALSE,0.875,0.375,TRUE,FALSE
MNTS0006049_MN,1995,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006062_MN,1994,5,TRUE,FALSE,0,0.75,FALSE,FALSE
MNTS0006070_MN,1991,5,TRUE,FALSE,1,0.25,TRUE,FALSE
MNTS0006088_MN,1990,3,TRUE,FALSE,1,0.25,TRUE,TRUE
MNTS0006099_MN,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006109_MN,1996,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006114_MN,2012,3,TRUE,FALSE,0,0.25,FALSE,TRUE
MNTS0006116_MN,2014,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0006136_MN,1989,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0006191_MN,1990,3,TRUE,FALSE,1,0.25,TRUE,TRUE
MNTS0006191_MN,1999,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0006201_MN,2004,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006256_MN,1988,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0006256_MN,1998,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0006268_MN,1999,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006271_MN,1997,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0006287_MN,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006290_MN,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006291_MN,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006330_MN,1986,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0006362_MN,1991,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0006368_MN,1991,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0006370_MN,1990,5,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006371_MN,1985,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006392_MN,1993,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0006407_MN,2001,4,TRUE,FALSE,0.833333333333333,0.166666666666667,TRUE,TRUE
MNTS0006424_MN,1997,5,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006458_MN,1990,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0006458_MN,1998,3,TRUE,TRUE,1,0,TRUE,TRUE
MNTS0006484_MN,1999,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006505_MN,1989,2,TRUE,FALSE,0,1,FALSE,FALSE
MNTS0006533_MN,2006,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006538_MN,1996,3,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0006565_MN,1986,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006565_MN,1988,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0006578_MN,1998,3,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0006578_MN,1997,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006588_MN,1990,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006601_MN,1990,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0006618_MN,1989,5,TRUE,FALSE,1,0.125,TRUE,TRUE
MNTS0006618_MN,1990,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006624_MN,1997,6,TRUE,FALSE,0.6,0.2,FALSE,FALSE
MNTS0006624_MN,1998,5,TRUE,FALSE,0,0.875,FALSE,FALSE
MNTS0006634_MN,1994,2,TRUE,FALSE,0,0.5,FALSE,TRUE
MNTS0006644_MN,1999,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006644_MN,1998,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0006657_MN,1986,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006657_MN,1996,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006678_MN,2001,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0006679_MN,1992,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006692_MN,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006707_MN,1999,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006719_MN,1995,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0006738_MN,1992,6,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006747_MN,1994,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0006787_MN,1989,4,TRUE,FALSE,0.666666666666667,0.333333333333333,TRUE,TRUE
MNTS0006794_MN,1989,3,TRUE,FALSE,1,0.5,TRUE,FALSE
MNTS0006794_MN,1993,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006795_MN,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006803_MN,1987,3,TRUE,FALSE,0,0.5,FALSE,TRUE
MNTS0006805_MN,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006827_MN,1989,2,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0006869_MN,1990,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006915_MN,1990,2,TRUE,FALSE,0,0.5,FALSE,TRUE
MNTS0006916_MN,1996,5,TRUE,FALSE,0.5,0.125,TRUE,TRUE
MNTS0006916_MN,1997,4,TRUE,FALSE,0.5,0.333333333333333,TRUE,FALSE
MNTS0006926_MN,1987,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0006932_MN,1999,4,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0006965_MN,1991,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006972_MN,1998,6,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0006972_MN,1999,5,TRUE,FALSE,1,0.5,TRUE,TRUE
MNTS0007057_MN,1998,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0007079_MN,1994,3,TRUE,FALSE,0.5,0.5,TRUE,FALSE
MNTS0007082_MN,1992,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0007085_MN,2008,4,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007096_MN,1995,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007119_MN,1990,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007127_MN,2017,4,TRUE,FALSE,0.166666666666667,0,FALSE,TRUE
MNTS0007151_MN,1994,2,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0007159_MN,1998,4,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0007168_MN,1994,5,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007188_MN,1989,3,TRUE,FALSE,0.5,0.5,TRUE,FALSE
MNTS0007216_MN,1990,2,TRUE,FALSE,0.5,1,TRUE,FALSE
MNTS0007220_MN,1987,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0007221_MN,1987,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007223_MN,1989,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
MNTS0007237_MN,2012,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007251_MN,1992,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0007252_MN,1989,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007257_MN,1990,3,TRUE,FALSE,0,0.25,FALSE,TRUE
MNTS0007323_MN,1990,3,TRUE,FALSE,1,0.25,TRUE,TRUE
MNTS0007352_MN,1990,2,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007378_MN,1990,6,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007378_MN,2013,4,TRUE,FALSE,0.333333333333333,0.333333333333333,FALSE,FALSE
MNTS0007381_MN,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
MNTS0007382_MN,2003,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0007406_MN,1994,5,TRUE,FALSE,0.625,0.375,FALSE,FALSE
MNTS0007406_MN,1995,4,TRUE,FALSE,0.666666666666667,0.333333333333333,FALSE,FALSE
MNTS0007406_MN,1996,3,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0007413_MN,1989,3,TRUE,FALSE,0,0,FALSE,TRUE
MNTS0007415_MN,2008,3,TRUE,FALSE,0.5,0,TRUE,TRUE
MNTS0007436_MN,1990,3,TRUE,FALSE,0.5,0,FALSE,TRUE
MNTS0007446_MN,1993,7,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0007447_MN,1988,4,TRUE,FALSE,0.833333333333333,0,TRUE,TRUE
MNTS0007447_MN,1989,4,TRUE,FALSE,1,0,TRUE,TRUE
MNTS0007450_MN,1998,2,TRUE,FALSE,1,1,TRUE,FALSE
