panel_id,n_tanks,n_sw,n_dw,n_closed,n_closed_sw,n_closed_dw,any_closed,has_both_types
3331217_TN,3,3,0,0,0,0,0,0
3331218_TN,4,4,0,0,0,0,0,0
3331242_TN,4,4,0,0,0,0,0,0
3331246_TN,4,4,0,0,0,0,0,0
3331247_TN,3,3,0,0,0,0,0,0
3331248_TN,4,4,0,0,0,0,0,0
3331250_TN,1,1,0,0,0,0,0,0
3331252_TN,3,3,0,0,0,0,0,0
3331256_TN,4,3,1,0,0,0,0,1
3331290_TN,1,1,0,1,1,0,1,0
3540050_TN,3,3,0,3,3,0,1,0
3540057_TN,5,5,0,0,0,0,0,0
3540072_TN,2,2,0,0,0,0,0,0
3540078_TN,2,1,1,0,0,0,0,1
3540108_TN,3,3,0,3,3,0,1,0
3540124_TN,4,4,0,0,0,0,0,0
3540135_TN,2,2,0,2,2,0,1,0
3540178_TN,3,3,0,0,0,0,0,0
3540212_TN,3,3,0,3,3,0,1,0
3540218_TN,2,2,0,2,2,0,1,0
3540220_TN,4,4,0,0,0,0,0,0
3540225_TN,5,5,0,0,0,0,0,0
3580075_TN,3,2,1,3,2,1,1,1
3580107_TN,3,3,0,3,3,0,1,0
3580145_TN,4,4,0,0,0,0,0,0
3580148_TN,4,4,0,4,4,0,1,0
3610010_TN,4,4,0,0,0,0,0,0
3610023_TN,2,1,1,0,0,0,0,1
3610052_TN,2,2,0,0,0,0,0,0
3610054_TN,3,3,0,0,0,0,0,0
3700054_TN,1,1,0,0,0,0,0,0
3700071_TN,2,2,0,0,0,0,0,0
3700075_TN,3,3,0,0,0,0,0,0
3700076_TN,2,2,0,0,0,0,0,0
3700077_TN,4,4,0,0,0,0,0,0
3720006_TN,4,4,0,0,0,0,0,0
3720033_TN,1,1,0,0,0,0,0,0
3720085_TN,2,2,0,2,2,0,1,0
3720101_TN,4,4,0,0,0,0,0,0
3720127_TN,2,2,0,0,0,0,0,0
3720132_TN,3,3,0,3,3,0,1,0
3720138_TN,4,4,0,0,0,0,0,0
3720139_TN,2,2,0,0,0,0,0,0
3770039_TN,4,4,0,0,0,0,0,0
390022_TN,2,1,1,0,0,0,0,1
390084_TN,2,2,0,2,2,0,1,0
390142_TN,2,2,0,2,2,0,1,0
4080052_TN,3,3,0,0,0,0,0,0
4080059_TN,4,4,0,0,0,0,0,0
4080061_TN,4,4,0,0,0,0,0,0
4140001_TN,1,1,0,1,1,0,1,0
4140010_TN,2,2,0,0,0,0,0,0
4140015_TN,1,1,0,1,1,0,1,0
4140017_TN,3,3,0,3,3,0,1,0
4140045_TN,2,2,0,2,2,0,1,0
4180003_TN,4,4,0,4,4,0,1,0
4180024_TN,3,3,0,0,0,0,0,0
4180027_TN,1,1,0,0,0,0,0,0
4180035_TN,1,1,0,1,1,0,1,0
4180063_TN,2,2,0,2,2,0,1,0
4180073_TN,3,3,0,0,0,0,0,0
4180082_TN,5,5,0,0,0,0,0,0
4180083_TN,4,4,0,0,0,0,0,0
4180130_TN,3,3,0,0,0,0,0,0
4180135_TN,4,4,0,4,4,0,1,0
4180157_TN,3,3,0,0,0,0,0,0
4180160_TN,2,2,0,0,0,0,0,0
4180165_TN,3,3,0,3,3,0,1,0
4180166_TN,3,3,0,0,0,0,0,0
4180168_TN,5,5,0,0,0,0,0,0
4180170_TN,3,3,0,0,0,0,0,0
4180176_TN,1,1,0,0,0,0,0,0
4210006_TN,3,3,0,0,0,0,0,0
4210011_TN,3,3,0,0,0,0,0,0
4210018_TN,1,1,0,0,0,0,0,0
4210026_TN,1,1,0,1,1,0,1,0
4210103_TN,2,2,0,0,0,0,0,0
4210117_TN,2,2,0,0,0,0,0,0
4210118_TN,2,2,0,2,2,0,1,0
4210119_TN,1,1,0,0,0,0,0,0
4210120_TN,3,3,0,0,0,0,0,0
4250002_TN,5,5,0,5,5,0,1,0
4250027_TN,5,3,2,0,0,0,0,1
4250039_TN,3,3,0,0,0,0,0,0
4250051_TN,5,2,3,2,2,0,1,1
4250069_TN,5,5,0,0,0,0,0,0
4250071_TN,3,3,0,0,0,0,0,0
4440017_TN,2,2,0,0,0,0,0,0
4440035_TN,2,2,0,0,0,0,0,0
4440051_TN,3,3,0,0,0,0,0,0
450155_TN,1,1,0,1,1,0,1,0
4560038_TN,2,2,0,2,2,0,1,0
4560078_TN,2,2,0,2,2,0,1,0
4560085_TN,2,2,0,2,2,0,1,0
4560089_TN,4,4,0,4,4,0,1,0
4670040_TN,1,1,0,1,1,0,1,0
4670043_TN,1,1,0,1,1,0,1,0
4670066_TN,2,2,0,2,2,0,1,0
4670091_TN,3,3,0,0,0,0,0,0
4670092_TN,3,3,0,0,0,0,0,0
4670104_TN,1,1,0,1,1,0,1,0
4670108_TN,2,2,0,0,0,0,0,0
4690042_TN,3,3,0,0,0,0,0,0
4710058_TN,1,1,0,1,1,0,1,0
4710076_TN,1,1,0,1,1,0,1,0
4710077_TN,1,1,0,0,0,0,0,0
4710090_TN,1,1,0,1,1,0,1,0
4710167_TN,3,3,0,0,0,0,0,0
4710179_TN,2,2,0,2,2,0,1,0
4710257_TN,2,2,0,0,0,0,0,0
4710261_TN,3,3,0,0,0,0,0,0
4710267_TN,3,3,0,0,0,0,0,0
4710269_TN,3,3,0,0,0,0,0,0
471212_TN,4,4,0,4,4,0,1,0
4800028_TN,1,1,0,0,0,0,0,0
4800047_TN,2,2,0,2,2,0,1,0
4800095_TN,3,3,0,3,3,0,1,0
4800117_TN,2,2,0,0,0,0,0,0
4800118_TN,1,1,0,0,0,0,0,0
4800119_TN,2,2,0,0,0,0,0,0
4800121_TN,2,2,0,2,2,0,1,0
4800123_TN,4,4,0,0,0,0,0,0
4800124_TN,2,2,0,0,0,0,0,0
4880012_TN,2,2,0,2,2,0,1,0
4880025_TN,1,1,0,1,1,0,1,0
4880026_TN,2,2,0,2,2,0,1,0
4880027_TN,1,1,0,1,1,0,1,0
4880029_TN,3,3,0,3,3,0,1,0
4880030_TN,3,3,0,0,0,0,0,0
4890017_TN,2,2,0,0,0,0,0,0
4890026_TN,2,2,0,2,2,0,1,0
4890067_TN,5,5,0,0,0,0,0,0
4890104_TN,3,3,0,0,0,0,0,0
4890114_TN,4,4,0,0,0,0,0,0
4890152_TN,1,1,0,0,0,0,0,0
4890153_TN,3,3,0,0,0,0,0,0
4890154_TN,2,2,0,0,0,0,0,0
4890155_TN,1,1,0,1,1,0,1,0
4890157_TN,1,1,0,1,1,0,1,0
4890158_TN,1,1,0,0,0,0,0,0
4890161_TN,1,1,0,1,1,0,1,0
4890162_TN,5,5,0,0,0,0,0,0
4890163_TN,3,3,0,0,0,0,0,0
4890164_TN,4,4,0,0,0,0,0,0
4890166_TN,3,3,0,0,0,0,0,0
4890167_TN,4,4,0,0,0,0,0,0
4890169_TN,3,3,0,0,0,0,0,0
4890170_TN,3,3,0,3,3,0,1,0
4890171_TN,4,4,0,0,0,0,0,0
4890173_TN,4,4,0,0,0,0,0,0
4930012_TN,2,2,0,2,2,0,1,0
4930016_TN,1,1,0,1,1,0,1,0
4930054_TN,4,4,0,0,0,0,0,0
4930080_TN,1,1,0,0,0,0,0,0
4930097_TN,3,3,0,3,3,0,1,0
4930099_TN,2,2,0,0,0,0,0,0
4930105_TN,1,1,0,1,1,0,1,0
4930106_TN,3,3,0,0,0,0,0,0
5110017_TN,3,3,0,3,3,0,1,0
5110059_TN,1,1,0,1,1,0,1,0
5110072_TN,2,2,0,2,2,0,1,0
5110074_TN,2,2,0,2,2,0,1,0
5110081_TN,3,3,0,0,0,0,0,0
5110092_TN,2,2,0,0,0,0,0,0
5190033_TN,3,3,0,0,0,0,0,0
5190071_TN,3,1,2,3,1,2,1,1
5190168_TN,1,1,0,1,1,0,1,0
5190179_TN,1,1,0,1,1,0,1,0
5190232_TN,3,3,0,0,0,0,0,0
5190233_TN,1,1,0,0,0,0,0,0
5190298_TN,4,4,0,4,4,0,1,0
5190302_TN,3,3,0,3,3,0,1,0
5190378_TN,4,4,0,4,4,0,1,0
5190379_TN,4,4,0,0,0,0,0,0
5190526_TN,3,3,0,3,3,0,1,0
5190686_TN,2,2,0,0,0,0,0,0
5190763_TN,1,1,0,1,1,0,1,0
5190876_TN,2,2,0,0,0,0,0,0
5191064_TN,5,5,0,1,1,0,1,0
5191080_TN,1,1,0,0,0,0,0,0
5191153_TN,4,4,0,4,4,0,1,0
5191196_TN,2,2,0,0,0,0,0,0
5191281_TN,2,1,1,0,0,0,0,1
5191369_TN,2,2,0,0,0,0,0,0
5191403_TN,4,4,0,0,0,0,0,0
5191476_TN,3,3,0,0,0,0,0,0
5191563_TN,6,6,0,6,6,0,1,0
5191568_TN,3,3,0,3,3,0,1,0
5191570_TN,3,3,0,0,0,0,0,0
5191584_TN,3,3,0,0,0,0,0,0
5191585_TN,2,2,0,0,0,0,0,0
5191587_TN,1,1,0,1,1,0,1,0
5191607_TN,4,4,0,4,4,0,1,0
5191657_TN,1,1,0,1,1,0,1,0
5191664_TN,3,3,0,3,3,0,1,0
5191676_TN,1,1,0,0,0,0,0,0
5191687_TN,4,4,0,0,0,0,0,0
5191709_TN,6,6,0,0,0,0,0,0
5191729_TN,4,4,0,4,4,0,1,0
5191730_TN,4,4,0,0,0,0,0,0
5191760_TN,2,2,0,2,2,0,1,0
5191771_TN,1,1,0,1,1,0,1,0
5191793_TN,3,1,2,0,0,0,0,1
5191804_TN,1,1,0,0,0,0,0,0
5191816_TN,2,2,0,0,0,0,0,0
5220031_TN,1,1,0,0,0,0,0,0
5220033_TN,2,1,1,1,1,0,1,1
5220066_TN,1,1,0,0,0,0,0,0
5220080_TN,1,1,0,1,1,0,1,0
5220139_TN,3,3,0,3,3,0,1,0
5220155_TN,3,3,0,0,0,0,0,0
5220162_TN,1,1,0,1,1,0,1,0
5220166_TN,3,3,0,0,0,0,0,0
5220183_TN,3,2,1,0,0,0,0,1
5220184_TN,3,3,0,0,0,0,0,0
5220185_TN,3,3,0,0,0,0,0,0
5220191_TN,4,4,0,0,0,0,0,0
5220193_TN,3,3,0,0,0,0,0,0
5220197_TN,2,2,0,0,0,0,0,0
5220198_TN,3,3,0,0,0,0,0,0
540045_TN,2,2,0,2,2,0,1,0
540123_TN,3,1,2,3,1,2,1,1
5420033_TN,3,3,0,0,0,0,0,0
5420035_TN,1,1,0,0,0,0,0,0
5420036_TN,3,3,0,0,0,0,0,0
5420037_TN,2,2,0,0,0,0,0,0
5430007_TN,3,3,0,3,3,0,1,0
5430037_TN,3,3,0,0,0,0,0,0
5430106_TN,2,2,0,2,2,0,1,0
5430108_TN,2,1,1,0,0,0,0,1
5430110_TN,3,3,0,0,0,0,0,0
5630007_TN,3,3,0,3,3,0,1,0
5630021_TN,2,2,0,2,2,0,1,0
5630040_TN,1,1,0,0,0,0,0,0
5630073_TN,2,2,0,0,0,0,0,0
5630081_TN,3,3,0,3,3,0,1,0
5630101_TN,1,1,0,1,1,0,1,0
5630141_TN,3,3,0,3,3,0,1,0
5630148_TN,1,1,0,1,1,0,1,0
5630290_TN,2,2,0,2,2,0,1,0
5630385_TN,1,1,0,0,0,0,0,0
5630389_TN,5,5,0,5,5,0,1,0
5630398_TN,4,2,2,0,0,0,0,1
5630421_TN,5,5,0,0,0,0,0,0
5740003_TN,2,2,0,2,2,0,1,0
5740008_TN,2,2,0,2,2,0,1,0
5740009_TN,3,3,0,0,0,0,0,0
5740025_TN,2,2,0,2,2,0,1,0
5740078_TN,2,1,1,0,0,0,0,1
5740126_TN,3,3,0,0,0,0,0,0
5740147_TN,2,2,0,0,0,0,0,0
5740149_TN,1,1,0,1,1,0,1,0
5750018_TN,4,4,0,0,0,0,0,0
5750067_TN,1,1,0,0,0,0,0,0
5750097_TN,3,3,0,0,0,0,0,0
5750137_TN,4,4,0,4,4,0,1,0
5750141_TN,3,3,0,0,0,0,0,0
5750144_TN,3,3,0,3,3,0,1,0
5750187_TN,3,3,0,0,0,0,0,0
5750294_TN,2,2,0,2,2,0,1,0
5750300_TN,1,1,0,0,0,0,0,0
5750331_TN,2,2,0,2,2,0,1,0
5750335_TN,3,3,0,0,0,0,0,0
5750395_TN,3,3,0,0,0,0,0,0
5750407_TN,3,3,0,0,0,0,0,0
5750410_TN,2,2,0,2,2,0,1,0
5750412_TN,2,2,0,0,0,0,0,0
5750423_TN,4,4,0,0,0,0,0,0
5750449_TN,2,2,0,0,0,0,0,0
5810023_TN,4,4,0,0,0,0,0,0
5810029_TN,2,2,0,0,0,0,0,0
5810046_TN,3,3,0,0,0,0,0,0
5810059_TN,3,3,0,0,0,0,0,0
5830056_TN,3,3,0,0,0,0,0,0
5830152_TN,1,1,0,0,0,0,0,0
5830155_TN,2,2,0,0,0,0,0,0
5830158_TN,3,3,0,0,0,0,0,0
5830182_TN,3,3,0,3,3,0,1,0
5830205_TN,2,2,0,0,0,0,0,0
5830216_TN,4,4,0,0,0,0,0,0
5830217_TN,2,2,0,0,0,0,0,0
5830234_TN,2,2,0,0,0,0,0,0
5830291_TN,4,4,0,4,4,0,1,0
5830293_TN,1,1,0,1,1,0,1,0
5830294_TN,5,5,0,0,0,0,0,0
5830297_TN,1,1,0,1,1,0,1,0
5830300_TN,3,3,0,0,0,0,0,0
5830311_TN,2,2,0,2,2,0,1,0
5830314_TN,2,2,0,0,0,0,0,0
5830315_TN,2,2,0,0,0,0,0,0
5830321_TN,2,2,0,0,0,0,0,0
5830325_TN,4,4,0,0,0,0,0,0
5940018_TN,3,3,0,0,0,0,0,0
5940035_TN,2,2,0,0,0,0,0,0
5940052_TN,3,3,0,0,0,0,0,0
5940059_TN,2,2,0,0,0,0,0,0
5940068_TN,3,3,0,0,0,0,0,0
5940073_TN,1,1,0,0,0,0,0,0
5940086_TN,3,3,0,3,3,0,1,0
5940092_TN,5,5,0,0,0,0,0,0
5940093_TN,4,4,0,4,4,0,1,0
5940094_TN,3,3,0,0,0,0,0,0
5940102_TN,5,5,0,0,0,0,0,0
5940111_TN,1,1,0,1,1,0,1,0
5940112_TN,3,3,0,0,0,0,0,0
5940133_TN,4,4,0,0,0,0,0,0
5940154_TN,2,2,0,0,0,0,0,0
5940180_TN,1,1,0,0,0,0,0,0
5940192_TN,4,4,0,0,0,0,0,0
5940215_TN,2,2,0,0,0,0,0,0
5940225_TN,3,3,0,3,3,0,1,0
5940247_TN,4,4,0,4,4,0,1,0
5940250_TN,3,3,0,0,0,0,0,0
5940252_TN,2,2,0,0,0,0,0,0
5940257_TN,2,2,0,2,2,0,1,0
5940261_TN,4,4,0,0,0,0,0,0
5940263_TN,4,4,0,0,0,0,0,0
5950036_TN,1,1,0,0,0,0,0,0
5950057_TN,2,2,0,0,0,0,0,0
5950070_TN,1,1,0,1,1,0,1,0
5950091_TN,4,4,0,4,4,0,1,0
5950097_TN,2,2,0,0,0,0,0,0
5950128_TN,4,4,0,0,0,0,0,0
5950130_TN,1,1,0,1,1,0,1,0
5950147_TN,3,3,0,3,3,0,1,0
5950150_TN,2,2,0,2,2,0,1,0
5950166_TN,2,2,0,2,2,0,1,0
5950210_TN,1,1,0,0,0,0,0,0
5950214_TN,2,2,0,0,0,0,0,0
5950219_TN,3,3,0,0,0,0,0,0
5950220_TN,2,1,1,1,0,1,1,1
6020008_TN,4,4,0,0,0,0,0,0
6020119_TN,3,3,0,1,1,0,1,0
6020150_TN,3,3,0,0,0,0,0,0
6020153_TN,2,2,0,0,0,0,0,0
6020154_TN,2,2,0,0,0,0,0,0
6160071_TN,1,1,0,0,0,0,0,0
6160085_TN,4,4,0,0,0,0,0,0
6160093_TN,1,1,0,0,0,0,0,0
6160124_TN,4,4,0,4,4,0,1,0
6160186_TN,1,1,0,0,0,0,0,0
6160204_TN,3,3,0,0,0,0,0,0
6160217_TN,2,2,0,0,0,0,0,0
6160226_TN,4,4,0,0,0,0,0,0
6160231_TN,4,4,0,0,0,0,0,0
6160236_TN,2,2,0,0,0,0,0,0
6160237_TN,3,3,0,0,0,0,0,0
6160239_TN,4,4,0,0,0,0,0,0
6160240_TN,4,4,0,0,0,0,0,0
6160242_TN,4,4,0,0,0,0,0,0
6160243_TN,2,2,0,0,0,0,0,0
6160244_TN,3,3,0,0,0,0,0,0
6160245_TN,3,3,0,0,0,0,0,0
6160246_TN,4,4,0,4,4,0,1,0
6280026_TN,5,5,0,0,0,0,0,0
6280029_TN,3,3,0,0,0,0,0,0
6280036_TN,3,3,0,0,0,0,0,0
6280079_TN,2,2,0,0,0,0,0,0
6280088_TN,2,2,0,1,1,0,1,0
6280091_TN,1,1,0,0,0,0,0,0
6280098_TN,4,4,0,4,4,0,1,0
6280123_TN,3,3,0,0,0,0,0,0
6280147_TN,3,3,0,0,0,0,0,0
6280149_TN,2,2,0,0,0,0,0,0
6280151_TN,1,1,0,0,0,0,0,0
6280161_TN,2,2,0,2,2,0,1,0
6280164_TN,5,5,0,0,0,0,0,0
6280167_TN,4,4,0,0,0,0,0,0
6280170_TN,3,3,0,0,0,0,0,0
630365_TN,2,2,0,0,0,0,0,0
630366_TN,1,1,0,1,1,0,1,0
630401_TN,7,7,0,6,6,0,1,0
630405_TN,1,1,0,0,0,0,0,0
630408_TN,1,1,0,1,1,0,1,0
6410033_TN,3,3,0,0,0,0,0,0
6410042_TN,1,1,0,0,0,0,0,0
6410045_TN,2,2,0,0,0,0,0,0
6410076_TN,1,1,0,1,1,0,1,0
6410078_TN,5,5,0,0,0,0,0,0
6410085_TN,5,5,0,0,0,0,0,0
6410088_TN,2,2,0,0,0,0,0,0
6410089_TN,2,2,0,0,0,0,0,0
6500003_TN,3,1,2,3,1,2,1,1
6500009_TN,4,4,0,0,0,0,0,0
6500013_TN,3,3,0,3,3,0,1,0
6500030_TN,5,5,0,5,5,0,1,0
6500038_TN,3,3,0,0,0,0,0,0
6500061_TN,3,3,0,0,0,0,0,0
6500071_TN,2,2,0,0,0,0,0,0
6500082_TN,2,2,0,2,2,0,1,0
6500083_TN,4,1,3,0,0,0,0,1
6500109_TN,3,3,0,0,0,0,0,0
6500121_TN,3,3,0,0,0,0,0,0
6500122_TN,3,3,0,0,0,0,0,0
6500126_TN,4,4,0,0,0,0,0,0
6500138_TN,2,2,0,2,2,0,1,0
6500147_TN,3,3,0,0,0,0,0,0
6500151_TN,2,2,0,0,0,0,0,0
6500168_TN,1,1,0,1,1,0,1,0
6500175_TN,1,1,0,0,0,0,0,0
6500185_TN,3,3,0,0,0,0,0,0
6500193_TN,3,3,0,0,0,0,0,0
6500201_TN,4,4,0,4,4,0,1,0
6500202_TN,3,3,0,0,0,0,0,0
6500204_TN,4,4,0,0,0,0,0,0
6500205_TN,3,3,0,3,3,0,1,0
6500206_TN,2,2,0,0,0,0,0,0
6500207_TN,4,4,0,0,0,0,0,0
6500208_TN,4,4,0,0,0,0,0,0
6500209_TN,2,2,0,0,0,0,0,0
6510009_TN,4,4,0,0,0,0,0,0
6510025_TN,5,5,0,1,1,0,1,0
6510026_TN,3,3,0,3,3,0,1,0
6510030_TN,1,1,0,0,0,0,0,0
6510039_TN,3,3,0,0,0,0,0,0
6510056_TN,3,3,0,0,0,0,0,0
6510058_TN,2,2,0,0,0,0,0,0
6520011_TN,2,2,0,0,0,0,0,0
6520026_TN,2,1,1,0,0,0,0,1
6520030_TN,3,3,0,3,3,0,1,0
6520035_TN,2,2,0,0,0,0,0,0
6520052_TN,4,3,1,1,0,1,1,1
6520053_TN,2,2,0,2,2,0,1,0
6520086_TN,5,3,2,0,0,0,0,1
6520139_TN,2,2,0,0,0,0,0,0
6520145_TN,3,3,0,0,0,0,0,0
6520147_TN,4,4,0,0,0,0,0,0
6520149_TN,2,2,0,0,0,0,0,0
6520153_TN,4,4,0,0,0,0,0,0
6520154_TN,3,3,0,0,0,0,0,0
6590014_TN,4,4,0,0,0,0,0,0
6590028_TN,3,3,0,0,0,0,0,0
6590031_TN,3,3,0,0,0,0,0,0
6590032_TN,3,3,0,0,0,0,0,0
6590037_TN,2,2,0,2,2,0,1,0
6590046_TN,3,3,0,0,0,0,0,0
6590050_TN,2,2,0,2,2,0,1,0
6590090_TN,2,2,0,0,0,0,0,0
6590091_TN,2,2,0,0,0,0,0,0
6590102_TN,3,3,0,3,3,0,1,0
6590103_TN,4,4,0,0,0,0,0,0
6590104_TN,4,4,0,0,0,0,0,0
6590105_TN,4,4,0,0,0,0,0,0
6600038_TN,2,2,0,0,0,0,0,0
6600060_TN,3,3,0,3,3,0,1,0
6600098_TN,2,2,0,0,0,0,0,0
6600108_TN,3,1,2,3,1,2,1,1
6600152_TN,2,2,0,0,0,0,0,0
6600162_TN,1,1,0,0,0,0,0,0
6600189_TN,1,1,0,0,0,0,0,0
6600210_TN,3,3,0,0,0,0,0,0
6600219_TN,2,2,0,0,0,0,0,0
6600225_TN,3,3,0,3,3,0,1,0
6600314_TN,3,3,0,0,0,0,0,0
6600317_TN,4,4,0,0,0,0,0,0
6600323_TN,2,2,0,0,0,0,0,0
6600329_TN,2,2,0,0,0,0,0,0
6600330_TN,3,3,0,0,0,0,0,0
6600331_TN,4,4,0,0,0,0,0,0
6600333_TN,4,4,0,0,0,0,0,0
6600334_TN,3,3,0,0,0,0,0,0
6640026_TN,4,4,0,0,0,0,0,0
6680025_TN,4,4,0,0,0,0,0,0
6680046_TN,1,1,0,1,1,0,1,0
6680050_TN,3,3,0,3,3,0,1,0
6680053_TN,3,3,0,3,3,0,1,0
6910007_TN,1,1,0,1,1,0,1,0
6910032_TN,2,2,0,2,2,0,1,0
6910044_TN,2,2,0,0,0,0,0,0
6910051_TN,4,4,0,4,4,0,1,0
6910053_TN,3,3,0,3,3,0,1,0
6910095_TN,2,2,0,0,0,0,0,0
6910099_TN,4,4,0,0,0,0,0,0
6910102_TN,3,3,0,3,3,0,1,0
6910105_TN,4,4,0,0,0,0,0,0
6910107_TN,3,3,0,0,0,0,0,0
6910109_TN,2,2,0,2,2,0,1,0
6910111_TN,2,2,0,0,0,0,0,0
7030003_TN,1,1,0,1,1,0,1,0
7030031_TN,3,3,0,0,0,0,0,0
7030082_TN,3,3,0,3,3,0,1,0
7030083_TN,4,4,0,0,0,0,0,0
7030084_TN,4,4,0,0,0,0,0,0
7090001_TN,3,3,0,0,0,0,0,0
7090005_TN,2,2,0,0,0,0,0,0
7090020_TN,3,3,0,0,0,0,0,0
7090048_TN,2,2,0,0,0,0,0,0
7090133_TN,2,2,0,0,0,0,0,0
7170009_TN,4,4,0,0,0,0,0,0
7170013_TN,3,3,0,0,0,0,0,0
7170049_TN,2,2,0,0,0,0,0,0
7170063_TN,2,2,0,0,0,0,0,0
7170064_TN,1,1,0,1,1,0,1,0
7170067_TN,4,4,0,0,0,0,0,0
7230003_TN,4,4,0,0,0,0,0,0
7230004_TN,2,2,0,2,2,0,1,0
7230023_TN,2,2,0,0,0,0,0,0
7230134_TN,3,3,0,0,0,0,0,0
7230158_TN,1,1,0,0,0,0,0,0
7230164_TN,1,1,0,0,0,0,0,0
7230174_TN,1,1,0,1,1,0,1,0
7230176_TN,3,3,0,0,0,0,0,0
7230193_TN,1,1,0,1,1,0,1,0
7230201_TN,1,1,0,0,0,0,0,0
7230205_TN,1,1,0,1,1,0,1,0
7230206_TN,1,1,0,0,0,0,0,0
7230211_TN,2,2,0,0,0,0,0,0
7270021_TN,2,2,0,0,0,0,0,0
7270080_TN,4,4,0,0,0,0,0,0
7270101_TN,2,2,0,0,0,0,0,0
7270110_TN,2,2,0,2,2,0,1,0
7270132_TN,1,1,0,1,1,0,1,0
7270135_TN,3,3,0,0,0,0,0,0
7270181_TN,3,3,0,0,0,0,0,0
7270205_TN,3,3,0,0,0,0,0,0
7270227_TN,3,3,0,0,0,0,0,0
7270259_TN,2,2,0,0,0,0,0,0
7270265_TN,1,1,0,1,1,0,1,0
7270267_TN,5,5,0,0,0,0,0,0
7270269_TN,2,2,0,0,0,0,0,0
7270281_TN,2,2,0,0,0,0,0,0
7270283_TN,4,4,0,0,0,0,0,0
7270284_TN,4,4,0,0,0,0,0,0
730088_TN,2,2,0,2,2,0,1,0
730089_TN,1,1,0,1,1,0,1,0
7400009_TN,2,2,0,0,0,0,0,0
7400030_TN,1,1,0,1,1,0,1,0
7400040_TN,4,4,0,0,0,0,0,0
7400060_TN,1,1,0,1,1,0,1,0
7400102_TN,2,2,0,0,0,0,0,0
7400162_TN,4,4,0,0,0,0,0,0
7400170_TN,4,4,0,0,0,0,0,0
7480001_TN,2,2,0,2,2,0,1,0
7480048_TN,3,3,0,0,0,0,0,0
7660055_TN,3,3,0,3,3,0,1,0
7660073_TN,1,1,0,0,0,0,0,0
7660074_TN,2,2,0,2,2,0,1,0
7660076_TN,4,4,0,0,0,0,0,0
7660081_TN,2,1,1,2,1,1,1,1
7660138_TN,3,3,0,0,0,0,0,0
7660139_TN,1,1,0,0,0,0,0,0
7660165_TN,3,3,0,3,3,0,1,0
7660169_TN,5,5,0,0,0,0,0,0
790023_TN,3,3,0,0,0,0,0,0
790807_TN,6,1,5,0,0,0,0,1
7920030_TN,2,2,0,0,0,0,0,0
7920039_TN,1,1,0,0,0,0,0,0
7920101_TN,2,2,0,0,0,0,0,0
7920104_TN,3,3,0,0,0,0,0,0
7920153_TN,2,2,0,0,0,0,0,0
7920154_TN,3,3,0,0,0,0,0,0
8120007_TN,1,1,0,0,0,0,0,0
8120018_TN,3,3,0,0,0,0,0,0
8120026_TN,1,1,0,0,0,0,0,0
8120079_TN,3,3,0,0,0,0,0,0
8120083_TN,1,1,0,0,0,0,0,0
8120086_TN,2,2,0,0,0,0,0,0
8120088_TN,1,1,0,1,1,0,1,0
8120089_TN,3,3,0,0,0,0,0,0
8200031_TN,3,3,0,0,0,0,0,0
8200038_TN,1,1,0,1,1,0,1,0
8200080_TN,1,1,0,1,1,0,1,0
8200081_TN,2,2,0,0,0,0,0,0
8200082_TN,3,3,0,0,0,0,0,0
8200084_TN,2,2,0,2,2,0,1,0
8200085_TN,2,2,0,0,0,0,0,0
820182_TN,2,2,0,0,0,0,0,0
8240009_TN,1,1,0,0,0,0,0,0
8240011_TN,3,3,0,0,0,0,0,0
8240036_TN,3,3,0,0,0,0,0,0
8240045_TN,1,1,0,0,0,0,0,0
8240051_TN,2,2,0,0,0,0,0,0
8240061_TN,4,4,0,4,4,0,1,0
8240089_TN,3,3,0,0,0,0,0,0
8240097_TN,1,1,0,0,0,0,0,0
8240103_TN,3,3,0,3,3,0,1,0
8240121_TN,1,1,0,1,1,0,1,0
8240125_TN,1,1,0,1,1,0,1,0
8350009_TN,2,2,0,0,0,0,0,0
8350011_TN,5,5,0,0,0,0,0,0
8350017_TN,4,4,0,4,4,0,1,0
8350022_TN,5,5,0,0,0,0,0,0
8350036_TN,4,4,0,0,0,0,0,0
8350044_TN,3,3,0,0,0,0,0,0
8350064_TN,1,1,0,0,0,0,0,0
8350067_TN,5,5,0,0,0,0,0,0
8350072_TN,2,2,0,0,0,0,0,0
8350107_TN,1,1,0,0,0,0,0,0
8350117_TN,1,1,0,0,0,0,0,0
8350118_TN,1,1,0,0,0,0,0,0
8350120_TN,1,1,0,0,0,0,0,0
8350121_TN,1,1,0,0,0,0,0,0
8350122_TN,1,1,0,0,0,0,0,0
8350124_TN,2,2,0,0,0,0,0,0
8350144_TN,2,2,0,0,0,0,0,0
8350148_TN,2,2,0,0,0,0,0,0
8360001_TN,2,2,0,0,0,0,0,0
8360006_TN,1,1,0,0,0,0,0,0
8360007_TN,1,1,0,0,0,0,0,0
8360011_TN,2,2,0,0,0,0,0,0
8360026_TN,4,4,0,0,0,0,0,0
8360051_TN,4,4,0,4,4,0,1,0
8360055_TN,5,5,0,0,0,0,0,0
8360062_TN,1,1,0,0,0,0,0,0
8360070_TN,2,2,0,2,2,0,1,0
8360082_TN,2,2,0,2,2,0,1,0
8360087_TN,3,3,0,3,3,0,1,0
