state,mm_install_cohort,panel_year,n_at_risk,n_closed,rate
AR,1990,1990,1139,15,0.0131694468832309
AR,1990,1991,1124,54,0.0480427046263345
AR,1990,1992,1070,24,0.0224299065420561
AR,1990,1993,1046,30,0.0286806883365201
AR,1990,1994,1016,20,0.0196850393700787
AR,1990,1995,996,19,0.0190763052208835
AR,1990,1996,977,33,0.0337768679631525
AR,1990,1997,944,31,0.0328389830508475
AR,1990,1998,913,61,0.0668127053669222
AR,1990,1999,852,44,0.0516431924882629
AR,1990,2000,808,13,0.0160891089108911
AR,1990,2001,795,29,0.0364779874213837
AR,1990,2002,766,16,0.02088772845953
AR,1990,2003,750,14,0.0186666666666667
AR,1990,2004,736,34,0.046195652173913
AR,1990,2005,702,7,0.00997150997150997
AR,1990,2006,695,18,0.0258992805755396
AR,1991,1991,908,58,0.0638766519823789
AR,1991,1992,850,22,0.0258823529411765
AR,1991,1993,828,4,0.00483091787439614
AR,1991,1994,824,27,0.0327669902912621
AR,1991,1995,797,16,0.0200752823086575
AR,1991,1996,781,15,0.0192061459667093
AR,1991,1997,766,16,0.02088772845953
AR,1991,1998,750,43,0.0573333333333333
AR,1991,1999,707,31,0.0438472418670438
AR,1991,2000,676,7,0.0103550295857988
AR,1991,2001,669,15,0.0224215246636771
AR,1991,2002,654,14,0.0214067278287462
AR,1991,2003,640,9,0.0140625
AR,1991,2004,631,9,0.0142630744849445
AR,1991,2005,622,7,0.0112540192926045
AR,1991,2006,615,21,0.0341463414634146
AR,1992,1992,316,3,0.00949367088607595
AR,1992,1993,313,2,0.00638977635782748
AR,1992,1994,311,1,0.00321543408360129
AR,1992,1995,310,0,0
AR,1992,1996,310,0,0
AR,1992,1997,310,2,0.00645161290322581
AR,1992,1998,308,4,0.012987012987013
AR,1992,1999,304,2,0.00657894736842105
AR,1992,2000,302,4,0.0132450331125828
AR,1992,2001,298,4,0.0134228187919463
AR,1992,2002,294,2,0.00680272108843537
AR,1992,2003,292,2,0.00684931506849315
AR,1992,2004,290,0,0
AR,1992,2005,290,2,0.00689655172413793
AR,1992,2006,288,2,0.00694444444444444
AR,1993,1993,277,3,0.0108303249097473
AR,1993,1994,274,3,0.0109489051094891
AR,1993,1995,271,0,0
AR,1993,1996,271,1,0.003690036900369
AR,1993,1997,270,0,0
AR,1993,1998,270,1,0.0037037037037037
AR,1993,1999,269,3,0.0111524163568773
AR,1993,2000,266,0,0
AR,1993,2001,266,5,0.018796992481203
AR,1993,2002,261,2,0.00766283524904215
AR,1993,2003,259,6,0.0231660231660232
AR,1993,2004,253,1,0.00395256916996047
AR,1993,2005,252,4,0.0158730158730159
AR,1993,2006,248,0,0
AR,1994,1994,305,4,0.0131147540983607
AR,1994,1995,301,1,0.00332225913621262
AR,1994,1996,300,1,0.00333333333333333
AR,1994,1997,299,1,0.00334448160535117
AR,1994,1998,298,2,0.00671140939597315
AR,1994,1999,296,1,0.00337837837837838
AR,1994,2000,295,1,0.00338983050847458
AR,1994,2001,294,1,0.00340136054421769
AR,1994,2002,293,3,0.0102389078498294
AR,1994,2003,290,6,0.0206896551724138
AR,1994,2004,284,0,0
AR,1994,2005,284,2,0.00704225352112676
AR,1994,2006,282,2,0.00709219858156028
AR,1995,1995,339,8,0.0235988200589971
AR,1995,1996,331,0,0
AR,1995,1997,331,2,0.00604229607250755
AR,1995,1998,329,2,0.0060790273556231
AR,1995,1999,327,2,0.00611620795107034
AR,1995,2000,325,4,0.0123076923076923
AR,1995,2001,321,3,0.00934579439252336
AR,1995,2002,318,7,0.0220125786163522
AR,1995,2003,311,8,0.0257234726688103
AR,1995,2004,303,0,0
AR,1995,2005,303,5,0.0165016501650165
AR,1995,2006,298,4,0.0134228187919463
AR,1996,1996,370,5,0.0135135135135135
AR,1996,1997,365,0,0
AR,1996,1998,365,6,0.0164383561643836
AR,1996,1999,359,1,0.00278551532033426
AR,1996,2000,358,1,0.00279329608938548
AR,1996,2001,357,4,0.0112044817927171
AR,1996,2002,353,4,0.0113314447592068
AR,1996,2003,349,3,0.00859598853868195
AR,1996,2004,346,3,0.00867052023121387
AR,1996,2005,343,8,0.0233236151603499
AR,1996,2006,335,0,0
AR,1997,1997,343,8,0.0233236151603499
AR,1997,1998,335,2,0.00597014925373134
AR,1997,1999,333,1,0.003003003003003
AR,1997,2000,332,3,0.00903614457831325
AR,1997,2001,329,0,0
AR,1997,2002,329,4,0.0121580547112462
AR,1997,2003,325,3,0.00923076923076923
AR,1997,2004,322,3,0.0093167701863354
AR,1997,2005,319,2,0.00626959247648903
AR,1997,2006,317,3,0.00946372239747634
CO,1990,1990,470,3,0.00638297872340426
CO,1990,1991,467,2,0.00428265524625268
CO,1990,1992,465,0,0
CO,1990,1993,465,4,0.00860215053763441
CO,1990,1994,461,3,0.00650759219088937
CO,1990,1995,458,4,0.00873362445414847
CO,1990,1996,454,6,0.013215859030837
CO,1990,1997,448,6,0.0133928571428571
CO,1990,1998,442,4,0.00904977375565611
CO,1990,1999,438,9,0.0205479452054795
CO,1990,2000,429,2,0.00466200466200466
CO,1990,2001,427,4,0.00936768149882904
CO,1990,2002,423,5,0.0118203309692671
CO,1990,2003,418,1,0.00239234449760766
CO,1990,2004,417,1,0.00239808153477218
CO,1990,2005,416,3,0.00721153846153846
CO,1990,2006,413,14,0.0338983050847458
CO,1991,1991,425,3,0.00705882352941177
CO,1991,1992,422,4,0.00947867298578199
CO,1991,1993,418,6,0.0143540669856459
CO,1991,1994,412,2,0.00485436893203884
CO,1991,1995,410,0,0
CO,1991,1996,410,3,0.00731707317073171
CO,1991,1997,407,12,0.0294840294840295
CO,1991,1998,395,2,0.00506329113924051
CO,1991,1999,393,6,0.0152671755725191
CO,1991,2000,387,3,0.00775193798449612
CO,1991,2001,384,3,0.0078125
CO,1991,2002,381,5,0.0131233595800525
CO,1991,2003,376,2,0.00531914893617021
CO,1991,2004,374,7,0.018716577540107
CO,1991,2005,367,0,0
CO,1991,2006,367,7,0.0190735694822888
CO,1992,1992,220,2,0.00909090909090909
CO,1992,1993,218,2,0.0091743119266055
CO,1992,1994,216,3,0.0138888888888889
CO,1992,1995,213,1,0.00469483568075117
CO,1992,1996,212,3,0.0141509433962264
CO,1992,1997,209,6,0.0287081339712919
CO,1992,1998,203,2,0.00985221674876847
CO,1992,1999,201,1,0.00497512437810945
CO,1992,2000,200,3,0.015
CO,1992,2001,197,1,0.0050761421319797
CO,1992,2002,196,5,0.0255102040816327
CO,1992,2003,191,0,0
CO,1992,2004,191,0,0
CO,1992,2005,191,6,0.031413612565445
CO,1992,2006,185,10,0.0540540540540541
CO,1993,1993,270,3,0.0111111111111111
CO,1993,1994,267,0,0
CO,1993,1995,267,7,0.0262172284644195
CO,1993,1996,260,1,0.00384615384615385
CO,1993,1997,259,0,0
CO,1993,1998,259,6,0.0231660231660232
CO,1993,1999,253,0,0
CO,1993,2000,253,1,0.00395256916996047
CO,1993,2001,252,1,0.00396825396825397
CO,1993,2002,251,7,0.0278884462151394
CO,1993,2003,244,1,0.00409836065573771
CO,1993,2004,243,1,0.00411522633744856
CO,1993,2005,242,0,0
CO,1993,2006,242,5,0.0206611570247934
CO,1994,1994,312,1,0.00320512820512821
CO,1994,1995,311,1,0.00321543408360129
CO,1994,1996,310,1,0.0032258064516129
CO,1994,1997,309,2,0.00647249190938511
CO,1994,1998,307,0,0
CO,1994,1999,307,0,0
CO,1994,2000,307,0,0
CO,1994,2001,307,4,0.0130293159609121
CO,1994,2002,303,7,0.0231023102310231
CO,1994,2003,296,0,0
CO,1994,2004,296,4,0.0135135135135135
CO,1994,2005,292,6,0.0205479452054795
CO,1994,2006,286,0,0
CO,1995,1995,257,1,0.00389105058365759
CO,1995,1996,256,0,0
CO,1995,1997,256,0,0
CO,1995,1998,256,4,0.015625
CO,1995,1999,252,0,0
CO,1995,2000,252,3,0.0119047619047619
CO,1995,2001,249,3,0.0120481927710843
CO,1995,2002,246,4,0.016260162601626
CO,1995,2003,242,4,0.0165289256198347
CO,1995,2004,238,5,0.0210084033613445
CO,1995,2005,233,3,0.0128755364806867
CO,1995,2006,230,6,0.0260869565217391
CO,1996,1996,335,2,0.00597014925373134
CO,1996,1997,333,0,0
CO,1996,1998,333,0,0
CO,1996,1999,333,0,0
CO,1996,2000,333,0,0
CO,1996,2001,333,0,0
CO,1996,2002,333,0,0
CO,1996,2003,333,6,0.018018018018018
CO,1996,2004,327,6,0.018348623853211
CO,1996,2005,321,8,0.0249221183800623
CO,1996,2006,313,1,0.00319488817891374
CO,1997,1997,298,1,0.00335570469798658
CO,1997,1998,297,0,0
CO,1997,1999,297,0,0
CO,1997,2000,297,0,0
CO,1997,2001,297,3,0.0101010101010101
CO,1997,2002,294,1,0.00340136054421769
CO,1997,2003,293,4,0.0136518771331058
CO,1997,2004,289,3,0.0103806228373702
CO,1997,2005,286,2,0.00699300699300699
CO,1997,2006,284,1,0.00352112676056338
ID,1990,1990,212,2,0.00943396226415094
ID,1990,1991,210,1,0.00476190476190476
ID,1990,1992,209,1,0.00478468899521531
ID,1990,1993,208,1,0.00480769230769231
ID,1990,1994,207,5,0.0241545893719807
ID,1990,1995,202,3,0.0148514851485149
ID,1990,1996,199,0,0
ID,1990,1997,199,3,0.0150753768844221
ID,1990,1998,196,5,0.0255102040816327
ID,1990,1999,191,0,0
ID,1990,2000,191,0,0
ID,1990,2001,191,8,0.0418848167539267
ID,1990,2002,183,2,0.0109289617486339
ID,1990,2003,181,0,0
ID,1990,2004,181,7,0.0386740331491713
ID,1990,2005,174,4,0.0229885057471264
ID,1990,2006,170,0,0
ID,1991,1991,189,1,0.00529100529100529
ID,1991,1992,188,0,0
ID,1991,1993,188,3,0.0159574468085106
ID,1991,1994,185,1,0.00540540540540541
ID,1991,1995,184,1,0.00543478260869565
ID,1991,1996,183,2,0.0109289617486339
ID,1991,1997,181,5,0.0276243093922652
ID,1991,1998,176,5,0.0284090909090909
ID,1991,1999,171,0,0
ID,1991,2000,171,1,0.00584795321637427
ID,1991,2001,170,2,0.0117647058823529
ID,1991,2002,168,3,0.0178571428571429
ID,1991,2003,165,0,0
ID,1991,2004,165,0,0
ID,1991,2005,165,5,0.0303030303030303
ID,1991,2006,160,6,0.0375
ID,1992,1992,179,2,0.0111731843575419
ID,1992,1993,177,2,0.0112994350282486
ID,1992,1994,175,2,0.0114285714285714
ID,1992,1995,173,1,0.00578034682080925
ID,1992,1996,172,0,0
ID,1992,1997,172,0,0
ID,1992,1998,172,0,0
ID,1992,1999,172,2,0.0116279069767442
ID,1992,2000,170,4,0.0235294117647059
ID,1992,2001,166,0,0
ID,1992,2002,166,0,0
ID,1992,2003,166,0,0
ID,1992,2004,166,4,0.0240963855421687
ID,1992,2005,162,2,0.0123456790123457
ID,1992,2006,160,2,0.0125
ID,1993,1993,157,6,0.0382165605095541
ID,1993,1994,151,2,0.0132450331125828
ID,1993,1995,149,0,0
ID,1993,1996,149,0,0
ID,1993,1997,149,2,0.0134228187919463
ID,1993,1998,147,1,0.00680272108843537
ID,1993,1999,146,2,0.0136986301369863
ID,1993,2000,144,1,0.00694444444444444
ID,1993,2001,143,0,0
ID,1993,2002,143,3,0.020979020979021
ID,1993,2003,140,2,0.0142857142857143
ID,1993,2004,138,0,0
ID,1993,2005,138,0,0
ID,1993,2006,138,0,0
ID,1994,1994,188,9,0.0478723404255319
ID,1994,1995,179,0,0
ID,1994,1996,179,0,0
ID,1994,1997,179,0,0
ID,1994,1998,179,0,0
ID,1994,1999,179,0,0
ID,1994,2000,179,0,0
ID,1994,2001,179,5,0.0279329608938548
ID,1994,2002,174,0,0
ID,1994,2003,174,0,0
ID,1994,2004,174,1,0.00574712643678161
ID,1994,2005,173,4,0.023121387283237
ID,1994,2006,169,1,0.00591715976331361
ID,1995,1995,135,3,0.0222222222222222
ID,1995,1996,132,0,0
ID,1995,1997,132,2,0.0151515151515152
ID,1995,1998,130,0,0
ID,1995,1999,130,0,0
ID,1995,2000,130,2,0.0153846153846154
ID,1995,2001,128,0,0
ID,1995,2002,128,0,0
ID,1995,2003,128,0,0
ID,1995,2004,128,0,0
ID,1995,2005,128,2,0.015625
ID,1995,2006,126,0,0
ID,1996,1996,189,0,0
ID,1996,1997,189,0,0
ID,1996,1998,189,1,0.00529100529100529
ID,1996,1999,188,1,0.00531914893617021
ID,1996,2000,187,0,0
ID,1996,2001,187,0,0
ID,1996,2002,187,0,0
ID,1996,2003,187,0,0
ID,1996,2004,187,5,0.0267379679144385
ID,1996,2005,182,3,0.0164835164835165
ID,1996,2006,179,0,0
ID,1997,1997,224,0,0
ID,1997,1998,224,1,0.00446428571428571
ID,1997,1999,223,0,0
ID,1997,2000,223,0,0
ID,1997,2001,223,1,0.00448430493273543
ID,1997,2002,222,0,0
ID,1997,2003,222,0,0
ID,1997,2004,222,1,0.00450450450450451
ID,1997,2005,221,1,0.00452488687782806
ID,1997,2006,220,2,0.00909090909090909
KS,1990,1990,488,1,0.00204918032786885
KS,1990,1991,487,0,0
KS,1990,1992,487,3,0.00616016427104723
KS,1990,1993,484,0,0
KS,1990,1994,484,1,0.00206611570247934
KS,1990,1995,483,2,0.0041407867494824
KS,1990,1996,481,3,0.00623700623700624
KS,1990,1997,478,0,0
KS,1990,1998,478,15,0.0313807531380753
KS,1990,1999,463,7,0.0151187904967603
KS,1990,2000,456,7,0.0153508771929825
KS,1990,2001,449,5,0.0111358574610245
KS,1990,2002,444,1,0.00225225225225225
KS,1990,2003,443,7,0.0158013544018059
KS,1990,2004,436,16,0.036697247706422
KS,1990,2005,420,5,0.0119047619047619
KS,1990,2006,415,12,0.0289156626506024
KS,1991,1991,385,0,0
KS,1991,1992,385,2,0.0051948051948052
KS,1991,1993,383,0,0
KS,1991,1994,383,2,0.00522193211488251
KS,1991,1995,381,2,0.005249343832021
KS,1991,1996,379,2,0.00527704485488127
KS,1991,1997,377,1,0.0026525198938992
KS,1991,1998,376,8,0.0212765957446809
KS,1991,1999,368,11,0.0298913043478261
KS,1991,2000,357,3,0.00840336134453782
KS,1991,2001,354,2,0.00564971751412429
KS,1991,2002,352,5,0.0142045454545455
KS,1991,2003,347,4,0.0115273775216138
KS,1991,2004,343,7,0.0204081632653061
KS,1991,2005,336,1,0.00297619047619048
KS,1991,2006,335,10,0.0298507462686567
KS,1992,1992,188,0,0
KS,1992,1993,188,0,0
KS,1992,1994,188,0,0
KS,1992,1995,188,0,0
KS,1992,1996,188,0,0
KS,1992,1997,188,0,0
KS,1992,1998,188,3,0.0159574468085106
KS,1992,1999,185,0,0
KS,1992,2000,185,2,0.0108108108108108
KS,1992,2001,183,6,0.0327868852459016
KS,1992,2002,177,3,0.0169491525423729
KS,1992,2003,174,1,0.00574712643678161
KS,1992,2004,173,0,0
KS,1992,2005,173,0,0
KS,1992,2006,173,8,0.046242774566474
KS,1993,1993,151,0,0
KS,1993,1994,151,0,0
KS,1993,1995,151,3,0.0198675496688742
KS,1993,1996,148,0,0
KS,1993,1997,148,4,0.027027027027027
KS,1993,1998,144,0,0
KS,1993,1999,144,2,0.0138888888888889
KS,1993,2000,142,0,0
KS,1993,2001,142,1,0.00704225352112676
KS,1993,2002,141,0,0
KS,1993,2003,141,2,0.0141843971631206
KS,1993,2004,139,6,0.0431654676258993
KS,1993,2005,133,3,0.0225563909774436
KS,1993,2006,130,0,0
KS,1994,1994,172,0,0
KS,1994,1995,172,0,0
KS,1994,1996,172,0,0
KS,1994,1997,172,0,0
KS,1994,1998,172,0,0
KS,1994,1999,172,3,0.0174418604651163
KS,1994,2000,169,2,0.0118343195266272
KS,1994,2001,167,3,0.0179640718562874
KS,1994,2002,164,9,0.0548780487804878
KS,1994,2003,155,1,0.00645161290322581
KS,1994,2004,154,2,0.012987012987013
KS,1994,2005,152,1,0.00657894736842105
KS,1994,2006,151,2,0.0132450331125828
KS,1995,1995,229,0,0
KS,1995,1996,229,0,0
KS,1995,1997,229,0,0
KS,1995,1998,229,0,0
KS,1995,1999,229,2,0.00873362445414847
KS,1995,2000,227,0,0
KS,1995,2001,227,0,0
KS,1995,2002,227,1,0.00440528634361234
KS,1995,2003,226,4,0.0176991150442478
KS,1995,2004,222,3,0.0135135135135135
KS,1995,2005,219,1,0.0045662100456621
KS,1995,2006,218,0,0
KS,1996,1996,148,0,0
KS,1996,1997,148,0,0
KS,1996,1998,148,0,0
KS,1996,1999,148,0,0
KS,1996,2000,148,1,0.00675675675675676
KS,1996,2001,147,2,0.0136054421768707
KS,1996,2002,145,0,0
KS,1996,2003,145,1,0.00689655172413793
KS,1996,2004,144,3,0.0208333333333333
KS,1996,2005,141,3,0.0212765957446809
KS,1996,2006,138,0,0
KS,1997,1997,211,0,0
KS,1997,1998,211,0,0
KS,1997,1999,211,0,0
KS,1997,2000,211,1,0.004739336492891
KS,1997,2001,210,1,0.00476190476190476
KS,1997,2002,209,4,0.0191387559808612
KS,1997,2003,205,0,0
KS,1997,2004,205,3,0.0146341463414634
KS,1997,2005,202,4,0.0198019801980198
KS,1997,2006,198,2,0.0101010101010101
KY,1990,1990,904,1,0.00110619469026549
KY,1990,1991,903,2,0.00221483942414175
KY,1990,1992,901,0,0
KY,1990,1993,901,4,0.00443951165371809
KY,1990,1994,897,4,0.00445930880713489
KY,1990,1995,893,8,0.00895856662933931
KY,1990,1996,885,22,0.0248587570621469
KY,1990,1997,863,11,0.0127462340672074
KY,1990,1998,852,20,0.0234741784037559
KY,1990,1999,832,23,0.0276442307692308
KY,1990,2000,809,16,0.0197775030902349
KY,1990,2001,793,3,0.00378310214375788
KY,1990,2002,790,8,0.010126582278481
KY,1990,2003,782,14,0.0179028132992327
KY,1990,2004,768,9,0.01171875
KY,1990,2005,759,25,0.0329380764163373
KY,1990,2006,734,10,0.0136239782016349
KY,1991,1991,594,1,0.00168350168350168
KY,1991,1992,593,2,0.00337268128161889
KY,1991,1993,591,7,0.011844331641286
KY,1991,1994,584,6,0.0102739726027397
KY,1991,1995,578,0,0
KY,1991,1996,578,3,0.00519031141868512
KY,1991,1997,575,8,0.0139130434782609
KY,1991,1998,567,6,0.0105820105820106
KY,1991,1999,561,8,0.0142602495543672
KY,1991,2000,553,3,0.0054249547920434
KY,1991,2001,550,14,0.0254545454545455
KY,1991,2002,536,15,0.0279850746268657
KY,1991,2003,521,12,0.0230326295585413
KY,1991,2004,509,9,0.0176817288801572
KY,1991,2005,500,9,0.018
KY,1991,2006,491,8,0.0162932790224033
KY,1992,1992,519,0,0
KY,1992,1993,519,1,0.00192678227360308
KY,1992,1994,518,0,0
KY,1992,1995,518,0,0
KY,1992,1996,518,3,0.00579150579150579
KY,1992,1997,515,2,0.00388349514563107
KY,1992,1998,513,6,0.0116959064327485
KY,1992,1999,507,9,0.0177514792899408
KY,1992,2000,498,0,0
KY,1992,2001,498,4,0.00803212851405622
KY,1992,2002,494,4,0.00809716599190283
KY,1992,2003,490,5,0.0102040816326531
KY,1992,2004,485,7,0.0144329896907217
KY,1992,2005,478,1,0.00209205020920502
KY,1992,2006,477,8,0.0167714884696017
KY,1993,1993,423,1,0.00236406619385343
KY,1993,1994,422,2,0.004739336492891
KY,1993,1995,420,0,0
KY,1993,1996,420,3,0.00714285714285714
KY,1993,1997,417,4,0.00959232613908873
KY,1993,1998,413,2,0.00484261501210654
KY,1993,1999,411,1,0.0024330900243309
KY,1993,2000,410,1,0.0024390243902439
KY,1993,2001,409,3,0.00733496332518337
KY,1993,2002,406,6,0.0147783251231527
KY,1993,2003,400,2,0.005
KY,1993,2004,398,3,0.00753768844221106
KY,1993,2005,395,2,0.00506329113924051
KY,1993,2006,393,8,0.0203562340966921
KY,1994,1994,463,3,0.00647948164146868
KY,1994,1995,460,0,0
KY,1994,1996,460,2,0.00434782608695652
KY,1994,1997,458,1,0.00218340611353712
KY,1994,1998,457,3,0.00656455142231947
KY,1994,1999,454,0,0
KY,1994,2000,454,1,0.00220264317180617
KY,1994,2001,453,8,0.0176600441501104
KY,1994,2002,445,2,0.00449438202247191
KY,1994,2003,443,4,0.0090293453724605
KY,1994,2004,439,3,0.00683371298405467
KY,1994,2005,436,12,0.0275229357798165
KY,1994,2006,424,5,0.0117924528301887
KY,1995,1995,532,0,0
KY,1995,1996,532,3,0.0056390977443609
KY,1995,1997,529,6,0.0113421550094518
KY,1995,1998,523,3,0.00573613766730402
KY,1995,1999,520,0,0
KY,1995,2000,520,0,0
KY,1995,2001,520,4,0.00769230769230769
KY,1995,2002,516,2,0.00387596899224806
KY,1995,2003,514,2,0.00389105058365759
KY,1995,2004,512,1,0.001953125
KY,1995,2005,511,8,0.0156555772994129
KY,1995,2006,503,6,0.0119284294234592
KY,1996,1996,507,0,0
KY,1996,1997,507,0,0
KY,1996,1998,507,1,0.0019723865877712
KY,1996,1999,506,0,0
KY,1996,2000,506,4,0.00790513833992095
KY,1996,2001,502,0,0
KY,1996,2002,502,14,0.0278884462151394
KY,1996,2003,488,4,0.00819672131147541
KY,1996,2004,484,3,0.00619834710743802
KY,1996,2005,481,0,0
KY,1996,2006,481,2,0.00415800415800416
KY,1997,1997,548,1,0.00182481751824818
KY,1997,1998,547,1,0.00182815356489945
KY,1997,1999,546,0,0
KY,1997,2000,546,2,0.00366300366300366
KY,1997,2001,544,0,0
KY,1997,2002,544,2,0.00367647058823529
KY,1997,2003,542,3,0.00553505535055351
KY,1997,2004,539,1,0.00185528756957328
KY,1997,2005,538,0,0
KY,1997,2006,538,3,0.00557620817843866
LA,1990,1990,527,26,0.0493358633776091
LA,1990,1991,501,5,0.00998003992015968
LA,1990,1992,496,0,0
LA,1990,1993,496,3,0.00604838709677419
LA,1990,1994,493,2,0.00405679513184584
LA,1990,1995,491,2,0.00407331975560081
LA,1990,1996,489,11,0.0224948875255624
LA,1990,1997,478,2,0.00418410041841004
LA,1990,1998,476,13,0.0273109243697479
LA,1990,1999,463,16,0.0345572354211663
LA,1990,2000,447,5,0.0111856823266219
LA,1990,2001,442,14,0.0316742081447964
LA,1990,2002,428,4,0.00934579439252336
LA,1990,2003,424,13,0.0306603773584906
LA,1990,2004,411,12,0.0291970802919708
LA,1990,2005,399,7,0.0175438596491228
LA,1990,2006,392,9,0.0229591836734694
LA,1991,1991,410,4,0.00975609756097561
LA,1991,1992,406,1,0.00246305418719212
LA,1991,1993,405,4,0.00987654320987654
LA,1991,1994,401,3,0.00748129675810474
LA,1991,1995,398,7,0.0175879396984925
LA,1991,1996,391,4,0.010230179028133
LA,1991,1997,387,3,0.00775193798449612
LA,1991,1998,384,10,0.0260416666666667
LA,1991,1999,374,4,0.0106951871657754
LA,1991,2000,370,4,0.0108108108108108
LA,1991,2001,366,10,0.0273224043715847
LA,1991,2002,356,14,0.0393258426966292
LA,1991,2003,342,6,0.0175438596491228
LA,1991,2004,336,0,0
LA,1991,2005,336,1,0.00297619047619048
LA,1991,2006,335,9,0.026865671641791
LA,1992,1992,365,4,0.010958904109589
LA,1992,1993,361,6,0.0166204986149585
LA,1992,1994,355,2,0.00563380281690141
LA,1992,1995,353,6,0.0169971671388102
LA,1992,1996,347,0,0
LA,1992,1997,347,3,0.00864553314121038
LA,1992,1998,344,8,0.0232558139534884
LA,1992,1999,336,2,0.00595238095238095
LA,1992,2000,334,1,0.0029940119760479
LA,1992,2001,333,9,0.027027027027027
LA,1992,2002,324,9,0.0277777777777778
LA,1992,2003,315,8,0.0253968253968254
LA,1992,2004,307,8,0.0260586319218241
LA,1992,2005,299,9,0.0301003344481605
LA,1992,2006,290,7,0.0241379310344828
LA,1993,1993,336,2,0.00595238095238095
LA,1993,1994,334,3,0.00898203592814371
LA,1993,1995,331,0,0
LA,1993,1996,331,0,0
LA,1993,1997,331,2,0.00604229607250755
LA,1993,1998,329,4,0.0121580547112462
LA,1993,1999,325,2,0.00615384615384615
LA,1993,2000,323,2,0.00619195046439629
LA,1993,2001,321,1,0.00311526479750779
LA,1993,2002,320,3,0.009375
LA,1993,2003,317,1,0.00315457413249211
LA,1993,2004,316,1,0.00316455696202532
LA,1993,2005,315,3,0.00952380952380953
LA,1993,2006,312,5,0.016025641025641
LA,1994,1994,381,0,0
LA,1994,1995,381,2,0.005249343832021
LA,1994,1996,379,0,0
LA,1994,1997,379,2,0.00527704485488127
LA,1994,1998,377,0,0
LA,1994,1999,377,7,0.0185676392572944
LA,1994,2000,370,0,0
LA,1994,2001,370,1,0.0027027027027027
LA,1994,2002,369,7,0.018970189701897
LA,1994,2003,362,3,0.00828729281767956
LA,1994,2004,359,1,0.00278551532033426
LA,1994,2005,358,3,0.00837988826815642
LA,1994,2006,355,17,0.047887323943662
LA,1995,1995,391,0,0
LA,1995,1996,391,0,0
LA,1995,1997,391,0,0
LA,1995,1998,391,3,0.00767263427109975
LA,1995,1999,388,1,0.00257731958762887
LA,1995,2000,387,1,0.00258397932816537
LA,1995,2001,386,3,0.0077720207253886
LA,1995,2002,383,5,0.0130548302872063
LA,1995,2003,378,7,0.0185185185185185
LA,1995,2004,371,5,0.0134770889487871
LA,1995,2005,366,8,0.0218579234972678
LA,1995,2006,358,6,0.0167597765363129
LA,1996,1996,353,1,0.0028328611898017
LA,1996,1997,352,1,0.00284090909090909
LA,1996,1998,351,1,0.00284900284900285
LA,1996,1999,350,5,0.0142857142857143
LA,1996,2000,345,1,0.00289855072463768
LA,1996,2001,344,0,0
LA,1996,2002,344,0,0
LA,1996,2003,344,5,0.0145348837209302
LA,1996,2004,339,2,0.00589970501474926
LA,1996,2005,337,4,0.0118694362017804
LA,1996,2006,333,8,0.024024024024024
LA,1997,1997,284,0,0
LA,1997,1998,284,1,0.00352112676056338
LA,1997,1999,283,2,0.00706713780918728
LA,1997,2000,281,0,0
LA,1997,2001,281,0,0
LA,1997,2002,281,3,0.0106761565836299
LA,1997,2003,278,0,0
LA,1997,2004,278,1,0.00359712230215827
LA,1997,2005,277,4,0.0144404332129964
LA,1997,2006,273,3,0.010989010989011
MA,1990,1990,1044,4,0.00383141762452107
MA,1990,1991,1040,3,0.00288461538461538
MA,1990,1992,1037,1,0.000964320154291225
MA,1990,1993,1036,6,0.00579150579150579
MA,1990,1994,1030,11,0.0106796116504854
MA,1990,1995,1019,7,0.00686947988223749
MA,1990,1996,1012,4,0.00395256916996047
MA,1990,1997,1008,7,0.00694444444444444
MA,1990,1998,1001,15,0.014985014985015
MA,1990,1999,986,29,0.0294117647058824
MA,1990,2000,957,14,0.0146290491118077
MA,1990,2001,943,23,0.024390243902439
MA,1990,2002,920,6,0.00652173913043478
MA,1990,2003,914,11,0.012035010940919
MA,1990,2004,903,25,0.0276854928017719
MA,1990,2005,878,38,0.0432801822323462
MA,1990,2006,840,20,0.0238095238095238
MA,1991,1991,718,3,0.00417827298050139
MA,1991,1992,715,0,0
MA,1991,1993,715,0,0
MA,1991,1994,715,0,0
MA,1991,1995,715,7,0.00979020979020979
MA,1991,1996,708,1,0.00141242937853107
MA,1991,1997,707,8,0.0113154172560113
MA,1991,1998,699,5,0.00715307582260372
MA,1991,1999,694,1,0.00144092219020173
MA,1991,2000,693,1,0.00144300144300144
MA,1991,2001,692,7,0.0101156069364162
MA,1991,2002,685,4,0.00583941605839416
MA,1991,2003,681,13,0.0190895741556535
MA,1991,2004,668,10,0.0149700598802395
MA,1991,2005,658,22,0.0334346504559271
MA,1991,2006,636,7,0.0110062893081761
MA,1992,1992,503,3,0.00596421471172962
MA,1992,1993,500,0,0
MA,1992,1994,500,0,0
MA,1992,1995,500,1,0.002
MA,1992,1996,499,0,0
MA,1992,1997,499,0,0
MA,1992,1998,499,11,0.0220440881763527
MA,1992,1999,488,8,0.0163934426229508
MA,1992,2000,480,0,0
MA,1992,2001,480,5,0.0104166666666667
MA,1992,2002,475,3,0.00631578947368421
MA,1992,2003,472,6,0.0127118644067797
MA,1992,2004,466,5,0.0107296137339056
