panel_id,is_gas
24000028_AR,1
24000029_AR,1
24000030_AR,0
24000031_AR,1
24000032_AR,1
24000033_AR,0
24000034_AR,1
24000035_AR,1
24000036_AR,1
24000037_AR,1
24000038_AR,1
24000039_AR,0
24000040_AR,1
24000041_AR,1
24000042_AR,1
24000043_AR,1
24000044_AR,1
24000045_AR,1
24000046_AR,1
24000047_AR,0
24000048_AR,1
24000050_AR,0
24000051_AR,1
24000052_AR,1
24000053_AR,1
24000054_AR,1
24000055_AR,1
24000056_AR,1
24000057_AR,1
24000058_AR,1
24000061_AR,1
24000062_AR,1
24001504_AR,0
24001602_AR,0
24001608_AR,1
24001616_AR,1
24001619_AR,1
24001621_AR,1
24001622_AR,1
24001623_AR,1
24001628_AR,1
24001629_AR,1
24001632_AR,1
24001633_AR,1
24001634_AR,1
25000000_AR,0
25000001_AR,1
25000002_AR,1
25000003_AR,1
25000004_AR,1
25000005_AR,1
25000006_AR,1
25000007_AR,1
25000009_AR,1
25000010_AR,1
25000011_AR,1
25000012_AR,1
25000013_AR,1
25000014_AR,1
25000016_AR,1
25000017_AR,1
25000018_AR,1
25000019_AR,1
25000020_AR,1
25000021_AR,1
25000022_AR,1
25000024_AR,1
25000025_AR,1
25000026_AR,1
25001601_AR,1
25001602_AR,1
25001604_AR,1
25001605_AR,1
25001606_AR,1
25001607_AR,1
25001608_AR,1
25001612_AR,0
25001614_AR,1
25001616_AR,0
25001619_AR,1
25001620_AR,1
25001621_AR,1
25001622_AR,1
25001625_AR,1
26000000_AR,1
26000001_AR,1
26000004_AR,1
26000005_AR,1
26000007_AR,1
26000009_AR,1
26000011_AR,1
26000012_AR,1
26000013_AR,1
26000015_AR,1
26000016_AR,1
26000017_AR,1
26000018_AR,1
26000019_AR,1
26000020_AR,1
26000021_AR,1
26000022_AR,1
26000023_AR,1
26000025_AR,1
26000027_AR,1
26000028_AR,1
26000029_AR,1
26000031_AR,1
26000032_AR,0
26000033_AR,1
26000035_AR,1
26000036_AR,1
26000037_AR,1
26000038_AR,1
26000039_AR,1
26000040_AR,1
26000041_AR,0
26000042_AR,1
26000046_AR,0
26000047_AR,1
26000048_AR,1
26000049_AR,1
26000050_AR,1
26000051_AR,1
26000053_AR,0
26000056_AR,1
26000058_AR,1
26000059_AR,0
26000061_AR,1
26000065_AR,1
26000066_AR,1
26000067_AR,1
26000068_AR,1
26000073_AR,1
26000074_AR,1
26000075_AR,1
26000076_AR,1
26000077_AR,1
26000079_AR,1
26000083_AR,1
26000084_AR,1
26000087_AR,1
26000088_AR,1
26000089_AR,1
26000091_AR,1
26000092_AR,1
26000093_AR,1
26000094_AR,1
26000095_AR,1
26000096_AR,1
26000097_AR,1
26000098_AR,1
26000099_AR,1
26000100_AR,1
26000101_AR,1
26000102_AR,0
26000103_AR,1
26000104_AR,0
26000105_AR,0
26000106_AR,1
26000107_AR,1
26000108_AR,0
26000109_AR,1
26000110_AR,1
26000112_AR,1
26000113_AR,1
26000114_AR,0
26000115_AR,1
26000116_AR,1
26000117_AR,1
26000118_AR,1
26000119_AR,1
26000120_AR,1
26000121_AR,1
26000122_AR,1
26000123_AR,1
26000124_AR,1
26000125_AR,1
26000126_AR,0
26000127_AR,1
26000128_AR,1
26000129_AR,0
26000130_AR,0
26000131_AR,0
26000132_AR,1
26000133_AR,1
26000134_AR,1
26000136_AR,0
26000137_AR,1
26000138_AR,1
26000139_AR,1
26000140_AR,1
26000143_AR,1
26000144_AR,1
26000145_AR,1
26000146_AR,1
26000147_AR,1
26000148_AR,0
26000149_AR,1
26000150_AR,1
26000151_AR,1
26000160_AR,1
26000161_AR,1
26000162_AR,1
26000164_AR,0
26000165_AR,0
26000166_AR,1
26000167_AR,1
26000168_AR,1
26000169_AR,1
26000171_AR,1
26000172_AR,1
26000181_AR,1
26000182_AR,0
26000183_AR,1
26000184_AR,1
26000185_AR,1
26000186_AR,1
26000187_AR,1
26000188_AR,1
26000189_AR,1
26000191_AR,1
26000192_AR,1
26000194_AR,1
26000195_AR,1
26000196_AR,1
26000197_AR,1
26000198_AR,1
26000199_AR,1
26000200_AR,1
26000202_AR,1
26000203_AR,1
26000204_AR,1
26000205_AR,1
26000206_AR,1
26000207_AR,1
26000208_AR,1
26000209_AR,1
26000211_AR,1
26000214_AR,1
26000218_AR,1
26000220_AR,0
26001601_AR,1
26001602_AR,1
26001603_AR,1
26001605_AR,1
26001612_AR,1
26001613_AR,1
26001616_AR,1
26001617_AR,1
26001618_AR,1
26001624_AR,0
26001630_AR,0
26001631_AR,1
26001634_AR,1
26001635_AR,1
26001636_AR,1
26001640_AR,1
26001641_AR,1
26001642_AR,1
26001643_AR,1
26001644_AR,1
26001646_AR,1
26001647_AR,1
26001650_AR,0
26001651_AR,0
26001652_AR,1
26001653_AR,1
26001654_AR,1
26001655_AR,1
26001656_AR,0
26001657_AR,1
26001660_AR,1
26001661_AR,1
26001664_AR,1
26001666_AR,1
26001667_AR,1
26001668_AR,1
26001669_AR,1
26001672_AR,1
26001673_AR,1
26001674_AR,0
26001675_AR,1
26001676_AR,1
26001677_AR,0
26001680_AR,0
26001681_AR,1
26001682_AR,1
26001683_AR,0
26001684_AR,1
26001685_AR,0
26001686_AR,1
26001688_AR,1
26001690_AR,1
26001692_AR,1
26001695_AR,0
26001696_AR,1
26001697_AR,1
26001698_AR,1
26001699_AR,1
26001700_AR,1
26001701_AR,1
26001703_AR,1
26001704_AR,0
26001706_AR,1
26001711_AR,1
26001712_AR,1
26001713_AR,1
26001714_AR,0
26001716_AR,0
26001717_AR,1
26001718_AR,1
26001719_AR,1
26001721_AR,1
26001722_AR,1
26001728_AR,1
26001732_AR,1
26001733_AR,1
26001735_AR,1
26001738_AR,1
26001740_AR,1
26001741_AR,1
26001742_AR,0
26001744_AR,1
26001745_AR,1
26001749_AR,0
26001751_AR,1
26001752_AR,1
26001755_AR,1
26001756_AR,1
26001759_AR,1
26001760_AR,1
26001763_AR,1
26001764_AR,0
26001765_AR,1
26001766_AR,1
26001767_AR,1
26001768_AR,0
26001771_AR,1
26001772_AR,1
26001773_AR,1
26001781_AR,0
26001782_AR,1
26001784_AR,1
26001786_AR,1
26001789_AR,1
26001790_AR,0
26001791_AR,1
26001793_AR,1
26001794_AR,1
26001795_AR,1
26001796_AR,1
26001799_AR,1
26001803_AR,1
26001804_AR,1
26001806_AR,0
26001807_AR,1
26001810_AR,1
26001811_AR,1
26001813_AR,1
27000000_AR,1
27000001_AR,1
27000002_AR,0
27000003_AR,1
27000004_AR,1
27000005_AR,1
27000006_AR,1
27000007_AR,1
27000008_AR,1
27000009_AR,1
27000013_AR,1
27000014_AR,1
27000015_AR,1
27000016_AR,1
27000017_AR,1
27000018_AR,0
27000020_AR,0
27000021_AR,0
27000022_AR,1
27000023_AR,1
27000024_AR,1
27000026_AR,1
27000027_AR,1
27000028_AR,1
27000029_AR,1
27000030_AR,1
27000031_AR,1
27000033_AR,1
27000034_AR,1
27000035_AR,1
27000036_AR,1
27000037_AR,1
27000038_AR,1
27000039_AR,1
27000041_AR,1
27000042_AR,1
27000043_AR,1
27000044_AR,0
27000045_AR,1
27000047_AR,1
27000048_AR,1
27000049_AR,1
27000051_AR,1
27000052_AR,1
27000053_AR,1
27000054_AR,1
27000055_AR,1
27000056_AR,1
27001605_AR,1
27001610_AR,1
27001611_AR,1
27001615_AR,1
27001616_AR,0
27001617_AR,1
27001618_AR,1
27001619_AR,1
27001622_AR,1
27001623_AR,1
27001624_AR,1
27001626_AR,1
27001627_AR,1
27001630_AR,1
27001631_AR,1
27001632_AR,1
27001633_AR,0
27001634_AR,1
27001636_AR,1
27001637_AR,1
27001640_AR,1
28000000_AR,1
28000001_AR,1
28000002_AR,0
28000003_AR,1
28000004_AR,1
28000005_AR,1
28000006_AR,1
28000007_AR,1
28000008_AR,1
28000009_AR,1
28000010_AR,1
28000011_AR,1
28000012_AR,1
28000013_AR,1
28000014_AR,1
28000015_AR,1
28000016_AR,1
28000017_AR,1
28000018_AR,1
28000019_AR,1
28000021_AR,0
28000022_AR,1
28000023_AR,1
28000024_AR,1
28000025_AR,1
28000026_AR,1
28000027_AR,1
28000029_AR,1
28000030_AR,1
28000031_AR,1
28000032_AR,1
28000033_AR,1
28000034_AR,1
28000035_AR,0
28000037_AR,1
28000038_AR,1
28000039_AR,1
28000040_AR,0
28000042_AR,1
28000043_AR,1
28000044_AR,1
28000045_AR,1
28000046_AR,1
28000047_AR,1
28000048_AR,1
28000049_AR,1
28000050_AR,1
28000051_AR,1
28000052_AR,1
28000053_AR,0
28000054_AR,1
28000055_AR,1
28000056_AR,1
28000057_AR,1
28000058_AR,1
28000060_AR,1
28000061_AR,1
28000065_AR,0
28000066_AR,1
28000068_AR,1
28000069_AR,0
28000070_AR,1
28000071_AR,1
28000072_AR,1
28000075_AR,1
28000076_AR,1
28000077_AR,1
28000078_AR,1
28000080_AR,0
28000084_AR,1
28000085_AR,1
28000086_AR,1
28000087_AR,1
28000088_AR,1
28000089_AR,0
28000090_AR,1
28000091_AR,1
28000092_AR,1
28000093_AR,1
28000097_AR,0
28001603_AR,0
28001605_AR,1
28001606_AR,0
28001617_AR,1
28001618_AR,0
28001619_AR,1
28001620_AR,1
28001623_AR,1
28001624_AR,1
28001625_AR,1
28001627_AR,0
28001629_AR,1
28001631_AR,1
28001632_AR,1
28001633_AR,1
28001635_AR,1
28001636_AR,1
28001637_AR,1
28001639_AR,1
28001640_AR,1
28001641_AR,1
28001642_AR,1
28001643_AR,1
28001645_AR,1
28001647_AR,0
28001656_AR,1
28001658_AR,1
28001660_AR,1
28001661_AR,1
28001662_AR,1
28001663_AR,1
28001665_AR,0
29000000_AR,0
29000001_AR,1
29000002_AR,1
29000004_AR,1
29000005_AR,1
29000006_AR,1
29000007_AR,1
29000008_AR,1
29000010_AR,0
29000011_AR,1
29000012_AR,1
29000013_AR,1
29000014_AR,1
29000016_AR,1
29000017_AR,1
29000018_AR,1
29000019_AR,1
29000020_AR,1
29000021_AR,1
29000023_AR,1
29000024_AR,1
29000025_AR,1
29000026_AR,1
29000028_AR,1
29000029_AR,1
29000030_AR,1
29000031_AR,1
29000032_AR,1
29000033_AR,1
29000034_AR,1
29000035_AR,1
29000036_AR,1
29000037_AR,1
29000038_AR,1
29000039_AR,1
29000040_AR,0
29000043_AR,1
29000044_AR,1
29000045_AR,0
29000046_AR,1
29000047_AR,0
29000048_AR,1
29000050_AR,1
29000051_AR,1
29000052_AR,1
29000053_AR,1
29000054_AR,1
29000056_AR,1
29000057_AR,1
29000058_AR,1
29000059_AR,1
29000060_AR,1
29000061_AR,0
29000063_AR,1
29000066_AR,1
29000067_AR,1
29000068_AR,1
29000069_AR,1
29000070_AR,1
29000071_AR,1
29000072_AR,1
29000073_AR,1
29000074_AR,1
29000075_AR,1
29000076_AR,1
29000077_AR,1
29000078_AR,1
29000079_AR,1
29000080_AR,1
29000081_AR,1
29000082_AR,0
29000083_AR,0
29000085_AR,0
29000086_AR,1
29001602_AR,1
29001603_AR,1
29001604_AR,1
29001605_AR,1
29001606_AR,1
29001607_AR,0
29001612_AR,1
29001613_AR,1
29001616_AR,0
29001617_AR,0
29001619_AR,1
29001620_AR,1
29001624_AR,0
29001628_AR,1
29001631_AR,1
29001632_AR,1
29001634_AR,0
29001635_AR,0
29001636_AR,1
29001637_AR,1
29001639_AR,1
29001642_AR,1
29001643_AR,1
29001644_AR,0
29001647_AR,0
29001648_AR,1
29001649_AR,0
29001650_AR,1
29001651_AR,1
29001652_AR,1
29001655_AR,0
29001659_AR,1
29001660_AR,0
29001661_AR,1
29001662_AR,1
29001664_AR,0
29001667_AR,1
30000000_AR,1
30000001_AR,1
30000002_AR,1
30000003_AR,1
30000004_AR,1
30000007_AR,1
30000009_AR,1
30000010_AR,1
30000013_AR,1
30000015_AR,0
30000019_AR,0
30000020_AR,1
30000021_AR,1
30000023_AR,1
30000024_AR,1
30000025_AR,1
30000026_AR,1
30000027_AR,1
30000028_AR,0
30000029_AR,0
30000030_AR,1
30000031_AR,1
30000033_AR,1
30000034_AR,1
30000035_AR,1
30000036_AR,1
30000037_AR,1
30000039_AR,1
30000040_AR,1
30000041_AR,1
30000042_AR,1
30000043_AR,1
30000044_AR,1
30000045_AR,1
30000046_AR,1
30000047_AR,1
30000049_AR,1
30000050_AR,1
30000051_AR,1
30000052_AR,1
30000053_AR,1
30000054_AR,1
30000055_AR,1
30000056_AR,1
30000058_AR,0
30000060_AR,1
30000061_AR,1
30000062_AR,1
30000063_AR,1
30000064_AR,1
30000065_AR,1
30000066_AR,1
30000067_AR,1
30000068_AR,1
30000069_AR,1
30000070_AR,1
30000071_AR,1
30000073_AR,1
30000074_AR,1
30000075_AR,1
30000076_AR,1
30000077_AR,1
30000078_AR,1
30000079_AR,1
30000081_AR,1
30000082_AR,0
30000083_AR,1
30000089_AR,1
30000090_AR,1
30000091_AR,1
30000092_AR,1
30000093_AR,1
30000094_AR,1
30000095_AR,1
30000098_AR,1
30000099_AR,1
30000101_AR,1
30000103_AR,1
30000104_AR,1
30000106_AR,1
30000107_AR,0
30000108_AR,0
30000109_AR,1
30000110_AR,1
30000111_AR,1
30000112_AR,1
30000113_AR,1
30000114_AR,1
30000115_AR,1
30000116_AR,0
30000117_AR,1
30000118_AR,1
30000119_AR,1
30000120_AR,1
30000122_AR,1
30000123_AR,1
30000125_AR,1
30000126_AR,1
30000127_AR,1
30000128_AR,1
30001601_AR,0
30001607_AR,1
30001608_AR,1
30001611_AR,1
30001618_AR,1
30001619_AR,1
30001623_AR,1
30001624_AR,1
30001627_AR,0
30001630_AR,1
30001631_AR,1
30001632_AR,1
30001633_AR,1
30001634_AR,1
30001635_AR,0
30001641_AR,0
30001642_AR,1
30001646_AR,0
30001647_AR,1
30001648_AR,1
30001651_AR,1
30001656_AR,1
30001657_AR,0
30001658_AR,1
30001664_AR,1
31000001_AR,1
31000002_AR,1
31000003_AR,1
31000004_AR,1
31000005_AR,0
31000006_AR,1
31000007_AR,1
31000008_AR,1
31000009_AR,1
31000010_AR,1
31000011_AR,1
31000012_AR,1
31000013_AR,1
31000014_AR,1
31000015_AR,1
31000016_AR,1
31000018_AR,1
31000019_AR,1
31000020_AR,1
31000021_AR,1
31000022_AR,1
31000023_AR,1
31000024_AR,1
31000025_AR,1
31000028_AR,1
31000029_AR,1
31000030_AR,1
31000031_AR,0
31000032_AR,1
31000033_AR,1
31000035_AR,1
31000036_AR,1
31000037_AR,0
31000039_AR,1
31000041_AR,1
31000042_AR,1
31000043_AR,1
31000044_AR,1
31000045_AR,1
31000046_AR,1
31000047_AR,1
31000048_AR,1
31000049_AR,0
31000050_AR,1
31000051_AR,1
31000052_AR,1
31000054_AR,1
31000055_AR,0
31000056_AR,1
31000057_AR,1
31000058_AR,1
31000059_AR,1
31000060_AR,1
31000061_AR,1
31000062_AR,1
31000063_AR,1
31000064_AR,1
31000065_AR,1
31000066_AR,1
31000067_AR,0
31000068_AR,1
31000069_AR,1
31000070_AR,1
31001601_AR,1
31001602_AR,0
31001607_AR,1
31001608_AR,1
31001610_AR,1
31001612_AR,1
31001614_AR,1
31001616_AR,1
31001617_AR,1
31001618_AR,0
31001619_AR,1
31001620_AR,1
31001621_AR,0
31001622_AR,1
31001626_AR,1
31001629_AR,1
31001633_AR,1
31001634_AR,0
31001635_AR,1
31001636_AR,1
31001637_AR,0
31001638_AR,1
31001640_AR,1
31001641_AR,0
31001642_AR,0
32000000_AR,0
32000001_AR,0
32000003_AR,1
32000004_AR,1
32000005_AR,1
32000006_AR,1
32000007_AR,1
32000008_AR,1
32000009_AR,1
32000010_AR,1
32000011_AR,1
32000012_AR,1
32000013_AR,1
32000014_AR,1
32000015_AR,1
32000016_AR,1
32000017_AR,1
32000018_AR,1
32000019_AR,1
32000020_AR,1
32000021_AR,1
32000022_AR,0
32000023_AR,1
32000024_AR,1
32000025_AR,1
32000026_AR,1
32000027_AR,0
32000028_AR,1
32000029_AR,1
32000031_AR,0
32000032_AR,0
32000033_AR,1
32000034_AR,0
32000036_AR,1
32000037_AR,0
32000038_AR,0
32000044_AR,0
32000045_AR,1
32000046_AR,0
32000047_AR,1
32000048_AR,1
32000049_AR,0
32000050_AR,1
32000051_AR,1
32000052_AR,1
32000053_AR,1
32000054_AR,1
32000055_AR,1
32000056_AR,1
32000057_AR,1
32000058_AR,1
32000059_AR,1
32000060_AR,1
32000061_AR,1
32000062_AR,1
32000063_AR,1
32000064_AR,0
32000065_AR,1
32000066_AR,1
32000067_AR,0
32000068_AR,1
32000069_AR,1
32000070_AR,1
32000071_AR,1
32000072_AR,1
32000073_AR,1
32000074_AR,1
32000075_AR,1
32000076_AR,1
32000078_AR,1
32000079_AR,1
32000080_AR,1
32000081_AR,1
32000082_AR,1
32000083_AR,1
32000085_AR,0
32000086_AR,1
32000087_AR,1
32000088_AR,1
32000089_AR,1
32000090_AR,1
32000091_AR,1
32000096_AR,1
32000098_AR,1
32000099_AR,1
32000100_AR,1
32000101_AR,1
32000102_AR,1
32000105_AR,1
32000106_AR,0
32000107_AR,0
32000108_AR,1
32000109_AR,0
32000110_AR,0
32000113_AR,1
32000115_AR,1
32000118_AR,1
32000119_AR,1
32000120_AR,1
32000122_AR,1
32000123_AR,1
32000124_AR,1
32000125_AR,1
32000126_AR,1
32000127_AR,1
32000128_AR,0
32000129_AR,1
32000130_AR,1
32000131_AR,1
32000132_AR,1
32000133_AR,1
32000134_AR,1
32000136_AR,1
32000137_AR,1
32000138_AR,1
32000139_AR,1
32001518_AR,0
32001601_AR,1
32001603_AR,0
32001612_AR,1
32001614_AR,1
32001615_AR,1
32001616_AR,0
32001624_AR,1
32001625_AR,1
32001626_AR,0
32001627_AR,1
32001629_AR,1
32001630_AR,0
32001637_AR,1
32001640_AR,1
32001641_AR,1
32001642_AR,1
32001645_AR,1
32001647_AR,1
32001648_AR,1
32001650_AR,1
32001651_AR,1
32001652_AR,1
32001653_AR,1
32001656_AR,0
32001663_AR,1
32001683_AR,1
32001693_AR,1
32001706_AR,1
33000000_AR,1
33000001_AR,1
33000002_AR,1
33000003_AR,1
33000006_AR,1
33000007_AR,0
33000008_AR,1
33000009_AR,1
33000010_AR,1
33000011_AR,1
33000012_AR,1
33000013_AR,1
33000014_AR,1
33000015_AR,1
33000016_AR,1
33000017_AR,1
33000018_AR,1
33000020_AR,1
33000021_AR,1
33000022_AR,1
33000023_AR,1
33000024_AR,1
33000025_AR,1
33000026_AR,1
33000027_AR,1
33000028_AR,1
33000029_AR,0
33000030_AR,1
33000031_AR,0
33000036_AR,0
33000037_AR,1
33000038_AR,1
33000041_AR,1
33001507_AR,1
33001512_AR,0
33001603_AR,0
33001604_AR,1
33001605_AR,1
33001608_AR,0
33001609_AR,0
33001610_AR,1
33001616_AR,1
33001617_AR,0
33001618_AR,0
33001619_AR,1
33001620_AR,1
33001621_AR,1
33001623_AR,0
33001624_AR,0
33001625_AR,1
33001626_AR,1
33001627_AR,0
33001629_AR,0
34000000_AR,1
34000001_AR,1
34000002_AR,1
34000003_AR,1
34000004_AR,1
34000005_AR,1
34000009_AR,1
34000010_AR,1
34000011_AR,1
34000012_AR,1
34000013_AR,1
34000014_AR,1
34000015_AR,1
34000016_AR,1
34000017_AR,1
34000018_AR,1
34000019_AR,0
34000020_AR,1
34000022_AR,0
34000024_AR,1
34000025_AR,1
34000026_AR,0
34000027_AR,1
34000028_AR,1
34000029_AR,1
34000030_AR,1
34000031_AR,1
34000032_AR,1
34000033_AR,1
34000034_AR,1
34000035_AR,1
34000036_AR,1
34000037_AR,1
34000038_AR,1
34000039_AR,1
34000040_AR,1
34000042_AR,1
34000043_AR,1
34000044_AR,1
34000045_AR,1
34000046_AR,1
34000049_AR,1
34000050_AR,0
34000051_AR,1
34000052_AR,1
34000053_AR,1
34000054_AR,1
34000055_AR,1
34000056_AR,0
34000057_AR,1
34000058_AR,0
34000059_AR,1
34000060_AR,0
34000061_AR,1
34000063_AR,0
34000064_AR,1
34000065_AR,1
34000066_AR,1
34000067_AR,1
34000069_AR,1
34000070_AR,1
34000071_AR,1
34000072_AR,0
34000073_AR,1
34001512_AR,1
34001604_AR,1
34001605_AR,1
34001608_AR,1
34001609_AR,1
34001610_AR,1
34001611_AR,1
34001612_AR,1
34001617_AR,1
34001619_AR,1
34001626_AR,1
34001638_AR,1
34001639_AR,1
34001643_AR,0
34001646_AR,1
35000006_AR,1
35000007_AR,1
35000008_AR,1
35000009_AR,1
35000010_AR,1
35000011_AR,1
35000012_AR,1
35000013_AR,1
35000014_AR,1
35000015_AR,1
35000016_AR,1
35000017_AR,1
35000018_AR,1
35000020_AR,1
35000021_AR,0
35000022_AR,1
35000023_AR,1
35000025_AR,0
35000026_AR,1
35000027_AR,1
35000028_AR,0
35000029_AR,1
35000030_AR,1
35000031_AR,1
35000032_AR,1
35000033_AR,1
35000034_AR,1
35000035_AR,1
35000036_AR,1
35000037_AR,1
35000038_AR,1
35000039_AR,1
35000040_AR,1
35000041_AR,1
35000042_AR,1
35000043_AR,1
35000044_AR,1
35000045_AR,1
35000046_AR,1
35000047_AR,1
35000048_AR,1
35000049_AR,1
35000050_AR,0
35000051_AR,1
35000052_AR,0
35000053_AR,1
35000054_AR,1
35000056_AR,1
35000057_AR,1
35000058_AR,1
35000060_AR,1
35000061_AR,1
35000062_AR,1
35000063_AR,0
35000065_AR,0
35000066_AR,1
35000067_AR,1
35000068_AR,1
35000069_AR,1
35000070_AR,0
35000071_AR,1
35000072_AR,1
35000073_AR,1
35000074_AR,1
35000075_AR,1
35000076_AR,1
35000077_AR,0
35000078_AR,0
35000079_AR,0
35000080_AR,0
35000081_AR,1
35000082_AR,0
35000083_AR,0
35000085_AR,1
35000086_AR,1
35000088_AR,1
35000091_AR,1
35000092_AR,0
35000093_AR,0
35000094_AR,1
35000095_AR,0
35000096_AR,0
35000097_AR,0
35000098_AR,1
35000099_AR,1
35000102_AR,0
35000103_AR,1
35000105_AR,1
35000109_AR,1
35000110_AR,1
35000111_AR,1
35000112_AR,1
35000113_AR,1
35000114_AR,1
35000115_AR,1
35000116_AR,1
35000117_AR,1
35000118_AR,1
35000119_AR,1
35000120_AR,1
35000121_AR,1
35000122_AR,1
35000123_AR,1
35000125_AR,1
35000126_AR,1
35000127_AR,1
35000128_AR,1
35000129_AR,1
35000130_AR,1
35000131_AR,1
35000132_AR,1
35000133_AR,1
35000134_AR,1
35000135_AR,1
35000137_AR,1
35000138_AR,1
35000139_AR,0
35000140_AR,1
35000141_AR,0
35000142_AR,1
35000143_AR,0
35000144_AR,1
35000145_AR,1
35000147_AR,1
35000148_AR,1
35000149_AR,0
35000150_AR,1
35000151_AR,1
35000152_AR,1
35000153_AR,0
35000154_AR,1
35000155_AR,1
35000157_AR,1
35000158_AR,0
35000160_AR,1
35000161_AR,1
35000162_AR,1
35000163_AR,1
35000165_AR,1
35000166_AR,1
35000167_AR,1
35000168_AR,1
35000169_AR,1
35000170_AR,1
35000171_AR,1
35000172_AR,1
35000173_AR,0
35000174_AR,1
35000175_AR,1
35000176_AR,0
35000177_AR,1
35000178_AR,1
35000180_AR,0
35000181_AR,1
35000182_AR,1
35000183_AR,1
35000184_AR,1
35000185_AR,1
35000186_AR,1
35000188_AR,1
35000189_AR,1
35000190_AR,1
35000191_AR,0
35000193_AR,0
35000194_AR,1
35000195_AR,1
35000196_AR,1
35000197_AR,1
35000198_AR,1
35000199_AR,1
35000200_AR,0
35000201_AR,1
35000202_AR,1
35000203_AR,1
35000204_AR,1
35000205_AR,1
35000206_AR,1
35000207_AR,1
35000208_AR,1
35000209_AR,1
35000210_AR,1
35000211_AR,1
35000212_AR,0
35000213_AR,1
35000214_AR,1
35000215_AR,1
35000216_AR,1
35000217_AR,0
35000218_AR,1
35000219_AR,0
35000221_AR,1
35000223_AR,1
35000225_AR,1
35000226_AR,0
35000227_AR,1
35000228_AR,1
35000229_AR,0
35000230_AR,0
35000233_AR,1
35000234_AR,1
35000236_AR,1
35000237_AR,1
35000238_AR,1
35000239_AR,0
35000240_AR,1
35000242_AR,1
35000243_AR,1
35000244_AR,1
35000245_AR,0
35000246_AR,1
35000247_AR,1
35000248_AR,1
35000249_AR,1
35000250_AR,1
35000252_AR,0
35000253_AR,1
35000254_AR,1
35000256_AR,1
35000258_AR,0
35000259_AR,1
35000260_AR,1
35000261_AR,0
35000262_AR,1
35000264_AR,1
35000266_AR,1
35000267_AR,1
35000268_AR,1
35000269_AR,1
35000270_AR,0
35000271_AR,1
35000273_AR,1
35000274_AR,1
35000275_AR,0
35000277_AR,0
35000278_AR,1
35000279_AR,1
35000280_AR,1
35000281_AR,1
35000282_AR,1
35000283_AR,1
35000284_AR,1
35000286_AR,1
35000289_AR,1
35000290_AR,1
35000291_AR,1
35000292_AR,1
35000293_AR,1
35000294_AR,1
35000296_AR,1
35000297_AR,0
35000298_AR,1
35000299_AR,1
35000300_AR,1
35000302_AR,1
35000304_AR,1
35001601_AR,1
35001605_AR,1
35001608_AR,1
35001611_AR,1
35001618_AR,1
35001619_AR,1
35001620_AR,1
35001621_AR,1
35001622_AR,0
35001623_AR,1
35001624_AR,0
35001627_AR,1
35001634_AR,0
35001635_AR,1
35001638_AR,0
35001639_AR,0
35001641_AR,1
35001642_AR,1
35001643_AR,1
35001654_AR,1
35001657_AR,1
35001658_AR,1
35001659_AR,1
35001660_AR,1
35001663_AR,1
35001666_AR,1
35001670_AR,0
35001671_AR,1
35001672_AR,1
35001673_AR,1
35001674_AR,1
35001676_AR,1
35001677_AR,0
35001682_AR,0
35001683_AR,1
35001684_AR,0
35001685_AR,1
35001690_AR,0
35001693_AR,1
35001701_AR,0
35001704_AR,1
35001705_AR,1
35001706_AR,1
35001707_AR,0
35001711_AR,1
35001716_AR,1
35001718_AR,1
35001719_AR,1
35001721_AR,0
35001724_AR,1
35001725_AR,0
35001727_AR,0
35001729_AR,0
35001730_AR,1
35001733_AR,1
35001734_AR,0
35001736_AR,1
36000000_AR,1
36000001_AR,1
36000002_AR,1
36000004_AR,0
36000005_AR,1
36000006_AR,1
36000007_AR,0
36000008_AR,1
36000009_AR,1
36000010_AR,1
36000011_AR,1
36000012_AR,1
36000013_AR,1
36000014_AR,1
36000015_AR,0
36000016_AR,1
36000017_AR,1
36000018_AR,1
36000019_AR,0
36000020_AR,1
36000021_AR,1
36000022_AR,1
36000023_AR,1
36000024_AR,1
36000025_AR,1
36000027_AR,1
36000028_AR,1
36000029_AR,1
36000030_AR,1
36000031_AR,1
36000032_AR,0
36000033_AR,0
36000034_AR,1
36000035_AR,0
36000036_AR,1
36000037_AR,1
36000038_AR,1
36000039_AR,1
36000041_AR,1
36000042_AR,1
36000043_AR,1
36000044_AR,0
36000045_AR,1
36000047_AR,1
36000048_AR,1
36000049_AR,1
36000050_AR,1
36000051_AR,1
36000052_AR,1
36000053_AR,1
36000054_AR,1
36000055_AR,1
36000056_AR,1
36000057_AR,1
36000058_AR,1
36000059_AR,1
36000060_AR,1
36000062_AR,1
36000063_AR,1
36000064_AR,1
36000065_AR,1
36000067_AR,1
36000068_AR,1
36000069_AR,1
36000070_AR,1
36000071_AR,1
36000072_AR,1
36000073_AR,1
36000074_AR,1
36000075_AR,0
36000076_AR,1
36000077_AR,1
36000078_AR,1
36000079_AR,0
36000080_AR,0
36000082_AR,0
36000083_AR,1
36000084_AR,0
36000085_AR,1
36000086_AR,1
36000088_AR,1
36000089_AR,1
36000090_AR,1
36000091_AR,1
36000093_AR,1
36000094_AR,1
36000096_AR,1
36000097_AR,0
36000098_AR,0
36000099_AR,1
36001602_AR,1
36001606_AR,1
36001607_AR,1
36001615_AR,1
36001616_AR,1
36001617_AR,1
36001621_AR,1
36001623_AR,1
36001624_AR,1
36001626_AR,1
36001627_AR,1
